trial,time,id,Date,text_stim,text_time,fix_time,match_array,response,image_stim,latency,Block
121,091916,,2022-08-03,3,0.379,0.569,1,1,3,364.8,0
122,091918,,2022-08-03,5,0.285,0.98,1,1,5,355.4,0
123,091920,,2022-08-03,6,0.377,0.677,1,1,6,553.0,0
124,091922,,2022-08-03,4,0.373,0.835,1,1,4,306.59999999999997,0
125,091924,,2022-08-03,2,0.337,0.546,1,1,2,503.4,0
126,091926,,2022-08-03,7,0.31,0.549,1,1,7,319.7,0
127,091928,,2022-08-03,0,0.266,0.822,1,1,0,281.9,0
128,091930,,2022-08-03,0,0.284,0.87,1,1,0,332.4,0
129,091932,,2022-08-03,3,0.291,0.798,1,1,3,305.5,0
130,091934,,2022-08-03,3,0.338,0.977,0,0,5,436.5,0
131,091936,,2022-08-03,1,0.352,0.902,0,1,4,330.90000000000003,0
132,091938,,2022-08-03,7,0.361,0.864,1,1,7,354.1,0
133,091941,,2022-08-03,6,0.333,0.994,1,1,6,757.3,0
134,091943,,2022-08-03,2,0.3,0.919,1,1,2,355.9,0
135,091945,,2022-08-03,5,0.27,0.77,0,0,1,443.09999999999997,0
136,091947,,2022-08-03,6,0.359,0.953,1,1,6,845.3000000000001,0
137,091950,,2022-08-03,1,0.266,0.58,1,1,1,339.9,0
138,091952,,2022-08-03,4,0.309,0.612,1,1,4,423.3,0
139,091954,,2022-08-03,6,0.266,0.997,0,0,3,691.8,0
140,091956,,2022-08-03,1,0.33,0.699,0,0,5,418.0,0
141,091958,,2022-08-03,0,0.289,0.617,1,1,0,352.5,0
142,092000,,2022-08-03,2,0.392,0.841,1,1,2,343.3,0
143,092002,,2022-08-03,7,0.346,0.71,1,1,7,407.1,0
144,092004,,2022-08-03,2,0.368,0.671,1,1,2,486.8,0
145,092006,,2022-08-03,7,0.28,0.743,1,1,7,456.8,0
146,092008,,2022-08-03,5,0.255,0.893,0,0,6,745.1,0
147,092011,,2022-08-03,5,0.294,0.673,1,1,5,507.6,0
148,092013,,2022-08-03,4,0.349,0.528,1,1,4,373.59999999999997,0
149,092015,,2022-08-03,7,0.288,0.97,0,0,0,619.7,0
150,092017,,2022-08-03,2,0.295,0.746,0,0,3,763.5,0
151,092019,,2022-08-03,1,0.293,0.706,1,1,1,510.0,0
152,092021,,2022-08-03,0,0.314,0.995,1,1,0,895.3,0
153,092024,,2022-08-03,5,0.329,0.856,1,1,5,395.2,0
154,092026,,2022-08-03,2,0.334,0.999,1,1,2,688.3000000000001,0
155,092029,,2022-08-03,3,0.337,0.518,1,1,3,386.0,0
156,092031,,2022-08-03,1,0.293,0.691,1,1,1,344.7,0
157,092033,,2022-08-03,7,0.27,0.826,0,0,4,468.3,0
158,092035,,2022-08-03,7,0.386,0.53,1,1,7,639.1,0
159,092037,,2022-08-03,5,0.353,0.837,0,0,6,544.1,0
160,092039,,2022-08-03,5,0.277,0.515,1,1,5,461.5,0
161,092041,,2022-08-03,0,0.264,0.544,1,1,0,506.6,0
162,092043,,2022-08-03,2,0.299,0.909,1,1,2,346.0,0
163,092045,,2022-08-03,1,0.26,0.648,1,1,1,337.3,0
164,092047,,2022-08-03,7,0.319,0.844,0,0,4,595.5,0
165,092049,,2022-08-03,6,0.398,0.645,1,0,6,368.9,0
166,092051,,2022-08-03,7,0.399,0.971,1,1,7,364.09999999999997,0
167,092053,,2022-08-03,3,0.378,0.559,1,1,3,322.1,0
