trial,time,id,Date,fix_time,response,side_1_stim,side_2_stim,latency,Block,Mu,SD,head,outcome,task,gamble_trial,loss,est_mu,est_low,est_high,conf_mu,conf_range,current_task,use_imagery,sure_option
trial_learning: 11,094057,1011,2024-01-03,NA,6666,8,9,898.0,training,-10,['MM'],True,NA,comb,no,-13.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 12,094103,1011,2024-01-03,NA,6666,8,9,2108.2999999999997,training,-10,['MM'],False,NA,comb,no,-7.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 13,094110,1011,2024-01-03,NA,6666,8,9,3447.5,training,-10,['MM'],True,NA,comb,no,-14.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 14,094118,1011,2024-01-03,NA,6666,8,9,3979.4,training,-10,['MM'],True,NA,comb,no,-13.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 15,094127,1011,2024-01-03,NA,6666,8,9,2266.5,training,-10,['MM'],True,NA,comb,no,-13.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 16,094134,1011,2024-01-03,NA,6666,8,9,1645.8,training,-10,['MM'],True,NA,comb,no,-12.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 17,094141,1011,2024-01-03,NA,6666,8,9,5031.6,training,-10,['MM'],True,NA,comb,no,-14.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 18,094151,1011,2024-01-03,NA,6666,8,9,2238.2,training,-10,['MM'],True,NA,comb,no,-14.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 19,094158,1011,2024-01-03,NA,6666,8,9,3318.2999999999997,training,-10,['MM'],False,NA,comb,no,-7.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 20,094206,1011,2024-01-03,NA,6666,8,9,4526.2,training,-10,['MM'],False,NA,comb,no,-6.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 21,094216,1011,2024-01-03,NA,6666,8,9,13043.300000000001,training,-10,['MM'],False,NA,comb,no,-8.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 22,094234,1011,2024-01-03,NA,6666,8,9,5376.1,training,-10,['MM'],False,NA,comb,no,-7.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 23,094244,1011,2024-01-03,NA,6666,8,9,3847.2,training,-10,['MM'],True,NA,comb,no,-12.0,NA,NA,NA,NA,NA,view,NA,NA
loop: 0_option: 0,094514,1011,2024-01-03,0.4,0,8,9,17797.1,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 1,094533,1011,2024-01-03,0.4,0,8,9,34932.4,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 2,094608,1011,2024-01-03,0.4,1,8,9,19973.4,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 3,094629,1011,2024-01-03,0.4,1,8,9,18421.399999999998,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 4,094648,1011,2024-01-03,0.4,1,8,9,5111.0,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 5,094653,1011,2024-01-03,0.4,0,8,9,3701.2999999999997,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 6,094657,1011,2024-01-03,0.4,0,8,9,77047.0,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 7,094815,1011,2024-01-03,0.4,1,8,9,2853.5,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 8,094818,1011,2024-01-03,0.4,0,8,9,3558.5,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 9,094822,1011,2024-01-03,0.4,1,8,9,13269.3,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 10,094836,1011,2024-01-03,0.4,0,8,9,2086.1,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 11,094839,1011,2024-01-03,0.4,1,8,9,10885.6,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 12,094850,1011,2024-01-03,0.4,1,8,9,8662.0,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 13,094859,1011,2024-01-03,0.4,1,8,9,45396.299999999996,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 14,094945,1011,2024-01-03,0.4,1,8,9,2886.4,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 15,094948,1011,2024-01-03,0.4,0,8,9,1461.0,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 16,094950,1011,2024-01-03,0.4,1,8,9,695.3000000000001,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 17,094951,1011,2024-01-03,0.4,1,8,9,3861.6000000000004,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 18,094956,1011,2024-01-03,0.4,0,8,9,1510.8,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 19,094958,1011,2024-01-03,0.4,1,8,9,2229.5,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 20,095001,1011,2024-01-03,0.4,1,8,9,3014.8,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 21,095004,1011,2024-01-03,0.4,1,8,9,6757.4,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 22,095011,1011,2024-01-03,0.4,0,8,9,6038.5,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 23,095018,1011,2024-01-03,0.4,0,8,9,919.1,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 1_option: 0,095030,1011,2024-01-03,0.4,1,8,9,12832.2,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 1,095043,1011,2024-01-03,0.4,1,8,9,13637.2,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 2,095057,1011,2024-01-03,0.4,1,8,9,1509.9,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 3,095059,1011,2024-01-03,0.4,1,8,9,5381.0,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 4,095105,1011,2024-01-03,0.4,0,8,9,21590.9,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 5,095127,1011,2024-01-03,0.4,0,8,9,1828.5,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 6,095129,1011,2024-01-03,0.4,1,8,9,7318.4,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 7,095137,1011,2024-01-03,0.4,1,8,9,1589.6,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 8,095139,1011,2024-01-03,0.4,0,8,9,4038.5,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 9,095144,1011,2024-01-03,0.4,0,8,9,1988.8999999999999,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 10,095146,1011,2024-01-03,0.4,1,8,9,8134.8,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 11,095155,1011,2024-01-03,0.4,1,8,9,4324.6,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 12,095200,1011,2024-01-03,0.4,0,8,9,2758.5,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 13,095203,1011,2024-01-03,0.4,1,8,9,8421.6,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 14,095212,1011,2024-01-03,0.4,1,8,9,1158.7,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 15,095213,1011,2024-01-03,0.4,1,8,9,3607.9,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 16,095218,1011,2024-01-03,0.4,1,8,9,5238.2,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 17,095223,1011,2024-01-03,0.4,1,8,9,9013.199999999999,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 18,095233,1011,2024-01-03,0.4,1,8,9,1126.5,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 19,095234,1011,2024-01-03,0.4,0,8,9,1013.6,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 20,095236,1011,2024-01-03,0.4,1,8,9,1223.1000000000001,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 21,095238,1011,2024-01-03,0.4,1,8,9,1365.5,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 22,095239,1011,2024-01-03,0.4,0,8,9,950.5,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 23,095241,1011,2024-01-03,0.4,0,8,9,11781.0,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1,095557,1011,2024-01-03,NA,NA,8,9,NA,training,-10,MM,0,0.0,comb,no,NA,-9.0,-5.9,-13.1,2.0,2.9,NA,NA,NA
trial_learning: 0,095557,1011,2024-01-03,NA,6666,2,7,224575.6,training,-10,['HL'],True,NA,comb,no,-4.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 1,095947,1011,2024-01-03,NA,6666,3,5,10325.699999999999,training,-10,['LH'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 2,100002,1011,2024-01-03,NA,6666,2,7,5426.5,training,-10,['HL'],True,NA,comb,no,-8.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 3,100012,1011,2024-01-03,NA,6666,3,5,9819.599999999999,training,-10,['LH'],False,NA,comb,no,-5.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 4,100027,1011,2024-01-03,NA,6666,2,7,4948.599999999999,training,-10,['HL'],False,NA,comb,no,-16.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 5,100037,1011,2024-01-03,NA,6666,3,5,2461.9,training,-10,['LH'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 6,100044,1011,2024-01-03,NA,6666,3,5,3450.1,training,-10,['LH'],False,NA,comb,no,-8.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 7,100053,1011,2024-01-03,NA,6666,3,5,1930.0,training,-10,['LH'],True,NA,comb,no,-17.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 8,100100,1011,2024-01-03,NA,6666,2,7,2504.5,training,-10,['HL'],False,NA,comb,no,-11.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 9,100107,1011,2024-01-03,NA,6666,2,7,3314.0,training,-10,['HL'],False,NA,comb,no,-12.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 10,100115,1011,2024-01-03,NA,6666,2,7,7486.0,training,-10,['HL'],True,NA,comb,no,-5.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 11,100128,1011,2024-01-03,NA,6666,2,7,6226.200000000001,training,-10,['HL'],False,NA,comb,no,-17.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 12,100139,1011,2024-01-03,NA,6666,2,7,2997.3999999999996,training,-10,['HL'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 13,100147,1011,2024-01-03,NA,6666,3,5,2047.6000000000001,training,-10,['LH'],True,NA,comb,no,-11.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 14,100154,1011,2024-01-03,NA,6666,2,7,5720.799999999999,training,-10,['HL'],True,NA,comb,no,-4.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 15,100205,1011,2024-01-03,NA,6666,2,7,1666.5,training,-10,['HL'],False,NA,comb,no,-15.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 16,100211,1011,2024-01-03,NA,6666,2,7,2269.6,training,-10,['HL'],False,NA,comb,no,-16.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 17,100218,1011,2024-01-03,NA,6666,3,5,912.2,training,-10,['LH'],False,NA,comb,no,-3.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 18,100224,1011,2024-01-03,NA,6666,3,5,1287.1,training,-10,['LH'],False,NA,comb,no,-5.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 19,100231,1011,2024-01-03,NA,6666,3,5,1940.3999999999999,training,-10,['LH'],True,NA,comb,no,-12.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 20,100237,1011,2024-01-03,NA,6666,3,5,1696.7,training,-10,['LH'],False,NA,comb,no,-4.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 21,100244,1011,2024-01-03,NA,6666,2,7,1452.5,training,-10,['HL'],True,NA,comb,no,-5.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 22,100250,1011,2024-01-03,NA,6666,2,7,1933.6,training,-10,['HL'],False,NA,comb,no,-11.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 23,100257,1011,2024-01-03,NA,6666,3,5,2589.5,training,-10,['LH'],True,NA,comb,no,-17.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 24,100305,1011,2024-01-03,NA,6666,3,5,3460.5,training,-10,['LH'],True,NA,comb,no,-15.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 25,100313,1011,2024-01-03,NA,6666,2,7,4426.0,training,-10,['HL'],True,NA,comb,no,-3.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 26,100323,1011,2024-01-03,NA,6666,2,7,2387.0,training,-10,['HL'],True,NA,comb,no,-9.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 27,100330,1011,2024-01-03,NA,6666,3,5,4453.9,training,-10,['LH'],False,NA,comb,no,-9.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 28,100339,1011,2024-01-03,NA,6666,3,5,4926.3,training,-10,['LH'],True,NA,comb,no,-16.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 29,100349,1011,2024-01-03,NA,6666,2,7,4535.2,training,-10,['HL'],True,NA,comb,no,-8.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 30,100359,1011,2024-01-03,NA,6666,2,7,7746.7,training,-10,['HL'],True,NA,comb,no,-3.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 31,100411,1011,2024-01-03,NA,6666,2,7,3002.8,training,-10,['HL'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 32,100419,1011,2024-01-03,NA,6666,2,7,3505.2,training,-10,['HL'],False,NA,comb,no,-12.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 33,100428,1011,2024-01-03,NA,6666,3,5,4054.2,training,-10,['LH'],True,NA,comb,no,-12.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 34,100437,1011,2024-01-03,NA,6666,2,7,1566.6,training,-10,['HL'],True,NA,comb,no,-9.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 35,100443,1011,2024-01-03,NA,6666,3,5,7905.700000000001,training,-10,['LH'],False,NA,comb,no,-9.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 36,100456,1011,2024-01-03,NA,6666,3,5,3046.5,training,-10,['LH'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 37,100504,1011,2024-01-03,NA,6666,3,5,2681.0,training,-10,['LH'],True,NA,comb,no,-11.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 38,100512,1011,2024-01-03,NA,6666,2,7,1557.7,training,-10,['HL'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 39,100518,1011,2024-01-03,NA,6666,3,5,2122.0,training,-10,['LH'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 40,100525,1011,2024-01-03,NA,6666,3,5,2144.8999999999996,training,-10,['LH'],True,NA,comb,no,-16.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 41,100532,1011,2024-01-03,NA,6666,3,5,3001.9,training,-10,['LH'],False,NA,comb,no,-8.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 42,100540,1011,2024-01-03,NA,6666,2,7,2540.9,training,-10,['HL'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 43,100548,1011,2024-01-03,NA,6666,3,5,2308.1,training,-10,['LH'],True,NA,comb,no,-15.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 44,100555,1011,2024-01-03,NA,6666,3,5,2647.9,training,-10,['LH'],False,NA,comb,no,-4.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 45,100603,1011,2024-01-03,NA,6666,2,7,2427.5,training,-10,['HL'],False,NA,comb,no,-15.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 46,100610,1011,2024-01-03,NA,6666,3,5,980.8,training,-10,['LH'],False,NA,comb,no,-3.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 47,100616,1011,2024-01-03,NA,6666,2,7,2461.1,training,-10,['HL'],False,NA,comb,no,-17.0,NA,NA,NA,NA,NA,img,NA,NA
loop: 0_option: 0,100635,1011,2024-01-03,0.4,0,3,5,20934.5,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-3
loop: 0_option: 1,100656,1011,2024-01-03,0.4,1,3,5,8505.5,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-15
loop: 0_option: 2,100705,1011,2024-01-03,0.4,0,3,5,13835.5,training,-10,LH,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 3,100719,1011,2024-01-03,0.4,1,3,5,35337.0,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,0,-15
loop: 0_option: 4,100755,1011,2024-01-03,0.4,0,3,5,2538.5,training,-10,LH,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,0,-9
loop: 0_option: 5,100758,1011,2024-01-03,0.4,0,3,5,1769.9,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-5
loop: 0_option: 6,100800,1011,2024-01-03,0.4,0,3,5,1579.2,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-5
loop: 0_option: 7,100803,1011,2024-01-03,0.4,0,3,5,6250.099999999999,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 8,100809,1011,2024-01-03,0.4,1,3,5,9834.6,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 9,100820,1011,2024-01-03,0.4,0,3,5,2041.9,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 10,100822,1011,2024-01-03,0.4,0,3,5,9564.0,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,0,-11
loop: 0_option: 11,100832,1011,2024-01-03,0.4,1,3,5,1705.1000000000001,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,0,-17
loop: 0_option: 12,100834,1011,2024-01-03,0.4,1,3,5,2299.4,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-16
loop: 0_option: 13,100837,1011,2024-01-03,0.4,1,3,5,1098.0,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-17
loop: 0_option: 14,100839,1011,2024-01-03,0.4,0,3,5,4587.4,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,0,-11
loop: 0_option: 15,100844,1011,2024-01-03,0.4,0,3,5,1258.6999999999998,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 16,100846,1011,2024-01-03,0.4,0,3,5,1066.8999999999999,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-4
loop: 0_option: 17,100847,1011,2024-01-03,0.4,0,3,5,6297.6,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 18,100854,1011,2024-01-03,0.4,0,3,5,986.5,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-4
loop: 0_option: 19,100856,1011,2024-01-03,0.4,0,3,5,1098.0,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-3
loop: 0_option: 20,100857,1011,2024-01-03,0.4,1,3,5,811.2,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-16
loop: 0_option: 21,100858,1011,2024-01-03,0.4,0,3,5,1994.2,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 22,100901,1011,2024-01-03,0.4,0,3,5,938.2,training,-10,LH,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,0,-9
loop: 0_option: 23,100902,1011,2024-01-03,0.4,1,3,5,3273.6,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,0,-10
loop: 1_option: 0,100912,1011,2024-01-03,0.4,0,3,5,44664.299999999996,training,-10,LH,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,1,-9
loop: 1_option: 1,100957,1011,2024-01-03,0.4,0,3,5,6601.4,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 2,101004,1011,2024-01-03,0.4,0,3,5,8827.3,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,1,-11
loop: 1_option: 3,101013,1011,2024-01-03,0.4,1,3,5,2633.1000000000004,training,-10,LH,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-16
loop: 1_option: 4,101017,1011,2024-01-03,0.4,0,3,5,1421.7,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 5,101018,1011,2024-01-03,0.4,0,3,5,1737.2,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 6,101021,1011,2024-01-03,0.4,1,3,5,987.4000000000001,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-15
loop: 1_option: 7,101022,1011,2024-01-03,0.4,0,3,5,1130.0,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,1,-3
loop: 1_option: 8,101024,1011,2024-01-03,0.4,0,3,5,25963.2,training,-10,LH,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 9,101050,1011,2024-01-03,0.4,1,3,5,729.5,training,-10,LH,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,1,-16
loop: 1_option: 10,101052,1011,2024-01-03,0.4,1,3,5,6955.0,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,1,-17
loop: 1_option: 11,101059,1011,2024-01-03,0.4,0,3,5,1241.5,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 12,101101,1011,2024-01-03,0.4,1,3,5,40283.1,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 13,101142,1011,2024-01-03,0.4,0,3,5,809.3000000000001,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-4
loop: 1_option: 14,101143,1011,2024-01-03,0.4,0,3,5,3499.6,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,1,-11
loop: 1_option: 15,101147,1011,2024-01-03,0.4,0,3,5,1225.7,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-4
loop: 1_option: 16,101149,1011,2024-01-03,0.4,0,3,5,826.5,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-10
