trial,time,id,Date,text_stim,text_time,fix_time,match_array,response,image_stim,latency,Block
26,091021,1005,2023-05-03,3,0.313,0.597,0,0,0,435.8,0
27,091023,1005,2023-05-03,6,0.349,0.922,1,1,6,477.3,0
28,091025,1005,2023-05-03,7,0.354,0.575,1,1,7,302.70000000000005,0
29,091027,1005,2023-05-03,2,0.263,0.913,1,1,2,309.90000000000003,0
30,091029,1005,2023-05-03,3,0.279,0.556,1,1,3,285.5,0
31,091031,1005,2023-05-03,3,0.373,0.82,0,0,4,458.6,0
32,091033,1005,2023-05-03,2,0.289,0.695,1,1,2,351.5,0
33,091035,1005,2023-05-03,5,0.385,0.786,1,1,5,319.7,0
34,091038,1005,2023-05-03,6,0.388,0.978,1,1,6,303.3,0
35,091040,1005,2023-05-03,0,0.263,0.599,0,0,1,463.8,0
36,091042,1005,2023-05-03,3,0.317,0.586,1,1,3,211.4,0
37,091044,1005,2023-05-03,0,0.368,0.845,1,1,0,313.0,0
38,091046,1005,2023-05-03,7,0.269,0.834,1,1,7,347.5,0
39,091048,1005,2023-05-03,4,0.299,0.65,1,1,4,285.0,0
40,091050,1005,2023-05-03,3,0.327,0.751,1,1,3,103.7,0
41,091052,1005,2023-05-03,2,0.395,0.973,1,1,2,254.6,0
42,091054,1005,2023-05-03,4,0.367,0.825,0,1,0,318.6,0
43,091056,1005,2023-05-03,7,0.397,0.562,0,0,5,444.1,0
44,091058,1005,2023-05-03,4,0.369,0.868,0,0,7,418.9,0
45,091101,1005,2023-05-03,4,0.302,0.577,1,1,4,333.8,0
46,091102,1005,2023-05-03,6,0.352,0.768,1,1,6,424.09999999999997,0
47,091105,1005,2023-05-03,1,0.342,0.649,1,1,1,304.70000000000005,0
48,091107,1005,2023-05-03,1,0.386,0.531,1,1,1,322.40000000000003,0
49,091109,1005,2023-05-03,0,0.361,0.768,1,1,0,293.5,0
50,091111,1005,2023-05-03,2,0.365,0.904,1,1,2,282.8,0
51,091113,1005,2023-05-03,6,0.279,0.769,1,1,6,316.8,0
52,091115,1005,2023-05-03,7,0.264,0.924,1,1,7,257.1,0
53,091117,1005,2023-05-03,3,0.396,0.902,1,1,3,63.0,0
54,091119,1005,2023-05-03,7,0.37,0.587,0,0,5,448.5,0
55,091121,1005,2023-05-03,4,0.25,0.739,1,1,4,362.5,0
56,091123,1005,2023-05-03,2,0.288,0.888,1,1,2,335.1,0
57,091125,1005,2023-05-03,4,0.364,0.807,1,1,4,347.0,0
58,091128,1005,2023-05-03,6,0.371,0.895,1,1,6,322.29999999999995,0
59,091130,1005,2023-05-03,7,0.312,0.935,1,1,7,271.7,0
60,091132,1005,2023-05-03,1,0.357,0.772,1,1,1,422.5,0
61,091134,1005,2023-05-03,0,0.272,0.542,1,1,0,288.7,0
62,091136,1005,2023-05-03,3,0.373,0.894,1,1,3,232.8,0
63,091138,1005,2023-05-03,5,0.27,0.584,1,1,5,270.9,0
64,091140,1005,2023-05-03,3,0.324,0.786,0,0,5,353.4,0
65,091142,1005,2023-05-03,4,0.252,0.703,1,1,4,372.40000000000003,0
66,091144,1005,2023-05-03,7,0.38,0.878,1,1,7,263.6,0
67,091146,1005,2023-05-03,2,0.393,0.578,1,1,2,274.4,0
68,091148,1005,2023-05-03,0,0.29,0.674,1,1,0,301.3,0
69,091150,1005,2023-05-03,3,0.339,0.817,0,0,1,416.8,0
70,091153,1005,2023-05-03,6,0.393,0.742,1,1,6,349.5,0
71,091155,1005,2023-05-03,3,0.391,0.698,1,1,3,248.5,0
72,091157,1005,2023-05-03,3,0.261,0.867,1,1,3,343.2,0
73,091159,1005,2023-05-03,2,0.349,0.841,1,1,2,304.70000000000005,0
74,091201,1005,2023-05-03,2,0.276,0.676,0,0,6,345.6,0
75,091203,1005,2023-05-03,5,0.324,0.753,0,0,0,433.0,0
76,091205,1005,2023-05-03,1,0.394,0.653,1,1,1,397.4,0
77,091207,1005,2023-05-03,4,0.381,0.805,0,0,5,469.5,0
78,091210,1005,2023-05-03,4,0.283,0.501,1,0,4,357.20000000000005,0
79,091212,1005,2023-05-03,7,0.279,0.621,1,999,7,1000.0,0
80,091214,1005,2023-05-03,1,0.368,0.817,1,1,1,332.5,0
81,091216,1005,2023-05-03,7,0.397,0.506,0,0,0,622.8000000000001,0
82,091218,1005,2023-05-03,6,0.376,0.923,1,1,6,281.0,0
83,091221,1005,2023-05-03,4,0.354,0.728,1,1,4,343.8,0
84,091223,1005,2023-05-03,2,0.364,0.974,1,1,2,347.7,0
85,091225,1005,2023-05-03,1,0.281,0.923,0,0,7,421.20000000000005,0
86,091227,1005,2023-05-03,3,0.296,0.987,1,1,3,272.0,0
87,091230,1005,2023-05-03,5,0.259,0.792,1,1,5,357.5,0
88,091232,1005,2023-05-03,0,0.341,0.543,0,0,7,517.8000000000001,0
89,091234,1005,2023-05-03,5,0.345,0.715,1,1,5,467.9,0
90,091236,1005,2023-05-03,0,0.309,0.956,1,1,0,373.3,0
91,091238,1005,2023-05-03,3,0.308,0.825,1,1,3,286.8,0
92,091241,1005,2023-05-03,3,0.307,0.916,0,0,4,453.29999999999995,0
93,091243,1005,2023-05-03,6,0.367,0.622,1,1,6,475.9,0
94,091245,1005,2023-05-03,2,0.273,0.72,1,1,2,569.4,0
95,091247,1005,2023-05-03,1,0.258,0.865,1,1,1,299.0,0
96,091249,1005,2023-05-03,1,0.29,0.766,1,1,1,376.5,0
97,091252,1005,2023-05-03,6,0.309,0.531,0,0,5,450.5,0
98,091254,1005,2023-05-03,2,0.254,0.755,1,1,2,251.7,0
99,091255,1005,2023-05-03,2,0.393,0.927,0,0,0,399.7,0
100,091258,1005,2023-05-03,2,0.284,0.537,0,0,6,496.59999999999997,0
101,091300,1005,2023-05-03,2,0.273,0.808,0,0,4,431.4,0
102,091302,1005,2023-05-03,3,0.318,0.777,0,0,7,505.09999999999997,0
103,091304,1005,2023-05-03,3,0.375,0.93,1,1,3,463.4,0
104,091307,1005,2023-05-03,4,0.278,0.862,1,1,4,307.8,0
105,091309,1005,2023-05-03,2,0.301,0.768,1,1,2,309.2,0
106,091311,1005,2023-05-03,1,0.376,0.641,0,0,3,446.29999999999995,0
107,091313,1005,2023-05-03,7,0.395,0.978,1,1,7,311.8,0
108,091315,1005,2023-05-03,5,0.347,0.947,1,1,5,398.3,0
109,091318,1005,2023-05-03,6,0.355,0.631,1,1,6,368.5,0
110,091320,1005,2023-05-03,2,0.343,0.831,0,0,0,436.0,0
111,091322,1005,2023-05-03,1,0.328,0.973,1,1,1,242.79999999999998,0
112,091324,1005,2023-05-03,2,0.307,0.859,1,1,2,243.4,0
113,091326,1005,2023-05-03,5,0.332,0.982,1,1,5,269.4,0
114,091329,1005,2023-05-03,2,0.297,0.737,0,0,3,389.7,0
115,091331,1005,2023-05-03,6,0.371,0.895,1,1,6,222.39999999999998,0
116,091333,1005,2023-05-03,4,0.25,0.724,1,1,4,329.5,0
117,091335,1005,2023-05-03,7,0.362,0.687,1,1,7,262.79999999999995,0
118,091337,1005,2023-05-03,1,0.382,0.804,1,1,1,234.4,0
119,091339,1005,2023-05-03,0,0.396,0.527,1,1,0,346.6,0
120,091341,1005,2023-05-03,2,0.345,0.829,1,1,2,288.4,0
121,091343,1005,2023-05-03,3,0.329,0.822,0,0,5,375.09999999999997,0
122,091345,1005,2023-05-03,7,0.258,0.935,0,1,1,359.20000000000005,0
123,091347,1005,2023-05-03,3,0.265,0.548,1,1,3,318.79999999999995,0
124,091349,1005,2023-05-03,4,0.325,0.607,1,1,4,334.6,0
125,091351,1005,2023-05-03,0,0.367,0.533,1,1,0,320.7,0
126,091353,1005,2023-05-03,7,0.256,0.57,1,1,7,280.6,0
127,091355,1005,2023-05-03,6,0.336,0.9,1,1,6,345.5,0
128,091357,1005,2023-05-03,5,0.341,0.809,1,1,5,283.9,0
129,091359,1005,2023-05-03,4,0.386,0.517,0,0,3,507.90000000000003,0
130,091401,1005,2023-05-03,2,0.367,0.993,1,1,2,329.79999999999995,0
131,091404,1005,2023-05-03,0,0.259,0.505,1,1,0,303.3,0
132,091405,1005,2023-05-03,3,0.25,0.747,0,0,4,381.79999999999995,0
133,091407,1005,2023-05-03,1,0.381,0.57,1,1,1,267.90000000000003,0
134,091409,1005,2023-05-03,7,0.376,0.579,1,1,7,276.9,0
135,091411,1005,2023-05-03,6,0.268,0.573,1,1,6,287.9,0
136,091413,1005,2023-05-03,2,0.336,0.959,1,1,2,254.2,0
137,091415,1005,2023-05-03,6,0.345,0.74,1,1,6,362.09999999999997,0
138,091417,1005,2023-05-03,5,0.338,0.651,1,1,5,292.0,0
139,091419,1005,2023-05-03,6,0.296,0.613,0,0,4,382.29999999999995,0
140,091421,1005,2023-05-03,7,0.325,0.858,1,1,7,435.2,0
141,091424,1005,2023-05-03,1,0.362,0.699,1,1,1,321.29999999999995,0
142,091426,1005,2023-05-03,7,0.354,0.68,0,1,0,324.40000000000003,0
143,091428,1005,2023-05-03,3,0.272,0.914,1,1,3,694.8,0
144,091430,1005,2023-05-03,7,0.277,0.591,0,0,4,484.3,0
145,091432,1005,2023-05-03,1,0.344,0.956,0,0,3,842.1999999999999,0
146,091435,1005,2023-05-03,1,0.289,0.777,1,1,1,374.0,0
147,091437,1005,2023-05-03,1,0.262,0.911,0,0,7,514.9,0
148,091439,1005,2023-05-03,2,0.319,0.755,1,1,2,453.90000000000003,0
149,091442,1005,2023-05-03,6,0.251,0.827,1,1,6,348.2,0
150,091444,1005,2023-05-03,0,0.283,0.73,1,1,0,310.8,0
151,091446,1005,2023-05-03,5,0.321,0.655,1,1,5,290.6,0
152,091448,1005,2023-05-03,7,0.395,0.634,1,1,7,463.7,0
153,091450,1005,2023-05-03,5,0.316,0.924,1,1,5,351.6,0
154,091452,1005,2023-05-03,4,0.304,0.993,1,1,4,576.6,0
155,091455,1005,2023-05-03,0,0.279,0.783,1,1,0,536.3,0
156,091457,1005,2023-05-03,1,0.268,0.784,1,1,1,411.8,0
157,091459,1005,2023-05-03,4,0.278,0.674,0,0,6,606.1,0
158,091501,1005,2023-05-03,2,0.335,0.998,1,1,2,271.1,0
159,091504,1005,2023-05-03,3,0.292,0.749,1,1,3,308.2,0
160,091506,1005,2023-05-03,6,0.382,0.758,1,1,6,513.4,0
161,091508,1005,2023-05-03,5,0.359,0.856,0,0,2,513.0,0
162,091510,1005,2023-05-03,2,0.269,0.512,0,1,5,542.4,0
163,091512,1005,2023-05-03,3,0.351,0.567,1,1,3,265.40000000000003,0
164,091514,1005,2023-05-03,7,0.306,0.842,1,1,7,346.6,0
165,091516,1005,2023-05-03,2,0.352,0.74,0,0,1,542.3,0
166,091519,1005,2023-05-03,4,0.359,0.691,1,1,4,425.0,0
167,091521,1005,2023-05-03,0,0.256,0.857,1,1,0,422.9,0
168,091523,1005,2023-05-03,3,0.329,0.778,0,0,4,439.3,0
169,091525,1005,2023-05-03,7,0.293,0.546,1,1,7,533.4,0
170,091527,1005,2023-05-03,0,0.373,0.677,1,1,0,291.0,0
171,091529,1005,2023-05-03,5,0.392,0.532,1,1,5,308.2,0
172,091531,1005,2023-05-03,3,0.368,0.993,1,1,3,321.79999999999995,0
173,091534,1005,2023-05-03,6,0.277,0.845,1,1,6,297.4,0
174,091536,1005,2023-05-03,2,0.365,0.817,1,1,2,332.5,0
175,091538,1005,2023-05-03,1,0.365,0.52,1,1,1,311.3,0
176,091540,1005,2023-05-03,1,0.38,0.753,1,1,1,328.1,0
177,091542,1005,2023-05-03,7,0.398,0.975,1,1,7,281.3,0
178,091544,1005,2023-05-03,2,0.398,0.568,1,1,2,556.1,0
179,091546,1005,2023-05-03,4,0.335,0.56,1,1,4,319.79999999999995,0
180,091548,1005,2023-05-03,5,0.344,0.874,1,1,5,302.3,0
181,091551,1005,2023-05-03,3,0.252,0.783,1,1,3,330.90000000000003,0
182,091553,1005,2023-05-03,0,0.25,0.869,1,1,0,408.4,0
183,091555,1005,2023-05-03,6,0.256,0.725,1,1,6,313.3,0
184,091557,1005,2023-05-03,3,0.343,0.691,0,0,6,373.90000000000003,0
185,091559,1005,2023-05-03,2,0.324,0.749,1,1,2,473.7,0
186,091601,1005,2023-05-03,3,0.396,0.695,1,1,3,316.5,0
187,091603,1005,2023-05-03,3,0.312,0.658,0,0,0,479.1,0
188,091605,1005,2023-05-03,5,0.395,0.795,0,0,7,531.4,0
189,091608,1005,2023-05-03,1,0.259,0.606,1,1,1,636.9,0
190,091610,1005,2023-05-03,5,0.355,0.828,1,1,5,391.90000000000003,0
191,091612,1005,2023-05-03,4,0.303,0.61,1,1,4,254.6,0
192,091614,1005,2023-05-03,0,0.352,0.782,0,0,5,563.3000000000001,0
193,091616,1005,2023-05-03,3,0.354,0.532,0,0,6,377.59999999999997,0
194,091618,1005,2023-05-03,3,0.302,0.648,1,1,3,406.6,0
195,091620,1005,2023-05-03,7,0.39,0.68,1,1,7,313.2,0
196,091622,1005,2023-05-03,4,0.383,0.687,1,0,4,495.2,0
197,091625,1005,2023-05-03,2,0.395,0.804,1,1,2,234.3,0
198,091627,1005,2023-05-03,2,0.39,0.891,0,0,0,302.70000000000005,0
199,091629,1005,2023-05-03,1,0.384,0.734,1,1,1,286.7,0
200,091631,1005,2023-05-03,7,0.263,0.675,1,1,7,619.9,0
201,091633,1005,2023-05-03,6,0.254,0.752,1,1,6,337.9,0
202,091635,1005,2023-05-03,3,0.387,0.544,0,0,5,462.8,0
203,091637,1005,2023-05-03,1,0.306,0.75,1,1,1,347.4,0
204,091639,1005,2023-05-03,0,0.319,0.677,1,1,0,372.7,0
205,091641,1005,2023-05-03,3,0.288,0.739,1,999,3,1000.0,0
206,091644,1005,2023-05-03,2,0.399,0.985,1,1,2,268.40000000000003,0
207,091646,1005,2023-05-03,4,0.362,0.833,1,1,4,640.7,0
208,091649,1005,2023-05-03,1,0.257,0.731,0,0,7,404.8,0
209,091651,1005,2023-05-03,4,0.255,0.928,1,1,4,432.0,0
210,091653,1005,2023-05-03,6,0.252,0.867,1,1,6,677.2,0
211,091656,1005,2023-05-03,5,0.381,0.527,1,1,5,399.5,0
212,091658,1005,2023-05-03,3,0.26,0.998,1,1,3,340.9,0
213,091700,1005,2023-05-03,6,0.254,0.997,0,0,1,439.40000000000003,0
214,091702,1005,2023-05-03,2,0.379,0.779,1,1,2,248.29999999999998,0
215,091705,1005,2023-05-03,5,0.388,0.7,0,1,0,489.70000000000005,0
216,091707,1005,2023-05-03,6,0.315,0.798,1,1,6,273.1,0
217,091709,1005,2023-05-03,2,0.336,0.891,1,1,2,222.70000000000002,0
218,091711,1005,2023-05-03,1,0.379,0.561,1,1,1,436.40000000000003,0
219,091713,1005,2023-05-03,7,0.326,0.992,1,1,7,671.8,0
220,091716,1005,2023-05-03,1,0.263,0.629,0,0,5,537.1,0
221,091718,1005,2023-05-03,3,0.326,0.976,1,1,3,412.2,0
222,091720,1005,2023-05-03,0,0.321,0.835,1,1,0,451.79999999999995,0
223,091722,1005,2023-05-03,4,0.342,0.528,1,1,4,376.09999999999997,0
224,091724,1005,2023-05-03,3,0.287,0.737,1,1,3,348.2,0
225,091726,1005,2023-05-03,1,0.302,0.667,0,0,2,510.49999999999994,0
226,091729,1005,2023-05-03,4,0.306,0.838,1,1,4,307.0,0
227,091731,1005,2023-05-03,7,0.28,0.501,1,1,7,511.70000000000005,0
228,091733,1005,2023-05-03,1,0.313,0.601,1,1,1,628.1999999999999,0
229,091735,1005,2023-05-03,0,0.33,0.537,1,1,0,279.1,0
230,091737,1005,2023-05-03,6,0.312,0.984,1,1,6,318.40000000000003,0
231,091739,1005,2023-05-03,7,0.303,0.663,0,0,5,528.1,0
232,091741,1005,2023-05-03,4,0.37,0.503,1,1,4,414.3,0
233,091743,1005,2023-05-03,5,0.353,0.96,1,1,5,250.9,0
234,091745,1005,2023-05-03,1,0.37,0.771,1,1,1,333.9,0
235,091748,1005,2023-05-03,6,0.384,0.935,1,1,6,341.8,0
236,091750,1005,2023-05-03,3,0.252,0.952,1,1,3,412.7,0
237,091752,1005,2023-05-03,3,0.278,0.557,0,0,0,386.2,0
238,091754,1005,2023-05-03,6,0.363,0.928,0,0,7,417.0,0
239,091757,1005,2023-05-03,2,0.251,0.815,1,1,2,307.0,0
240,091759,1005,2023-05-03,0,0.356,0.579,1,1,0,371.3,0
241,091801,1005,2023-05-03,6,0.381,0.886,1,1,6,395.2,0
242,091803,1005,2023-05-03,4,0.308,0.541,1,1,4,290.4,0
243,091805,1005,2023-05-03,2,0.269,0.54,1,1,2,316.8,0
244,091807,1005,2023-05-03,6,0.283,0.687,0,0,1,447.0,0
245,091809,1005,2023-05-03,0,0.321,0.501,0,0,3,392.1,0
246,091811,1005,2023-05-03,6,0.33,0.573,0,0,7,443.40000000000003,0
247,091813,1005,2023-05-03,3,0.278,0.704,0,0,5,408.9,0
248,091815,1005,2023-05-03,5,0.342,0.976,1,1,5,526.1,0
249,091817,1005,2023-05-03,3,0.356,0.811,1,1,3,469.0,0
250,091819,1005,2023-05-03,1,0.394,0.546,1,1,1,379.09999999999997,0
251,091821,1005,2023-05-03,4,0.261,0.765,1,1,4,319.29999999999995,0
252,091823,1005,2023-05-03,6,0.285,0.698,1,1,6,353.8,0
253,091825,1005,2023-05-03,2,0.37,0.563,1,1,2,235.0,0
254,091827,1005,2023-05-03,7,0.27,0.514,1,1,7,316.2,0
255,091829,1005,2023-05-03,4,0.284,0.696,0,0,0,526.2,0
256,091831,1005,2023-05-03,3,0.338,0.536,1,1,3,429.09999999999997,0
257,091833,1005,2023-05-03,7,0.363,0.6,0,0,4,471.6,0
258,091835,1005,2023-05-03,2,0.379,0.532,1,1,2,378.59999999999997,0
259,091837,1005,2023-05-03,1,0.293,0.996,1,1,1,524.7,0
260,091840,1005,2023-05-03,5,0.296,0.726,1,1,5,617.8000000000001,0
261,091842,1005,2023-05-03,6,0.391,0.999,1,1,6,431.59999999999997,0
262,091845,1005,2023-05-03,0,0.288,0.988,1,1,0,396.5,0
263,091847,1005,2023-05-03,7,0.35,0.727,1,1,7,299.3,0
264,091849,1005,2023-05-03,5,0.372,0.884,1,1,5,353.3,0
265,091851,1005,2023-05-03,2,0.29,0.814,1,1,2,335.0,0
266,091853,1005,2023-05-03,1,0.309,0.701,1,1,1,353.2,0
267,091856,1005,2023-05-03,4,0.299,0.569,1,1,4,421.70000000000005,0
268,091857,1005,2023-05-03,0,0.299,0.642,1,1,0,366.5,0
269,091859,1005,2023-05-03,3,0.304,0.631,1,1,3,301.9,0
270,091901,1005,2023-05-03,6,0.396,0.97,1,1,6,303.3,0
271,091904,1005,2023-05-03,7,0.291,0.956,1,1,7,291.6,0
272,091906,1005,2023-05-03,2,0.377,0.576,1,1,2,348.8,0
273,091908,1005,2023-05-03,1,0.286,0.881,0,0,5,613.5,0
274,091910,1005,2023-05-03,4,0.375,0.617,1,1,4,588.7,0
275,091913,1005,2023-05-03,7,0.356,0.503,1,1,7,466.1,0
276,091915,1005,2023-05-03,6,0.326,0.567,1,1,6,306.3,0
277,091917,1005,2023-05-03,1,0.32,0.685,0,0,3,467.4,0
278,091919,1005,2023-05-03,0,0.337,0.694,1,1,0,486.5,0
279,091921,1005,2023-05-03,1,0.387,0.724,1,1,1,497.0,0
280,091923,1005,2023-05-03,6,0.26,0.981,1,1,6,450.5,0
281,091926,1005,2023-05-03,1,0.343,0.641,1,1,1,333.3,0
282,091928,1005,2023-05-03,5,0.285,0.904,1,0,5,663.1,0
283,091930,1005,2023-05-03,4,0.332,0.797,1,1,4,536.0,0
284,091933,1005,2023-05-03,2,0.323,0.651,1,1,2,627.3,0
285,091935,1005,2023-05-03,3,0.331,0.852,1,1,3,520.4,0
286,091937,1005,2023-05-03,7,0.39,0.848,0,0,0,428.70000000000005,0
287,091940,1005,2023-05-03,7,0.345,0.932,1,1,7,547.1,0
288,091942,1005,2023-05-03,1,0.397,0.734,1,1,1,470.8,0
289,091944,1005,2023-05-03,6,0.361,0.949,0,0,3,620.1,0
290,091947,1005,2023-05-03,7,0.39,0.819,1,1,7,328.79999999999995,0
291,091949,1005,2023-05-03,6,0.293,0.652,1,1,6,365.5,0
292,091951,1005,2023-05-03,4,0.359,0.652,1,1,4,321.1,0
293,091953,1005,2023-05-03,7,0.325,0.999,0,0,0,418.5,0
294,091956,1005,2023-05-03,5,0.384,0.944,1,1,5,313.09999999999997,0
295,091958,1005,2023-05-03,5,0.262,0.771,0,0,2,486.59999999999997,0
296,092000,1005,2023-05-03,7,0.318,0.631,1,1,7,520.8000000000001,0
297,092002,1005,2023-05-03,4,0.342,0.857,1,1,4,408.0,0
298,092005,1005,2023-05-03,2,0.252,0.532,0,0,6,558.6,0
299,092007,1005,2023-05-03,0,0.323,0.865,1,1,0,242.4,0
300,092009,1005,2023-05-03,1,0.271,0.994,1,1,1,265.2,0
301,092011,1005,2023-05-03,2,0.396,0.716,1,1,2,439.5,0
302,092013,1005,2023-05-03,3,0.271,0.814,1,1,3,316.0,0
303,092015,1005,2023-05-03,3,0.361,0.697,0,0,5,443.2,0
304,092017,1005,2023-05-03,0,0.25,0.97,1,1,0,383.90000000000003,0
305,092020,1005,2023-05-03,6,0.277,0.826,1,1,6,354.1,0
306,092022,1005,2023-05-03,3,0.321,0.803,1,1,3,301.3,0
307,092024,1005,2023-05-03,3,0.312,0.513,0,999,1,1000.0,0
308,092026,1005,2023-05-03,7,0.374,0.731,1,1,7,414.7,0
309,092029,1005,2023-05-03,7,0.352,0.512,0,0,2,341.8,0
310,092030,1005,2023-05-03,5,0.271,0.792,1,1,5,395.7,0
311,092033,1005,2023-05-03,4,0.319,0.879,1,1,4,261.40000000000003,0
312,092035,1005,2023-05-03,5,0.398,0.561,1,1,5,402.9,0
313,092037,1005,2023-05-03,7,0.382,0.539,1,1,7,351.5,0
314,092039,1005,2023-05-03,6,0.295,0.871,1,1,6,281.2,0
315,092041,1005,2023-05-03,0,0.297,0.549,1,1,0,293.8,0
316,092043,1005,2023-05-03,3,0.29,0.518,1,1,3,238.8,0
317,092044,1005,2023-05-03,4,0.319,0.626,1,1,4,223.89999999999998,0
318,092046,1005,2023-05-03,1,0.311,0.567,1,1,1,342.9,0
319,092048,1005,2023-05-03,2,0.334,0.938,1,1,2,351.3,0
320,092050,1005,2023-05-03,2,0.37,0.514,1,1,2,399.5,0
321,092052,1005,2023-05-03,4,0.342,0.632,0,0,5,817.2,0
322,092055,1005,2023-05-03,0,0.289,0.949,0,0,6,419.5,0
323,092057,1005,2023-05-03,4,0.376,0.59,0,0,3,506.29999999999995,0
324,092059,1005,2023-05-03,4,0.368,0.683,1,1,4,352.1,0
325,092101,1005,2023-05-03,0,0.378,0.807,1,1,0,394.7,0
326,092104,1005,2023-05-03,1,0.324,0.67,1,1,1,460.1,0
327,092106,1005,2023-05-03,7,0.324,0.66,1,1,7,631.8000000000001,0
328,092108,1005,2023-05-03,1,0.269,0.931,0,1,4,340.7,0
329,092110,1005,2023-05-03,0,0.263,0.559,1,1,0,305.0,0
330,092112,1005,2023-05-03,7,0.308,0.642,1,1,7,335.6,0
331,092114,1005,2023-05-03,3,0.355,0.74,1,1,3,319.0,0
332,092116,1005,2023-05-03,1,0.373,0.888,1,1,1,275.9,0
333,092118,1005,2023-05-03,2,0.387,0.689,1,1,2,449.6,0
334,092121,1005,2023-05-03,5,0.358,0.993,1,1,5,339.5,0
