trial,time,id,Date,text_stim,text_time,fix_time,match_array,response,image_stim,latency,Block
164,105351,1012,2024-01-03,0,0.363,0.987,1,1,0,310.5,0
165,105353,1012,2024-01-03,6,0.324,0.996,1,1,6,340.7,0
166,105356,1012,2024-01-03,4,0.38,0.902,0,0,3,344.0,0
167,105358,1012,2024-01-03,4,0.377,0.886,0,0,5,520.5999999999999,0
168,105400,1012,2024-01-03,0,0.309,0.974,1,1,0,394.4,0
169,105402,1012,2024-01-03,3,0.281,0.862,1,1,3,316.2,0
170,105404,1012,2024-01-03,7,0.295,0.995,0,0,1,780.0,0
171,105407,1012,2024-01-03,2,0.379,0.677,1,1,2,645.5999999999999,0
172,105409,1012,2024-01-03,7,0.288,0.886,1,1,7,332.0,0
173,105411,1012,2024-01-03,3,0.269,0.878,0,0,6,410.1,0
174,105413,1012,2024-01-03,5,0.296,0.546,1,1,5,348.6,0
175,105415,1012,2024-01-03,4,0.323,0.965,1,1,4,328.7,0
176,105417,1012,2024-01-03,5,0.396,0.778,0,1,2,277.3,0
177,105419,1012,2024-01-03,3,0.288,0.98,1,1,3,270.8,0
178,105421,1012,2024-01-03,7,0.352,0.873,1,1,7,410.9,0
179,105424,1012,2024-01-03,6,0.309,0.865,1,1,6,302.0,0
180,105426,1012,2024-01-03,4,0.257,0.973,1,1,4,352.9,0
181,105428,1012,2024-01-03,5,0.399,0.848,1,1,5,302.59999999999997,0
182,105430,1012,2024-01-03,0,0.292,0.681,0,0,1,439.2,0
183,105432,1012,2024-01-03,0,0.329,0.679,1,1,0,387.5,0
184,105434,1012,2024-01-03,1,0.363,0.659,1,1,1,338.8,0
185,105436,1012,2024-01-03,6,0.33,0.8,1,1,6,315.7,0
186,105438,1012,2024-01-03,2,0.322,0.683,1,1,2,828.6,0
187,105440,1012,2024-01-03,5,0.31,0.858,0,0,7,368.20000000000005,0
188,105442,1012,2024-01-03,0,0.367,0.943,1,1,0,268.2,0
189,105444,1012,2024-01-03,0,0.271,0.747,0,0,4,426.8,0
190,105446,1012,2024-01-03,5,0.357,0.904,1,1,5,504.0,0
191,105449,1012,2024-01-03,3,0.306,0.549,1,1,3,233.0,0
192,105450,1012,2024-01-03,7,0.294,0.685,1,1,7,305.9,0
193,105452,1012,2024-01-03,3,0.262,0.8,1,1,3,253.9,0
194,105454,1012,2024-01-03,2,0.345,0.535,1,1,2,565.8,0
195,105456,1012,2024-01-03,0,0.323,0.92,1,1,0,265.0,0
196,105458,1012,2024-01-03,6,0.344,0.988,1,1,6,314.09999999999997,0
197,105500,1012,2024-01-03,1,0.286,0.766,1,1,1,393.7,0
198,105502,1012,2024-01-03,1,0.364,0.827,0,1,4,232.3,0
199,105504,1012,2024-01-03,5,0.266,0.931,1,1,5,310.3,0
200,105506,1012,2024-01-03,7,0.388,0.777,0,0,3,482.5,0
201,105509,1012,2024-01-03,0,0.259,0.817,1,1,0,268.0,0
202,105511,1012,2024-01-03,1,0.262,0.751,1,1,1,333.8,0
203,105512,1012,2024-01-03,5,0.385,0.512,1,1,5,229.6,0
204,105514,1012,2024-01-03,4,0.252,0.641,1,1,4,287.7,0
205,105516,1012,2024-01-03,6,0.304,0.612,0,999,2,1000.0,0
206,105518,1012,2024-01-03,6,0.252,0.972,1,1,6,317.2,0
207,105520,1012,2024-01-03,7,0.252,0.977,1,1,7,282.8,0
208,105523,1012,2024-01-03,5,0.296,0.589,0,0,4,362.9,0
209,105524,1012,2024-01-03,2,0.257,0.7,1,1,2,236.7,0
210,105526,1012,2024-01-03,7,0.276,0.881,1,1,7,279.3,0
211,105528,1012,2024-01-03,1,0.332,0.913,1,1,1,329.5,0
212,105530,1012,2024-01-03,6,0.261,0.553,1,1,6,272.5,0
213,105532,1012,2024-01-03,5,0.399,0.663,1,1,5,321.90000000000003,0
214,105534,1012,2024-01-03,3,0.315,0.5,1,1,3,426.9,0
215,105536,1012,2024-01-03,0,0.303,0.663,1,1,0,312.0,0
216,105537,1012,2024-01-03,7,0.306,0.535,0,0,0,422.4,0
217,105539,1012,2024-01-03,3,0.381,0.775,1,1,3,277.9,0
218,105541,1012,2024-01-03,5,0.378,0.771,1,1,5,394.5,0
219,105543,1012,2024-01-03,2,0.328,0.903,1,1,2,264.90000000000003,0
220,105545,1012,2024-01-03,1,0.352,0.628,1,1,1,342.9,0
221,105547,1012,2024-01-03,1,0.311,0.567,0,0,7,778.5,0
222,105550,1012,2024-01-03,7,0.29,0.609,0,0,6,406.3,0
223,105551,1012,2024-01-03,4,0.279,0.567,1,1,4,662.3,0
224,105553,1012,2024-01-03,0,0.352,0.621,1,1,0,346.0,0
225,105555,1012,2024-01-03,3,0.373,0.683,1,1,3,226.0,0
226,105557,1012,2024-01-03,6,0.38,0.758,1,1,6,229.4,0
227,105559,1012,2024-01-03,7,0.285,0.548,1,1,7,371.7,0
228,105601,1012,2024-01-03,4,0.265,0.653,1,1,4,298.5,0
229,105603,1012,2024-01-03,1,0.316,0.887,1,1,1,343.8,0
230,105605,1012,2024-01-03,5,0.287,0.811,1,1,5,327.6,0
231,105607,1012,2024-01-03,2,0.348,0.949,1,1,2,360.9,0
232,105609,1012,2024-01-03,5,0.267,0.741,1,1,5,325.6,0
233,105611,1012,2024-01-03,2,0.258,0.696,1,1,2,233.6,0
234,105613,1012,2024-01-03,0,0.262,0.82,1,1,0,263.5,0
235,105614,1012,2024-01-03,6,0.321,0.819,1,1,6,323.6,0
236,105616,1012,2024-01-03,7,0.279,0.706,1,1,7,223.70000000000002,0
237,105618,1012,2024-01-03,6,0.351,0.956,0,0,3,342.5,0
238,105620,1012,2024-01-03,6,0.355,0.846,0,0,1,430.20000000000005,0
239,105623,1012,2024-01-03,4,0.316,0.795,1,1,4,356.1,0
240,105625,1012,2024-01-03,1,0.26,0.687,0,1,0,417.4,0
241,105627,1012,2024-01-03,5,0.363,0.903,1,1,5,306.7,0
242,105629,1012,2024-01-03,6,0.371,0.954,1,1,6,325.0,0
243,105631,1012,2024-01-03,3,0.302,0.519,1,1,3,223.39999999999998,0
244,105632,1012,2024-01-03,7,0.391,0.688,0,0,1,358.59999999999997,0
245,105634,1012,2024-01-03,2,0.338,0.863,1,1,2,251.0,0
246,105636,1012,2024-01-03,7,0.331,0.913,1,1,7,330.6,0
247,105639,1012,2024-01-03,4,0.325,0.838,1,1,4,287.6,0
248,105641,1012,2024-01-03,6,0.263,0.905,0,0,1,362.8,0
249,105643,1012,2024-01-03,7,0.382,0.622,1,1,7,285.5,0
250,105645,1012,2024-01-03,5,0.274,0.705,0,0,6,959.7,0
251,105647,1012,2024-01-03,5,0.315,0.867,1,1,5,394.2,0
252,105649,1012,2024-01-03,0,0.338,0.523,1,1,0,312.0,0
253,105651,1012,2024-01-03,3,0.285,0.974,1,1,3,297.70000000000005,0
254,105653,1012,2024-01-03,4,0.311,0.57,1,1,4,269.6,0
255,105655,1012,2024-01-03,2,0.296,0.853,1,1,2,259.79999999999995,0
256,105657,1012,2024-01-03,1,0.363,0.979,1,1,1,295.0,0
257,105659,1012,2024-01-03,3,0.324,0.978,1,1,3,197.3,0
258,105701,1012,2024-01-03,2,0.397,0.561,1,1,2,163.6,0
259,105703,1012,2024-01-03,6,0.337,0.509,1,1,6,218.70000000000002,0
260,105704,1012,2024-01-03,5,0.325,0.729,1,1,5,287.4,0
261,105706,1012,2024-01-03,1,0.32,0.642,0,0,7,571.8,0
262,105708,1012,2024-01-03,0,0.391,0.987,1,1,0,307.59999999999997,0
263,105711,1012,2024-01-03,6,0.394,0.787,0,0,4,382.0,0
264,105713,1012,2024-01-03,0,0.265,0.832,1,1,0,296.5,0
265,105715,1012,2024-01-03,1,0.313,0.849,1,1,1,326.1,0
266,105717,1012,2024-01-03,4,0.251,0.843,1,1,4,297.4,0
267,105719,1012,2024-01-03,6,0.346,0.758,0,0,3,335.1,0
268,105721,1012,2024-01-03,7,0.284,0.578,1,1,7,361.70000000000005,0
269,105722,1012,2024-01-03,2,0.289,0.892,1,1,2,274.8,0
270,105724,1012,2024-01-03,4,0.293,0.85,0,0,6,384.79999999999995,0
271,105726,1012,2024-01-03,5,0.255,0.877,1,1,5,353.7,0
272,105729,1012,2024-01-03,1,0.32,0.939,1,1,1,315.09999999999997,0
273,105731,1012,2024-01-03,4,0.266,0.529,1,1,4,295.59999999999997,0
274,105732,1012,2024-01-03,5,0.266,0.963,0,0,3,646.8000000000001,0
275,105735,1012,2024-01-03,2,0.369,0.943,1,1,2,250.5,0
276,105737,1012,2024-01-03,6,0.328,0.797,1,1,6,321.40000000000003,0
277,105739,1012,2024-01-03,0,0.3,0.922,1,1,0,344.2,0
278,105741,1012,2024-01-03,7,0.294,0.601,1,1,7,330.1,0
279,105743,1012,2024-01-03,5,0.362,0.544,1,1,5,269.4,0
280,105744,1012,2024-01-03,6,0.382,0.657,1,1,6,291.1,0
281,105746,1012,2024-01-03,0,0.372,0.732,0,1,4,444.40000000000003,0
282,105748,1012,2024-01-03,0,0.364,0.931,1,1,0,328.0,0
283,105751,1012,2024-01-03,1,0.307,0.514,1,1,1,330.1,0
284,105752,1012,2024-01-03,7,0.28,0.663,1,1,7,385.6,0
285,105754,1012,2024-01-03,5,0.334,0.932,1,1,5,387.90000000000003,0
286,105756,1012,2024-01-03,2,0.372,0.805,1,1,2,593.1999999999999,0
287,105759,1012,2024-01-03,3,0.265,0.65,1,1,3,252.9,0
288,105800,1012,2024-01-03,1,0.275,0.733,1,1,1,346.9,0
289,105802,1012,2024-01-03,3,0.388,0.903,1,1,3,377.3,0
290,105805,1012,2024-01-03,4,0.291,0.598,1,1,4,301.0,0
291,105806,1012,2024-01-03,2,0.3,0.819,1,1,2,313.8,0
292,105808,1012,2024-01-03,5,0.318,0.696,0,0,7,364.0,0
293,105810,1012,2024-01-03,6,0.251,0.939,1,1,6,269.5,0
294,105812,1012,2024-01-03,5,0.314,0.603,1,1,5,490.4,0
295,105814,1012,2024-01-03,0,0.315,0.605,1,1,0,314.90000000000003,0
296,105816,1012,2024-01-03,3,0.281,0.821,0,0,6,390.79999999999995,0
297,105818,1012,2024-01-03,4,0.307,0.519,1,1,4,251.3,0
298,105820,1012,2024-01-03,1,0.256,0.759,0,0,0,454.29999999999995,0
299,105822,1012,2024-01-03,7,0.341,0.78,1,1,7,370.8,0
300,105824,1012,2024-01-03,2,0.375,0.561,1,1,2,392.0,0
301,105826,1012,2024-01-03,5,0.375,0.624,1,1,5,474.0,0
302,105828,1012,2024-01-03,1,0.261,0.536,1,1,1,327.40000000000003,0
303,105829,1012,2024-01-03,3,0.331,0.88,1,1,3,229.6,0
