trial,time,id,Date,fix_time,response,side_1_stim,side_2_stim,latency,Block,Mu,SD,head,outcome,task,gamble_trial,loss,est_mu,est_low,est_high,conf_mu,conf_range,current_task,use_imagery,sure_option
trial_learning: 22,095553,,06/03/2024,NA,6666,8,9,10.7,training,-10,['MM'],FALSE,NA,comb,no,-7,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 23,095558,,06/03/2024,NA,6666,8,9,186.29999999999998,training,-10,['MM'],TRUE,NA,comb,no,-14,NA,NA,NA,NA,NA,img,NA,NA
loop: 0_option: 0,095605,,06/03/2024,0.4,0,8,9,1350.2,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 1,095607,,06/03/2024,0.4,0,8,9,205.1,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 2,095608,,06/03/2024,0.4,0,8,9,84.7,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 3,095608,,06/03/2024,0.4,0,8,9,366.70000000000005,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 4,095609,,06/03/2024,0.4,0,8,9,101,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 5,095610,,06/03/2024,0.4,0,8,9,172.9,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 6,095611,,06/03/2024,0.4,0,8,9,155.29999999999998,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 7,095611,,06/03/2024,0.4,0,8,9,181.9,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 8,095612,,06/03/2024,0.4,0,8,9,167.3,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 9,095613,,06/03/2024,0.4,0,8,9,109.10000000000001,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 10,095613,,06/03/2024,0.4,0,8,9,189.29999999999998,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 11,095614,,06/03/2024,0.4,0,8,9,149.9,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 12,095614,,06/03/2024,0.4,0,8,9,121.7,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 13,095615,,06/03/2024,0.4,0,8,9,81.8,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 14,095616,,06/03/2024,0.4,0,8,9,137.7,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 15,095616,,06/03/2024,0.4,0,8,9,65.60000000000001,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 16,095617,,06/03/2024,0.4,0,8,9,90.5,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 17,095617,,06/03/2024,0.4,0,8,9,114.8,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 18,095618,,06/03/2024,0.4,0,8,9,584,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 19,095619,,06/03/2024,0.4,0,8,9,376.09999999999997,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 20,095620,,06/03/2024,0.4,1,8,9,455.6,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 21,095621,,06/03/2024,0.4,1,8,9,74.5,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 22,095621,,06/03/2024,0.4,0,8,9,81.9,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 23,095622,,06/03/2024,0.4,1,8,9,144.5,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-13
loop: 1_option: 0,095624,,06/03/2024,0.4,0,8,9,311.59999999999997,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 1,095625,,06/03/2024,0.4,0,8,9,246.29999999999998,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 2,095625,,06/03/2024,0.4,0,8,9,76.2,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 3,095626,,06/03/2024,0.4,0,8,9,61.199999999999996,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 4,095626,,06/03/2024,0.4,0,8,9,185.20000000000002,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 5,095627,,06/03/2024,0.4,0,8,9,154.20000000000002,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 6,095628,,06/03/2024,0.4,0,8,9,213,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 7,095628,,06/03/2024,0.4,0,8,9,113.19999999999999,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 8,095629,,06/03/2024,0.4,0,8,9,59.9,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 9,095630,,06/03/2024,0.4,0,8,9,99.4,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 10,095630,,06/03/2024,0.4,0,8,9,100.1,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 11,095631,,06/03/2024,0.4,0,8,9,94.5,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 12,095631,,06/03/2024,0.4,0,8,9,64,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 13,095632,,06/03/2024,0.4,0,8,9,58.3,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 14,095632,,06/03/2024,0.4,0,8,9,336.4,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 15,095633,,06/03/2024,0.4,0,8,9,52.699999999999996,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 16,095634,,06/03/2024,0.4,0,8,9,60.400000000000006,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 17,095634,,06/03/2024,0.4,0,8,9,57.2,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 18,095635,,06/03/2024,0.4,0,8,9,184.70000000000002,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 19,095635,,06/03/2024,0.4,0,8,9,175.8,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 20,095636,,06/03/2024,0.4,0,8,9,201.1,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 21,095637,,06/03/2024,0.4,0,8,9,107.39999999999999,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 22,095637,,06/03/2024,0.4,0,8,9,121,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 23,095638,,06/03/2024,0.4,0,8,9,189.5,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1,095645,,06/03/2024,NA,NA,8,9,NA,training,-10,MM,0,0,comb,no,NA,-10.4,-3,-12.4,19,16.2,NA,NA,NA
trial_learning: 0,095645,,06/03/2024,NA,6666,3,4,1112.6000000000001,training,-10,['LH'],FALSE,NA,comb,no,-15,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 1,095651,,06/03/2024,NA,6666,3,4,108.8,training,-10,['LH'],TRUE,NA,comb,no,-3,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 2,095657,,06/03/2024,NA,6666,3,4,541.5,training,-10,['LH'],TRUE,NA,comb,no,-4,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 3,095702,,06/03/2024,NA,6666,3,4,172,training,-10,['LH'],FALSE,NA,comb,no,-12,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 4,095707,,06/03/2024,NA,6666,3,4,115.6,training,-10,['LH'],TRUE,NA,comb,no,-8,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 5,095712,,06/03/2024,NA,6666,3,4,85.7,training,-10,['LH'],TRUE,NA,comb,no,-9,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 6,095717,,06/03/2024,NA,6666,1,7,280.9,training,-10,['HL'],TRUE,NA,comb,no,-11,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 7,095723,,06/03/2024,NA,6666,1,7,221,training,-10,['HL'],FALSE,NA,comb,no,-9,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 8,095728,,06/03/2024,NA,6666,1,7,208.7,training,-10,['HL'],FALSE,NA,comb,no,-10,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 9,095733,,06/03/2024,NA,6666,1,7,45.900000000000006,training,-10,['HL'],FALSE,NA,comb,no,-5,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 10,095738,,06/03/2024,NA,6666,1,7,242.9,training,-10,['HL'],TRUE,NA,comb,no,-16,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 11,095743,,06/03/2024,NA,6666,1,7,220.9,training,-10,['HL'],TRUE,NA,comb,no,-15,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 12,095748,,06/03/2024,NA,6666,3,4,177.6,training,-10,['LH'],TRUE,NA,comb,no,-5,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 13,095753,,06/03/2024,NA,6666,3,4,200.8,training,-10,['LH'],FALSE,NA,comb,no,-17,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 14,095759,,06/03/2024,NA,6666,3,4,329.40000000000003,training,-10,['LH'],TRUE,NA,comb,no,-4,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 15,095804,,06/03/2024,NA,6666,3,4,250.6,training,-10,['LH'],FALSE,NA,comb,no,-10,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 16,095809,,06/03/2024,NA,6666,3,4,90.89999999999999,training,-10,['LH'],TRUE,NA,comb,no,-9,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 17,095814,,06/03/2024,NA,6666,3,4,404.2,training,-10,['LH'],TRUE,NA,comb,no,-10,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 18,095819,,06/03/2024,NA,6666,1,7,118.1,training,-10,['HL'],TRUE,NA,comb,no,-11,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 19,095825,,06/03/2024,NA,6666,1,7,181.4,training,-10,['HL'],TRUE,NA,comb,no,-12,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 20,095830,,06/03/2024,NA,6666,1,7,208.1,training,-10,['HL'],TRUE,NA,comb,no,-12,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 21,095835,,06/03/2024,NA,6666,1,7,699.4,training,-10,['HL'],TRUE,NA,comb,no,-17,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 22,095840,,06/03/2024,NA,6666,1,7,171.4,training,-10,['HL'],FALSE,NA,comb,no,-3,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 23,095846,,06/03/2024,NA,6666,1,7,188.4,training,-10,['HL'],FALSE,NA,comb,no,-5,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 24,095851,,06/03/2024,NA,6666,3,4,74.7,training,-10,['LH'],FALSE,NA,comb,no,-16,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 25,095856,,06/03/2024,NA,6666,3,4,220.70000000000002,training,-10,['LH'],FALSE,NA,comb,no,-16,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 26,095901,,06/03/2024,NA,6666,3,4,197.6,training,-10,['LH'],FALSE,NA,comb,no,-17,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 27,095906,,06/03/2024,NA,6666,3,4,48.4,training,-10,['LH'],FALSE,NA,comb,no,-10,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 28,095911,,06/03/2024,NA,6666,3,4,266.79999999999995,training,-10,['LH'],TRUE,NA,comb,no,-8,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 29,095916,,06/03/2024,NA,6666,3,4,159.39999999999998,training,-10,['LH'],FALSE,NA,comb,no,-12,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 30,095921,,06/03/2024,NA,6666,1,7,136.2,training,-10,['HL'],FALSE,NA,comb,no,-8,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 31,095927,,06/03/2024,NA,6666,1,7,296.5,training,-10,['HL'],FALSE,NA,comb,no,-10,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 32,095932,,06/03/2024,NA,6666,1,7,128.8,training,-10,['HL'],FALSE,NA,comb,no,-9,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 33,095937,,06/03/2024,NA,6666,1,7,25.7,training,-10,['HL'],FALSE,NA,comb,no,-3,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 34,095942,,06/03/2024,NA,6666,1,7,62.4,training,-10,['HL'],TRUE,NA,comb,no,-16,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 35,095947,,06/03/2024,NA,6666,1,7,1.8,training,-10,['HL'],FALSE,NA,comb,no,-4,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 36,095952,,06/03/2024,NA,6666,3,4,261.5,training,-10,['LH'],FALSE,NA,comb,no,-15,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 37,095957,,06/03/2024,NA,6666,3,4,44.2,training,-10,['LH'],TRUE,NA,comb,no,-5,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 38,100002,,06/03/2024,NA,6666,3,4,109.10000000000001,training,-10,['LH'],TRUE,NA,comb,no,-3,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 39,100007,,06/03/2024,NA,6666,3,4,159.6,training,-10,['LH'],TRUE,NA,comb,no,-10,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 40,100012,,06/03/2024,NA,6666,3,4,47.300000000000004,training,-10,['LH'],FALSE,NA,comb,no,-11,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 41,100017,,06/03/2024,NA,6666,3,4,50.3,training,-10,['LH'],FALSE,NA,comb,no,-11,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 42,100022,,06/03/2024,NA,6666,1,7,168.1,training,-10,['HL'],TRUE,NA,comb,no,-10,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 43,100027,,06/03/2024,NA,6666,1,7,401.2,training,-10,['HL'],FALSE,NA,comb,no,-8,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 44,100033,,06/03/2024,NA,6666,1,7,143.4,training,-10,['HL'],TRUE,NA,comb,no,-10,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 45,100038,,06/03/2024,NA,6666,1,7,50.4,training,-10,['HL'],FALSE,NA,comb,no,-4,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 46,100043,,06/03/2024,NA,6666,1,7,35738.700000000004,training,-10,['HL'],TRUE,NA,comb,no,-17,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 47,100124,,06/03/2024,NA,6666,1,7,246.79999999999998,training,-10,['HL'],TRUE,NA,comb,no,-15,NA,NA,NA,NA,NA,img,NA,NA
loop: 0_option: 0,100132,,06/03/2024,0.4,0,5,6,407.1,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,0,-11
loop: 0_option: 1,100132,,06/03/2024,0.4,0,5,6,98.10000000000001,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,0,-15
loop: 0_option: 2,100133,,06/03/2024,0.4,0,5,6,70.5,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-4
loop: 0_option: 3,100134,,06/03/2024,0.4,0,5,6,110.8,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 4,100134,,06/03/2024,0.4,0,5,6,145.2,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,0,-16
loop: 0_option: 5,100135,,06/03/2024,0.4,0,5,6,159.5,training,-10,LH,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 6,100135,,06/03/2024,0.4,0,5,6,109.7,training,-10,LH,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 7,100136,,06/03/2024,0.4,0,5,6,86.4,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 8,100137,,06/03/2024,0.4,0,5,6,133.20000000000002,training,-10,LH,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,0,-9
loop: 0_option: 9,100137,,06/03/2024,0.4,0,5,6,170.3,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 10,100138,,06/03/2024,0.4,0,5,6,94.60000000000001,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 11,100139,,06/03/2024,0.4,0,5,6,135.9,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-5
loop: 0_option: 12,100139,,06/03/2024,0.4,0,5,6,102.3,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-17
loop: 0_option: 13,100140,,06/03/2024,0.4,0,5,6,54.300000000000004,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 14,100140,,06/03/2024,0.4,0,5,6,162.39999999999998,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,0,-16
loop: 0_option: 15,100141,,06/03/2024,0.4,0,5,6,107.6,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-17
loop: 0_option: 16,100142,,06/03/2024,0.4,0,5,6,150.60000000000002,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-3
loop: 0_option: 17,100142,,06/03/2024,0.4,0,5,6,148,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-5
loop: 0_option: 18,100143,,06/03/2024,0.4,0,5,6,133.5,training,-10,LH,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,0,-9
loop: 0_option: 19,100144,,06/03/2024,0.4,0,5,6,152.5,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,0,-15
loop: 0_option: 20,100144,,06/03/2024,0.4,0,5,6,77.60000000000001,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-3
loop: 0_option: 21,100145,,06/03/2024,0.4,0,5,6,155.5,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,0,-11
loop: 0_option: 22,100145,,06/03/2024,0.4,0,5,6,108.10000000000001,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-4
loop: 0_option: 23,100146,,06/03/2024,0.4,0,5,6,123.1,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,0,-10
loop: 1_option: 0,100148,,06/03/2024,0.4,0,5,6,166.3,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 1,100149,,06/03/2024,0.4,0,5,6,200.8,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 2,100150,,06/03/2024,0.4,0,5,6,62.199999999999996,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,1,-5
loop: 1_option: 3,100151,,06/03/2024,0.4,0,5,6,89.2,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,1,-17
loop: 1_option: 4,100152,,06/03/2024,0.4,0,5,6,121.5,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-4
loop: 1_option: 5,100152,,06/03/2024,0.4,0,5,6,54.4,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,1,-11
loop: 1_option: 6,100153,,06/03/2024,0.4,0,5,6,283.5,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,1,-15
loop: 1_option: 7,100154,,06/03/2024,0.4,0,5,6,212.10000000000002,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,1,-17
loop: 1_option: 8,100154,,06/03/2024,0.4,0,5,6,105.30000000000001,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,1,-16
loop: 1_option: 9,100155,,06/03/2024,0.4,0,5,6,86.5,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 10,100155,,06/03/2024,0.4,0,5,6,397.2,training,-10,LH,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 11,100156,,06/03/2024,0.4,0,5,6,388.7,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 12,100157,,06/03/2024,0.4,0,5,6,278.2,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,1,-15
loop: 1_option: 13,100158,,06/03/2024,0.4,0,5,6,249.79999999999998,training,-10,LH,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,1,-9
loop: 1_option: 14,100159,,06/03/2024,0.4,0,5,6,10104.8,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,1,-3
loop: 1_option: 15,100209,,06/03/2024,0.4,0,5,6,64.8,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,1,-3
loop: 1_option: 16,100210,,06/03/2024,0.4,0,5,6,120.89999999999999,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,1,-5
loop: 1_option: 17,100210,,06/03/2024,0.4,0,5,6,120.3,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,1,-11
loop: 1_option: 18,100211,,06/03/2024,0.4,0,5,6,92.3,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 19,100212,,06/03/2024,0.4,0,5,6,120.7,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-4
loop: 1_option: 20,100212,,06/03/2024,0.4,0,5,6,110.39999999999999,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,1,-16
