trial,time,id,Date,fix_time,response,side_1_stim,side_2_stim,latency,Block,Mu,SD,head,outcome,task,gamble_trial,loss,est_mu,est_low,est_high,conf_mu,conf_range,current_task,sure_option
3,123948,,2022-07-10,0.547,6666,0,1,0.0,training,-10,HL,0,1,comb,no,-5,NA,NA,NA,NA,NA,img,NA
3,123954,,2022-07-10,0.689,6666,0,1,0.0,training,-10,HL,0,1,comb,no,-6,NA,NA,NA,NA,NA,img,NA
3,124000,,2022-07-10,0.73,6666,0,1,0.0,training,-10,HL,0,0,comb,no,-15,NA,NA,NA,NA,NA,img,NA
3,124005,,2022-07-10,0.849,6666,0,1,0.0,training,-10,HL,0,1,comb,no,-7,NA,NA,NA,NA,NA,img,NA
3,124011,,2022-07-10,0.724,6666,0,1,0.0,training,-10,HL,0,0,comb,no,-6,NA,NA,NA,NA,NA,img,NA
3,124017,,2022-07-10,0.922,6666,0,1,0.0,training,-10,HL,0,1,comb,no,-15,NA,NA,NA,NA,NA,img,NA
3,124023,,2022-07-10,0.992,6666,0,1,0.0,training,-10,HL,0,0,comb,no,-15,NA,NA,NA,NA,NA,img,NA
3,124029,,2022-07-10,0.844,6666,0,1,0.0,training,-10,HL,0,0,comb,no,-7,NA,NA,NA,NA,NA,img,NA
3,124035,,2022-07-10,0.839,6666,0,1,0.0,training,-10,HL,0,1,comb,no,-5,NA,NA,NA,NA,NA,img,NA
3,124040,,2022-07-10,0.626,6666,0,1,0.0,training,-10,HL,0,1,comb,no,-14,NA,NA,NA,NA,NA,img,NA
3,124046,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,-8
3,124047,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,-10
3,124047,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,-10
3,124048,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,-9
3,124048,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,-12
3,124049,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,-11
3,124049,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,-10
3,124050,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,-12
3,124051,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,-9
3,124051,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,-10
3,124052,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,-8
3,124052,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,-11
3,124053,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,-8
3,124053,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,-10
3,124054,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,-12
3,124054,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,-10
3,124055,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,-11
3,124055,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,-9
3,124056,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,-9
3,124056,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,-10
3,124057,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,-12
3,124057,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,-8
3,124058,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,-11
3,124058,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,-10
3,124059,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,-12
3,124059,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,-10
3,124100,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,-10
3,124100,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,-8
3,124101,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,-9
3,124101,,2022-07-10,0.4,1,0,1,50.2,training,-10,HL,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,-11
3,124106,,2022-07-10,NA,NA,0,1,NA,training,-10,HL,0,1,comb,no,NA,-10.5,-2.5,-11.4,18.4,17.4,NA,NA
4,124106,,2022-07-10,0.916,6666,0,7,0.0,test,-8,HL,0,0,comb_1,no,-10,NA,NA,NA,NA,NA,view,NA
4,124112,,2022-07-10,0.954,6666,0,7,0.0,test,-8,HL,0,0,comb_1,no,-8,NA,NA,NA,NA,NA,view,NA
4,124118,,2022-07-10,0.707,6666,0,7,0.0,test,-8,HL,0,1,comb_1,no,-6,NA,NA,NA,NA,NA,view,NA
4,124123,,2022-07-10,0.517,6666,0,7,0.0,test,-8,HL,0,1,comb_1,no,-7,NA,NA,NA,NA,NA,view,NA
