trial,time,id,Date,fix_time,response,side_1_stim,side_2_stim,latency,Block,Mu,SD,head,outcome,task,gamble_trial,loss,est_mu,est_low,est_high,conf_mu,conf_range,current_task,use_imagery,sure_option
loop: 1_option: 9,170510,1008,2023-05-10,0.4,0,8,9,949.1,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 10,170512,1008,2023-05-10,0.4,0,8,9,614.9,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 11,170513,1008,2023-05-10,0.4,0,8,9,821.6,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 2_option: 0,170517,1008,2023-05-10,0.4,0,8,9,362.5,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 2_option: 1,170518,1008,2023-05-10,0.4,0,8,9,180.60000000000002,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 2_option: 2,170519,1008,2023-05-10,0.4,0,8,9,148.5,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-14
loop: 2_option: 3,170520,1008,2023-05-10,0.4,0,8,9,132.1,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-13
loop: 2_option: 4,170520,1008,2023-05-10,0.4,0,8,9,167.2,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-12
loop: 2_option: 5,170521,1008,2023-05-10,0.4,0,8,9,180.9,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-12
loop: 2_option: 6,170522,1008,2023-05-10,0.4,0,8,9,213.0,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-14
loop: 2_option: 7,170522,1008,2023-05-10,0.4,0,8,9,52.3,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 2_option: 8,170523,1008,2023-05-10,0.4,0,8,9,214.5,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 2_option: 9,170524,1008,2023-05-10,0.4,0,8,9,229.5,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-13
loop: 2_option: 10,170524,1008,2023-05-10,0.4,0,8,9,181.60000000000002,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 2_option: 11,170525,1008,2023-05-10,0.4,0,8,9,212.29999999999998,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 3_option: 0,170526,1008,2023-05-10,0.4,0,8,9,165.39999999999998,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 3_option: 1,170527,1008,2023-05-10,0.4,0,8,9,215.9,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 3_option: 2,170528,1008,2023-05-10,0.4,0,8,9,215.4,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-13
loop: 3_option: 3,170529,1008,2023-05-10,0.4,0,8,9,261.40000000000003,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-12
loop: 3_option: 4,170529,1008,2023-05-10,0.4,0,8,9,197.5,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-12
loop: 3_option: 5,170530,1008,2023-05-10,0.4,0,8,9,196.39999999999998,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-14
loop: 3_option: 6,170531,1008,2023-05-10,0.4,0,8,9,213.7,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 3_option: 7,170531,1008,2023-05-10,0.4,0,8,9,213.60000000000002,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 3_option: 8,170532,1008,2023-05-10,0.4,0,8,9,69.5,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-14
loop: 3_option: 9,170533,1008,2023-05-10,0.4,0,8,9,314.3,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-13
loop: 3_option: 10,170533,1008,2023-05-10,0.4,0,8,9,215.29999999999998,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 3_option: 11,170534,1008,2023-05-10,0.4,0,8,9,230.1,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 3,170635,1008,2023-05-10,NA,NA,8,9,NA,training,-10,MM,0,1.0,comb,no,NA,-13.0,-7.0,-14.0,10.0,10.0,NA,NA,NA
trial_learning: 0,170635,1008,2023-05-10,NA,6666,6,7,42949.9,training,-10,['LH'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 1,170723,1008,2023-05-10,NA,6666,3,5,3083.0,training,-10,['HL'],False,NA,comb,no,-17.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 2,170731,1008,2023-05-10,NA,6666,6,7,2285.6,training,-10,['LH'],True,NA,comb,no,-12.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 3,170738,1008,2023-05-10,NA,6666,6,7,2553.5,training,-10,['LH'],False,NA,comb,no,-3.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 4,170746,1008,2023-05-10,NA,6666,6,7,2038.6000000000001,training,-10,['LH'],False,NA,comb,no,-5.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 5,170753,1008,2023-05-10,NA,6666,6,7,1909.6,training,-10,['LH'],False,NA,comb,no,-9.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 6,170800,1008,2023-05-10,NA,6666,6,7,2019.4,training,-10,['LH'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 7,170807,1008,2023-05-10,NA,6666,6,7,2288.9,training,-10,['LH'],False,NA,comb,no,-8.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 8,170814,1008,2023-05-10,NA,6666,6,7,690.6999999999999,training,-10,['LH'],True,NA,comb,no,-15.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 9,170819,1008,2023-05-10,NA,6666,6,7,1701.5,training,-10,['LH'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 10,170826,1008,2023-05-10,NA,6666,3,5,1613.8,training,-10,['HL'],True,NA,comb,no,-4.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 11,170833,1008,2023-05-10,NA,6666,6,7,1210.2,training,-10,['LH'],False,NA,comb,no,-8.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 12,170839,1008,2023-05-10,NA,6666,6,7,932.4,training,-10,['LH'],True,NA,comb,no,-17.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 13,170845,1008,2023-05-10,NA,6666,3,5,2700.2000000000003,training,-10,['HL'],False,NA,comb,no,-12.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 14,170852,1008,2023-05-10,NA,6666,3,5,2848.0,training,-10,['HL'],True,NA,comb,no,-3.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 15,170900,1008,2023-05-10,NA,6666,3,5,1002.8999999999999,training,-10,['HL'],True,NA,comb,no,-9.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 16,170906,1008,2023-05-10,NA,6666,6,7,1615.5,training,-10,['LH'],True,NA,comb,no,-16.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 17,170913,1008,2023-05-10,NA,6666,3,5,3807.4,training,-10,['HL'],True,NA,comb,no,-5.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 18,170921,1008,2023-05-10,NA,6666,3,5,867.0,training,-10,['HL'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 19,170927,1008,2023-05-10,NA,6666,3,5,1724.9,training,-10,['HL'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 20,170934,1008,2023-05-10,NA,6666,6,7,1062.4,training,-10,['LH'],True,NA,comb,no,-15.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 21,170940,1008,2023-05-10,NA,6666,3,5,1080.3,training,-10,['HL'],False,NA,comb,no,-11.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 22,170946,1008,2023-05-10,NA,6666,6,7,1549.1999999999998,training,-10,['LH'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 23,170952,1008,2023-05-10,NA,6666,6,7,651.2,training,-10,['LH'],True,NA,comb,no,-17.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 24,170958,1008,2023-05-10,NA,6666,6,7,1053.3,training,-10,['LH'],False,NA,comb,no,-5.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 25,171004,1008,2023-05-10,NA,6666,3,5,1075.3,training,-10,['HL'],False,NA,comb,no,-15.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 26,171010,1008,2023-05-10,NA,6666,6,7,884.9,training,-10,['LH'],True,NA,comb,no,-12.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 27,171016,1008,2023-05-10,NA,6666,3,5,908.0,training,-10,['HL'],True,NA,comb,no,-9.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 28,171021,1008,2023-05-10,NA,6666,3,5,599.5,training,-10,['HL'],True,NA,comb,no,-4.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 29,171027,1008,2023-05-10,NA,6666,6,7,570.5,training,-10,['LH'],False,NA,comb,no,-4.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 30,171033,1008,2023-05-10,NA,6666,3,5,737.1999999999999,training,-10,['HL'],True,NA,comb,no,-8.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 31,171038,1008,2023-05-10,NA,6666,3,5,719.8,training,-10,['HL'],False,NA,comb,no,-12.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 32,171044,1008,2023-05-10,NA,6666,6,7,671.8,training,-10,['LH'],True,NA,comb,no,-16.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 33,171049,1008,2023-05-10,NA,6666,3,5,1220.5,training,-10,['HL'],False,NA,comb,no,-15.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 34,171056,1008,2023-05-10,NA,6666,6,7,482.4,training,-10,['LH'],False,NA,comb,no,-9.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 35,171101,1008,2023-05-10,NA,6666,6,7,618.1,training,-10,['LH'],True,NA,comb,no,-11.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 36,171107,1008,2023-05-10,NA,6666,6,7,639.2,training,-10,['LH'],True,NA,comb,no,-11.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 37,171112,1008,2023-05-10,NA,6666,6,7,705.8,training,-10,['LH'],False,NA,comb,no,-4.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 38,171118,1008,2023-05-10,NA,6666,3,5,368.9,training,-10,['HL'],True,NA,comb,no,-8.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 39,171123,1008,2023-05-10,NA,6666,3,5,513.1,training,-10,['HL'],True,NA,comb,no,-3.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 40,171129,1008,2023-05-10,NA,6666,3,5,570.3000000000001,training,-10,['HL'],False,NA,comb,no,-17.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 41,171134,1008,2023-05-10,NA,6666,3,5,624.8000000000001,training,-10,['HL'],False,NA,comb,no,-16.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 42,171140,1008,2023-05-10,NA,6666,3,5,416.5,training,-10,['HL'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 43,171145,1008,2023-05-10,NA,6666,3,5,449.1,training,-10,['HL'],False,NA,comb,no,-16.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 44,171150,1008,2023-05-10,NA,6666,3,5,505.70000000000005,training,-10,['HL'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 45,171156,1008,2023-05-10,NA,6666,6,7,225.70000000000002,training,-10,['LH'],False,NA,comb,no,-3.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 46,171201,1008,2023-05-10,NA,6666,3,5,166.3,training,-10,['HL'],False,NA,comb,no,-11.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 47,171206,1008,2023-05-10,NA,6666,3,5,430.9,training,-10,['HL'],True,NA,comb,no,-5.0,NA,NA,NA,NA,NA,img,NA,NA
loop: 0_option: 0,171223,1008,2023-05-10,0.4,0,2,4,3268.1,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-5
loop: 0_option: 1,171227,1008,2023-05-10,0.4,0,2,4,2080.2000000000003,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-4
loop: 0_option: 2,171229,1008,2023-05-10,0.4,1,2,4,2064.7000000000003,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,0,-15
loop: 0_option: 3,171232,1008,2023-05-10,0.4,1,2,4,1279.6000000000001,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-16
loop: 0_option: 4,171234,1008,2023-05-10,0.4,0,2,4,1105.9,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-4
loop: 0_option: 5,171235,1008,2023-05-10,0.4,0,2,4,1471.7,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-5
loop: 0_option: 6,171237,1008,2023-05-10,0.4,1,2,4,1185.5,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-17
loop: 0_option: 7,171239,1008,2023-05-10,0.4,0,2,4,927.6,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-3
loop: 0_option: 8,171240,1008,2023-05-10,0.4,1,2,4,1089.5,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,0,-15
loop: 0_option: 9,171242,1008,2023-05-10,0.4,1,2,4,1069.9,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-17
loop: 0_option: 10,171244,1008,2023-05-10,0.4,0,2,4,800.6999999999999,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-3
loop: 0_option: 11,171245,1008,2023-05-10,0.4,1,2,4,831.7,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-16
loop: 1_option: 0,171252,1008,2023-05-10,0.4,0,2,4,1377.8999999999999,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-4
loop: 1_option: 1,171254,1008,2023-05-10,0.4,1,2,4,1087.8000000000002,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-16
loop: 1_option: 2,171256,1008,2023-05-10,0.4,1,2,4,881.6,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-17
loop: 1_option: 3,171257,1008,2023-05-10,0.4,1,2,4,893.2,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-16
loop: 1_option: 4,171259,1008,2023-05-10,0.4,0,2,4,1008.0,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-4
loop: 1_option: 5,171300,1008,2023-05-10,0.4,1,2,4,860.7,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,1,-15
loop: 1_option: 6,171301,1008,2023-05-10,0.4,0,2,4,865.6,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,1,-3
loop: 1_option: 7,171303,1008,2023-05-10,0.4,0,2,4,1070.8,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,1,-3
loop: 1_option: 8,171304,1008,2023-05-10,0.4,0,2,4,1585.5,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,1,-5
loop: 1_option: 9,171306,1008,2023-05-10,0.4,1,2,4,590.9,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,1,-17
loop: 1_option: 10,171308,1008,2023-05-10,0.4,1,2,4,1025.3000000000002,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-15
loop: 1_option: 11,171309,1008,2023-05-10,0.4,0,2,4,1119.6,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,1,-5
loop: 2_option: 0,171317,1008,2023-05-10,0.4,0,2,4,1157.6,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-4
loop: 2_option: 1,171319,1008,2023-05-10,0.4,0,2,4,719.7,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-3
loop: 2_option: 2,171320,1008,2023-05-10,0.4,1,2,4,865.3,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-15
loop: 2_option: 3,171321,1008,2023-05-10,0.4,0,2,4,1727.5,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-5
loop: 2_option: 4,171323,1008,2023-05-10,0.4,1,2,4,497.8,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-17
loop: 2_option: 5,171324,1008,2023-05-10,0.4,0,2,4,799.4,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-3
loop: 2_option: 6,171326,1008,2023-05-10,0.4,1,2,4,1056.6,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-15
loop: 2_option: 7,171327,1008,2023-05-10,0.4,1,2,4,815.6,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,0,-17
loop: 2_option: 8,171329,1008,2023-05-10,0.4,1,2,4,849.5,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-16
loop: 2_option: 9,171330,1008,2023-05-10,0.4,1,2,4,720.0999999999999,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-16
loop: 2_option: 10,171331,1008,2023-05-10,0.4,0,2,4,800.3,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-4
loop: 2_option: 11,171332,1008,2023-05-10,0.4,0,2,4,974.7,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-5
loop: 3_option: 0,171337,1008,2023-05-10,0.4,0,2,4,906.3,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,1,-3
loop: 3_option: 1,171339,1008,2023-05-10,0.4,1,2,4,702.5,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,1,-16
loop: 3_option: 2,171340,1008,2023-05-10,0.4,0,2,4,815.9,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,1,-5
loop: 3_option: 3,171341,1008,2023-05-10,0.4,1,2,4,1006.4,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-17
loop: 3_option: 4,171343,1008,2023-05-10,0.4,1,2,4,721.6,training,-10,LH,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-16
loop: 3_option: 5,171344,1008,2023-05-10,0.4,0,2,4,639.9,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-4
loop: 3_option: 6,171345,1008,2023-05-10,0.4,0,2,4,592.5,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,1,-3
loop: 3_option: 7,171346,1008,2023-05-10,0.4,0,2,4,942.9,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,1,-5
loop: 3_option: 8,171348,1008,2023-05-10,0.4,1,2,4,707.6,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-17
loop: 3_option: 9,171349,1008,2023-05-10,0.4,1,2,4,671.6999999999999,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-15
loop: 3_option: 10,171350,1008,2023-05-10,0.4,0,2,4,719.7,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-4
loop: 3_option: 11,171351,1008,2023-05-10,0.4,1,2,4,654.3,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,1,-15
loop: 3,171430,1008,2023-05-10,NA,NA,2,4,NA,training,-10,LH,0,1.0,comb,no,NA,-11.9,-4.0,-17.0,5.0,3.0,NA,NA,NA
loop: 0_option: 0,171438,1008,2023-05-10,0.4,1,6,7,1894.9,training,-10,HL,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-11
loop: 0_option: 1,171440,1008,2023-05-10,0.4,1,6,7,1695.5,training,-10,HL,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-9
loop: 0_option: 2,171442,1008,2023-05-10,0.4,0,6,7,1596.5,training,-10,HL,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 3,171445,1008,2023-05-10,0.4,1,6,7,1471.1000000000001,training,-10,HL,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-11
