trial,time,id,Date,text_stim,text_time,fix_time,match_array,response,image_stim,latency,Block
72,120500,1013,2024-01-03,4,0.397,0.745,1,1,4,556.6,0
73,120502,1013,2024-01-03,5,0.346,0.958,1,0,5,400.2,0
74,120504,1013,2024-01-03,7,0.306,0.645,1,1,7,428.70000000000005,0
75,120506,1013,2024-01-03,0,0.384,0.785,1,1,0,422.5,0
76,120508,1013,2024-01-03,6,0.33,0.558,1,1,6,293.2,0
77,120510,1013,2024-01-03,2,0.29,0.966,1,1,2,347.0,0
78,120512,1013,2024-01-03,6,0.298,0.704,0,0,3,577.9,0
79,120514,1013,2024-01-03,1,0.297,0.881,1,1,1,281.4,0
80,120516,1013,2024-01-03,6,0.293,0.704,1,1,6,404.3,0
81,120518,1013,2024-01-03,5,0.39,0.504,0,1,1,570.2,0
82,120520,1013,2024-01-03,7,0.352,0.618,1,1,7,417.3,0
83,120522,1013,2024-01-03,2,0.274,0.782,1,1,2,601.3,0
84,120525,1013,2024-01-03,3,0.351,0.775,1,1,3,419.59999999999997,0
85,120527,1013,2024-01-03,1,0.281,0.972,0,0,0,513.3,0
86,120529,1013,2024-01-03,4,0.295,0.906,1,1,4,517.9,0
87,120531,1013,2024-01-03,5,0.392,0.547,1,1,5,780.3,0
88,120534,1013,2024-01-03,4,0.319,0.814,1,1,4,653.5999999999999,0
89,120536,1013,2024-01-03,5,0.293,0.548,1,1,5,603.4000000000001,0
90,120538,1013,2024-01-03,6,0.355,0.885,1,1,6,367.59999999999997,0
91,120540,1013,2024-01-03,1,0.385,0.769,1,1,1,398.1,0
92,120542,1013,2024-01-03,2,0.265,0.744,1,1,2,647.9,0
93,120544,1013,2024-01-03,7,0.38,0.963,1,1,7,436.3,0
94,120547,1013,2024-01-03,0,0.377,0.901,1,1,0,632.0,0
95,120549,1013,2024-01-03,3,0.382,0.943,1,1,3,286.7,0
96,120551,1013,2024-01-03,4,0.307,0.518,1,1,4,342.9,0
97,120553,1013,2024-01-03,7,0.324,0.829,0,0,0,726.8,0
98,120555,1013,2024-01-03,4,0.28,0.736,0,999,3,1000.0,0
99,120558,1013,2024-01-03,1,0.328,0.684,1,1,1,284.5,0
100,120600,1013,2024-01-03,5,0.341,0.92,1,1,5,564.5,0
101,120602,1013,2024-01-03,7,0.307,0.878,1,1,7,486.8,0
102,120605,1013,2024-01-03,2,0.39,0.847,1,1,2,450.29999999999995,0
103,120607,1013,2024-01-03,2,0.39,0.85,0,1,6,711.0999999999999,0
104,120609,1013,2024-01-03,3,0.313,0.642,1,1,3,356.9,0
105,120611,1013,2024-01-03,5,0.277,0.717,1,1,5,349.6,0
106,120613,1013,2024-01-03,6,0.371,0.981,1,1,6,377.3,0
107,120615,1013,2024-01-03,0,0.272,0.738,1,1,0,524.0,0
108,120617,1013,2024-01-03,4,0.297,0.851,1,1,4,410.9,0
109,120620,1013,2024-01-03,3,0.283,0.698,0,0,7,684.6,0
110,120622,1013,2024-01-03,2,0.252,0.606,1,1,2,460.9,0
111,120624,1013,2024-01-03,7,0.298,0.998,0,0,1,558.3000000000001,0
112,120626,1013,2024-01-03,1,0.358,0.84,1,1,1,405.7,0
113,120628,1013,2024-01-03,5,0.31,0.609,1,1,5,462.9,0
114,120630,1013,2024-01-03,2,0.394,0.884,1,1,2,503.90000000000003,0
115,120632,1013,2024-01-03,6,0.368,0.614,1,1,6,443.90000000000003,0
116,120634,1013,2024-01-03,0,0.366,0.629,1,1,0,365.59999999999997,0
117,120636,1013,2024-01-03,7,0.33,0.828,1,1,7,381.7,0
118,120638,1013,2024-01-03,3,0.332,0.683,1,1,3,461.2,0
119,120641,1013,2024-01-03,0,0.392,0.873,0,0,4,436.40000000000003,0
120,120643,1013,2024-01-03,3,0.319,0.866,1,1,3,547.6,0
121,120645,1013,2024-01-03,0,0.382,0.755,1,1,0,386.0,0
122,120647,1013,2024-01-03,5,0.311,0.948,0,0,1,576.5,0
123,120650,1013,2024-01-03,2,0.283,0.798,1,1,2,522.0,0
124,120652,1013,2024-01-03,4,0.372,0.762,1,1,4,740.7,0
125,120654,1013,2024-01-03,7,0.302,0.543,1,1,7,489.59999999999997,0
126,120656,1013,2024-01-03,2,0.279,0.726,0,0,5,828.0,0
127,120658,1013,2024-01-03,5,0.317,0.802,0,999,6,1000.0,0
128,120701,1013,2024-01-03,6,0.36,0.945,1,1,6,843.9,0
129,120704,1013,2024-01-03,4,0.313,0.958,1,999,4,1000.0,0
130,120707,1013,2024-01-03,0,0.281,0.55,1,1,0,412.4,0
131,120708,1013,2024-01-03,7,0.261,0.983,1,1,7,472.2,0
132,120711,1013,2024-01-03,5,0.385,0.811,1,1,5,349.2,0
133,120713,1013,2024-01-03,2,0.252,0.624,1,1,2,505.2,0
134,120715,1013,2024-01-03,3,0.346,0.698,0,0,1,510.4,0
135,120717,1013,2024-01-03,3,0.351,0.76,1,1,3,408.9,0
136,120719,1013,2024-01-03,6,0.293,0.951,1,1,6,252.2,0
137,120721,1013,2024-01-03,7,0.374,0.519,1,1,7,235.7,0
138,120723,1013,2024-01-03,4,0.289,0.593,1,1,4,439.7,0
139,120725,1013,2024-01-03,2,0.324,0.927,1,1,2,371.7,0
140,120727,1013,2024-01-03,1,0.392,0.736,1,1,1,299.0,0
141,120729,1013,2024-01-03,5,0.362,0.938,1,1,5,370.40000000000003,0
142,120731,1013,2024-01-03,3,0.306,0.943,1,1,3,287.8,0
143,120733,1013,2024-01-03,5,0.315,0.987,0,0,0,487.4,0
144,120735,1013,2024-01-03,7,0.372,0.517,1,1,7,403.0,0
145,120737,1013,2024-01-03,5,0.322,0.968,1,1,5,874.1,0
146,120740,1013,2024-01-03,0,0.382,0.895,1,1,0,258.40000000000003,0
147,120742,1013,2024-01-03,3,0.345,0.869,1,1,3,485.70000000000005,0
148,120744,1013,2024-01-03,6,0.275,0.627,1,1,6,272.8,0
149,120746,1013,2024-01-03,1,0.302,0.918,1,1,1,529.5,0
150,120748,1013,2024-01-03,4,0.376,0.663,1,1,4,692.6,0
151,120751,1013,2024-01-03,2,0.373,0.993,1,1,2,565.9,0
152,120753,1013,2024-01-03,7,0.373,0.741,1,1,7,349.7,0
153,120755,1013,2024-01-03,1,0.254,0.824,1,1,1,734.9,0
154,120757,1013,2024-01-03,3,0.259,0.786,1,1,3,344.5,0
155,120759,1013,2024-01-03,0,0.269,0.553,1,1,0,336.5,0
156,120801,1013,2024-01-03,4,0.292,0.971,1,1,4,259.2,0
157,120803,1013,2024-01-03,2,0.258,0.947,0,0,5,674.2,0
158,120806,1013,2024-01-03,4,0.357,0.513,0,0,6,897.1,0
159,120808,1013,2024-01-03,0,0.283,0.819,0,0,2,779.3,0
160,120810,1013,2024-01-03,3,0.269,0.544,0,0,4,455.7,0
161,120812,1013,2024-01-03,0,0.26,0.56,1,1,0,318.40000000000003,0
162,120814,1013,2024-01-03,5,0.253,0.77,0,0,7,456.6,0
163,120816,1013,2024-01-03,7,0.353,0.94,0,0,1,456.6,0
164,120818,1013,2024-01-03,5,0.352,0.783,0,0,6,536.4,0
165,120820,1013,2024-01-03,2,0.385,0.559,1,1,2,555.5,0
166,120823,1013,2024-01-03,3,0.359,0.6,1,1,3,639.3,0
167,120825,1013,2024-01-03,5,0.352,0.881,1,1,5,342.2,0
168,120827,1013,2024-01-03,6,0.325,0.831,1,1,6,529.1,0
169,120829,1013,2024-01-03,3,0.263,0.921,1,1,3,396.6,0
170,120831,1013,2024-01-03,5,0.26,0.966,0,0,2,817.2,0
171,120834,1013,2024-01-03,6,0.312,0.621,0,0,1,654.8000000000001,0
172,120836,1013,2024-01-03,0,0.327,0.764,1,1,0,338.7,0
173,120838,1013,2024-01-03,4,0.263,0.771,1,1,4,484.70000000000005,0
174,120840,1013,2024-01-03,7,0.299,0.867,1,1,7,625.4,0
175,120842,1013,2024-01-03,5,0.269,0.56,1,1,5,730.4000000000001,0
176,120844,1013,2024-01-03,3,0.354,0.609,1,1,3,349.8,0
177,120846,1013,2024-01-03,5,0.341,0.638,1,1,5,978.3,0
178,120849,1013,2024-01-03,1,0.289,0.942,1,1,1,327.7,0
179,120851,1013,2024-01-03,6,0.362,0.687,1,1,6,343.6,0
180,120853,1013,2024-01-03,0,0.267,0.955,1,1,0,460.9,0
181,120855,1013,2024-01-03,2,0.349,0.636,1,1,2,448.6,0
182,120857,1013,2024-01-03,4,0.374,0.672,1,1,4,325.0,0
183,120859,1013,2024-01-03,7,0.261,0.828,1,1,7,517.7,0
184,120901,1013,2024-01-03,1,0.253,0.688,0,0,5,972.0999999999999,0
185,120904,1013,2024-01-03,4,0.278,0.515,0,1,6,714.0,0
186,120906,1013,2024-01-03,2,0.358,0.939,1,1,2,379.2,0
187,120908,1013,2024-01-03,4,0.291,0.852,1,1,4,316.2,0
188,120910,1013,2024-01-03,6,0.338,0.713,0,0,1,682.6999999999999,0
189,120912,1013,2024-01-03,7,0.353,0.744,1,1,7,397.6,0
190,120914,1013,2024-01-03,3,0.283,0.536,1,1,3,315.5,0
191,120916,1013,2024-01-03,0,0.255,0.548,1,1,0,482.09999999999997,0
192,120918,1013,2024-01-03,6,0.292,0.504,1,1,6,476.6,0
193,120920,1013,2024-01-03,1,0.313,0.779,1,1,1,383.2,0
194,120922,1013,2024-01-03,3,0.303,0.929,1,1,3,370.59999999999997,0
195,120924,1013,2024-01-03,0,0.313,0.985,0,0,4,479.7,0
196,120926,1013,2024-01-03,2,0.278,0.607,1,1,2,684.5,0
197,120928,1013,2024-01-03,7,0.326,0.943,1,1,7,393.40000000000003,0
198,120931,1013,2024-01-03,0,0.396,0.812,1,1,0,382.40000000000003,0
199,120933,1013,2024-01-03,5,0.304,0.845,1,1,5,768.5999999999999,0
200,120935,1013,2024-01-03,3,0.335,0.571,1,1,3,552.8,0
201,120937,1013,2024-01-03,1,0.267,0.588,1,1,1,958.0,0
202,120940,1013,2024-01-03,1,0.323,0.902,0,0,2,402.6,0
203,120942,1013,2024-01-03,0,0.391,0.674,1,1,0,444.1,0
204,120944,1013,2024-01-03,5,0.33,0.639,1,1,5,635.5,0
205,120946,1013,2024-01-03,4,0.309,0.559,1,1,4,397.0,0
206,120948,1013,2024-01-03,6,0.392,0.546,1,1,6,532.5,0
207,120950,1013,2024-01-03,7,0.264,0.752,1,1,7,284.8,0
208,120952,1013,2024-01-03,6,0.345,0.605,1,1,6,405.0,0
209,120954,1013,2024-01-03,5,0.384,0.649,1,1,5,511.2,0
210,120956,1013,2024-01-03,7,0.306,0.568,0,1,1,472.9,0
211,120958,1013,2024-01-03,2,0.338,0.86,1,1,2,830.7,0
212,121000,1013,2024-01-03,6,0.253,0.776,0,0,3,521.1,0
213,121002,1013,2024-01-03,7,0.364,0.563,1,1,7,451.7,0
214,121004,1013,2024-01-03,4,0.364,0.873,1,1,4,357.59999999999997,0
215,121006,1013,2024-01-03,0,0.381,0.777,1,1,0,453.90000000000003,0
216,121009,1013,2024-01-03,6,0.304,0.897,1,999,6,1000.0,0
217,121011,1013,2024-01-03,2,0.255,0.77,1,1,2,567.3000000000001,0
218,121013,1013,2024-01-03,2,0.335,0.727,0,0,7,351.9,0
219,121015,1013,2024-01-03,4,0.285,0.967,1,1,4,310.8,0
220,121018,1013,2024-01-03,7,0.283,0.687,0,0,1,512.1,0
221,121020,1013,2024-01-03,3,0.269,0.662,1,1,3,365.9,0
222,121021,1013,2024-01-03,0,0.272,0.974,1,1,0,566.3000000000001,0
223,121024,1013,2024-01-03,2,0.296,0.53,0,0,5,561.5,0
224,121026,1013,2024-01-03,0,0.347,0.633,1,1,0,654.2,0
225,121028,1013,2024-01-03,6,0.268,0.756,1,1,6,482.70000000000005,0
226,121030,1013,2024-01-03,3,0.344,0.938,1,1,3,552.6,0
227,121032,1013,2024-01-03,7,0.384,0.65,1,1,7,512.1,0
228,121035,1013,2024-01-03,6,0.355,0.674,0,0,5,971.0,0
229,121037,1013,2024-01-03,1,0.307,0.556,1,1,1,261.79999999999995,0
230,121039,1013,2024-01-03,4,0.352,0.954,1,1,4,326.7,0
231,121041,1013,2024-01-03,2,0.382,0.562,1,1,2,727.1,0
232,121043,1013,2024-01-03,0,0.277,0.527,1,1,0,419.8,0
233,121045,1013,2024-01-03,6,0.365,0.945,1,1,6,649.7,0
234,121047,1013,2024-01-03,4,0.364,0.536,1,1,4,321.7,0
235,121049,1013,2024-01-03,5,0.368,0.843,0,0,2,861.3,0
236,121052,1013,2024-01-03,5,0.335,0.573,1,1,5,356.2,0
237,121054,1013,2024-01-03,0,0.397,0.848,0,0,1,608.5,0
238,121056,1013,2024-01-03,3,0.362,0.992,1,1,3,363.0,0
239,121058,1013,2024-01-03,1,0.305,0.635,0,0,7,521.8000000000001,0
240,121100,1013,2024-01-03,0,0.377,0.568,1,1,0,660.5999999999999,0
241,121103,1013,2024-01-03,7,0.391,0.662,1,1,7,482.5,0
242,121105,1013,2024-01-03,3,0.303,0.859,1,1,3,337.1,0
243,121107,1013,2024-01-03,6,0.32,0.878,1,1,6,251.3,0
244,121109,1013,2024-01-03,2,0.372,0.911,1,1,2,568.1,0
245,121111,1013,2024-01-03,4,0.271,0.735,1,1,4,399.6,0
246,121113,1013,2024-01-03,6,0.399,0.87,0,0,1,503.0,0
247,121115,1013,2024-01-03,5,0.34,0.795,1,1,5,482.20000000000005,0
248,121118,1013,2024-01-03,5,0.287,0.749,1,1,5,451.7,0
249,121120,1013,2024-01-03,7,0.335,0.849,1,1,7,380.8,0
250,121122,1013,2024-01-03,1,0.389,0.909,1,1,1,317.0,0
251,121124,1013,2024-01-03,0,0.384,0.753,1,1,0,437.0,0
252,121126,1013,2024-01-03,4,0.257,0.892,1,1,4,359.5,0
253,121128,1013,2024-01-03,6,0.344,0.617,1,1,6,412.7,0
254,121130,1013,2024-01-03,2,0.31,0.899,1,1,2,456.6,0
255,121132,1013,2024-01-03,3,0.36,0.722,1,1,3,305.20000000000005,0
256,121134,1013,2024-01-03,1,0.308,0.77,1,1,1,470.8,0
257,121136,1013,2024-01-03,4,0.255,0.876,1,1,4,433.7,0
258,121139,1013,2024-01-03,6,0.343,0.71,0,0,2,610.4000000000001,0
259,121141,1013,2024-01-03,6,0.306,0.612,1,0,6,402.0,0
260,121143,1013,2024-01-03,3,0.321,0.941,1,1,3,518.2,0
261,121145,1013,2024-01-03,5,0.273,0.622,1,1,5,231.2,0
262,121147,1013,2024-01-03,0,0.365,0.978,1,1,0,411.5,0
263,121149,1013,2024-01-03,0,0.277,0.594,0,0,7,397.2,0
264,121151,1013,2024-01-03,7,0.255,0.712,1,1,7,594.4000000000001,0
265,121153,1013,2024-01-03,2,0.279,0.676,1,1,2,285.8,0
266,121155,1013,2024-01-03,1,0.304,0.592,1,1,1,394.0,0
267,121157,1013,2024-01-03,0,0.307,0.81,1,1,0,264.6,0
268,121158,1013,2024-01-03,5,0.356,0.938,1,1,5,501.0,0
269,121201,1013,2024-01-03,4,0.277,0.871,1,1,4,519.7,0
270,121203,1013,2024-01-03,3,0.383,0.809,1,1,3,631.3,0
271,121205,1013,2024-01-03,2,0.35,0.511,0,0,6,698.1,0
272,121208,1013,2024-01-03,6,0.322,0.969,1,1,6,541.4,0
273,121210,1013,2024-01-03,7,0.386,0.833,1,1,7,487.3,0
274,121212,1013,2024-01-03,2,0.268,0.854,1,1,2,646.3,0
275,121215,1013,2024-01-03,3,0.268,0.997,1,1,3,301.5,0
276,121217,1013,2024-01-03,4,0.302,0.585,1,1,4,647.2,0
277,121219,1013,2024-01-03,0,0.324,0.51,1,1,0,498.7,0
278,121221,1013,2024-01-03,1,0.279,0.676,1,1,1,298.20000000000005,0
279,121222,1013,2024-01-03,4,0.267,0.93,0,0,5,523.9,0
280,121225,1013,2024-01-03,2,0.365,0.998,1,1,2,350.2,0
281,121227,1013,2024-01-03,6,0.337,0.714,1,1,6,391.6,0
282,121229,1013,2024-01-03,7,0.272,0.568,1,1,7,401.4,0
283,121231,1013,2024-01-03,4,0.325,0.728,1,1,4,280.2,0
284,121233,1013,2024-01-03,3,0.29,0.91,1,1,3,298.3,0
285,121235,1013,2024-01-03,0,0.296,0.531,1,1,0,372.90000000000003,0
286,121236,1013,2024-01-03,1,0.362,0.815,0,1,5,372.90000000000003,0
287,121239,1013,2024-01-03,1,0.308,0.7,1,1,1,342.2,0
288,121240,1013,2024-01-03,2,0.318,0.885,1,1,2,513.9,0
289,121243,1013,2024-01-03,3,0.324,0.918,1,1,3,535.5,0
290,121245,1013,2024-01-03,5,0.324,0.563,1,1,5,304.70000000000005,0
291,121247,1013,2024-01-03,6,0.329,0.798,1,1,6,300.20000000000005,0
292,121249,1013,2024-01-03,4,0.352,0.737,1,1,4,323.1,0
293,121251,1013,2024-01-03,1,0.305,0.673,1,1,1,441.5,0
294,121253,1013,2024-01-03,7,0.318,0.901,1,1,7,470.5,0
295,121255,1013,2024-01-03,0,0.271,0.799,1,1,0,498.5,0
296,121257,1013,2024-01-03,4,0.27,0.683,1,1,4,464.4,0
297,121259,1013,2024-01-03,3,0.283,0.538,1,1,3,426.8,0
298,121301,1013,2024-01-03,5,0.393,0.68,1,1,5,482.70000000000005,0
299,121303,1013,2024-01-03,7,0.399,0.993,1,1,7,429.20000000000005,0
300,121305,1013,2024-01-03,1,0.27,0.778,1,1,1,548.6,0
301,121308,1013,2024-01-03,0,0.371,0.895,1,1,0,306.5,0
302,121310,1013,2024-01-03,2,0.334,0.754,1,1,2,466.4,0
303,121312,1013,2024-01-03,6,0.282,0.787,1,1,6,299.59999999999997,0
304,121314,1013,2024-01-03,4,0.295,0.799,1,1,4,314.2,0
305,121316,1013,2024-01-03,7,0.36,0.713,0,0,1,531.8000000000001,0
306,121318,1013,2024-01-03,5,0.258,0.571,1,1,5,394.3,0
307,121320,1013,2024-01-03,2,0.34,0.821,1,1,2,512.7,0
308,121322,1013,2024-01-03,7,0.376,0.838,1,1,7,334.6,0
309,121324,1013,2024-01-03,6,0.277,0.977,1,1,6,283.5,0
310,121326,1013,2024-01-03,0,0.344,0.683,1,1,0,383.40000000000003,0
311,121328,1013,2024-01-03,3,0.293,0.793,1,1,3,283.6,0
312,121330,1013,2024-01-03,6,0.298,0.571,0,0,3,462.3,0
313,121332,1013,2024-01-03,2,0.397,0.864,0,0,6,700.3000000000001,0
314,121334,1013,2024-01-03,4,0.251,0.602,1,1,4,513.5999999999999,0
315,121336,1013,2024-01-03,0,0.313,0.843,0,0,1,655.6999999999999,0
316,121339,1013,2024-01-03,6,0.257,0.891,0,0,5,728.3,0
317,121341,1013,2024-01-03,7,0.379,0.753,1,1,7,521.0,0
318,121343,1013,2024-01-03,0,0.364,0.838,1,1,0,396.2,0
319,121345,1013,2024-01-03,2,0.392,0.778,1,1,2,621.1999999999999,0
320,121348,1013,2024-01-03,6,0.319,0.642,1,0,6,622.4,0
321,121350,1013,2024-01-03,0,0.292,0.957,1,1,0,439.7,0
322,121352,1013,2024-01-03,5,0.356,0.834,1,1,5,337.5,0
