trial,time,id,Date,fix_time,response,side_1_stim,side_2_stim,latency,Block,Mu,SD,head,outcome,task,gamble_trial,loss,est_mu,est_low,est_high,conf_mu,conf_range,current_task,use_imagery,sure_option
trial_learning: 12,110812,1012,2024-01-03,NA,6666,8,9,1937.2,training,-10,['MM'],False,NA,comb,no,-6.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 13,110819,1012,2024-01-03,NA,6666,8,9,1136.6000000000001,training,-10,['MM'],False,NA,comb,no,-8.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 14,110825,1012,2024-01-03,NA,6666,8,9,4896.0,training,-10,['MM'],True,NA,comb,no,-12.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 15,110835,1012,2024-01-03,NA,6666,8,9,1853.9,training,-10,['MM'],True,NA,comb,no,-12.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 16,110842,1012,2024-01-03,NA,6666,8,9,1986.6,training,-10,['MM'],True,NA,comb,no,-14.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 17,110848,1012,2024-01-03,NA,6666,8,9,3166.7999999999997,training,-10,['MM'],True,NA,comb,no,-14.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 18,110857,1012,2024-01-03,NA,6666,8,9,1488.6999999999998,training,-10,['MM'],False,NA,comb,no,-7.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 19,110903,1012,2024-01-03,NA,6666,8,9,2577.6,training,-10,['MM'],False,NA,comb,no,-6.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 20,110910,1012,2024-01-03,NA,6666,8,9,2215.5,training,-10,['MM'],False,NA,comb,no,-8.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 21,110918,1012,2024-01-03,NA,6666,8,9,5678.5,training,-10,['MM'],True,NA,comb,no,-13.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 22,110928,1012,2024-01-03,NA,6666,8,9,1703.3,training,-10,['MM'],True,NA,comb,no,-13.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 23,110935,1012,2024-01-03,NA,6666,8,9,2100.1,training,-10,['MM'],True,NA,comb,no,-14.0,NA,NA,NA,NA,NA,img,NA,NA
loop: 0_option: 0,111129,1012,2024-01-03,0.4,1,8,9,13103.400000000001,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 1,111143,1012,2024-01-03,0.4,0,8,9,10118.6,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 2,111153,1012,2024-01-03,0.4,0,8,9,5558.7,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 3,111159,1012,2024-01-03,0.4,0,8,9,2629.3,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 4,111203,1012,2024-01-03,0.4,1,8,9,2615.4,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 5,111206,1012,2024-01-03,0.4,0,8,9,3093.5,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 6,111209,1012,2024-01-03,0.4,0,8,9,5289.799999999999,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 7,111215,1012,2024-01-03,0.4,0,8,9,3637.5,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 8,111219,1012,2024-01-03,0.4,1,8,9,8289.8,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 9,111228,1012,2024-01-03,0.4,0,8,9,2501.3999999999996,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 10,111231,1012,2024-01-03,0.4,1,8,9,1191.4,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 11,111233,1012,2024-01-03,0.4,0,8,9,1061.7,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 12,111234,1012,2024-01-03,0.4,1,8,9,3702.9,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 13,111238,1012,2024-01-03,0.4,1,8,9,1349.3,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 14,111240,1012,2024-01-03,0.4,1,8,9,905.8000000000001,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 15,111242,1012,2024-01-03,0.4,0,8,9,598.0,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 16,111243,1012,2024-01-03,0.4,1,8,9,646.5,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 17,111244,1012,2024-01-03,0.4,1,8,9,1157.7,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 18,111245,1012,2024-01-03,0.4,1,8,9,3751.3999999999996,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 19,111250,1012,2024-01-03,0.4,0,8,9,1400.5,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 20,111252,1012,2024-01-03,0.4,0,8,9,471.3,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 21,111253,1012,2024-01-03,0.4,1,8,9,598.0,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 22,111254,1012,2024-01-03,0.4,1,8,9,551.0,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 23,111255,1012,2024-01-03,0.4,1,8,9,309.7,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-13
loop: 1_option: 0,111322,1012,2024-01-03,0.4,1,8,9,2058.3999999999996,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 1,111324,1012,2024-01-03,0.4,0,8,9,917.9000000000001,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 2,111326,1012,2024-01-03,0.4,0,8,9,583.2,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 3,111327,1012,2024-01-03,0.4,1,8,9,1621.6,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 4,111329,1012,2024-01-03,0.4,1,8,9,759.1999999999999,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 5,111330,1012,2024-01-03,0.4,1,8,9,565.8,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 6,111331,1012,2024-01-03,0.4,1,8,9,551.4,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 7,111332,1012,2024-01-03,0.4,0,8,9,1701.6,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 8,111335,1012,2024-01-03,0.4,1,8,9,631.3,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 9,111336,1012,2024-01-03,0.4,0,8,9,533.6999999999999,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 10,111337,1012,2024-01-03,0.4,0,8,9,390.79999999999995,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 11,111338,1012,2024-01-03,0.4,1,8,9,582.0,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 12,111339,1012,2024-01-03,0.4,0,8,9,391.7,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 13,111340,1012,2024-01-03,0.4,0,8,9,310.0,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 14,111340,1012,2024-01-03,0.4,1,8,9,457.9,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 15,111341,1012,2024-01-03,0.4,1,8,9,821.6999999999999,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 16,111343,1012,2024-01-03,0.4,1,8,9,502.8,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 17,111344,1012,2024-01-03,0.4,1,8,9,485.59999999999997,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 18,111345,1012,2024-01-03,0.4,1,8,9,950.9,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 19,111346,1012,2024-01-03,0.4,1,8,9,1062.0,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 20,111348,1012,2024-01-03,0.4,0,8,9,375.3,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 21,111348,1012,2024-01-03,0.4,1,8,9,2421.3,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 22,111351,1012,2024-01-03,0.4,1,8,9,519.2,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 23,111352,1012,2024-01-03,0.4,0,8,9,549.6999999999999,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1,111525,1012,2024-01-03,NA,NA,8,9,NA,training,-10,MM,0,0.0,comb,no,NA,-11.0,-6.0,-14.0,11.1,10.5,NA,NA,NA
trial_learning: 0,111525,1012,2024-01-03,NA,6666,0,3,32505.4,training,-10,['LH'],True,NA,comb,no,-15.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 1,111603,1012,2024-01-03,NA,6666,2,4,2583.6,training,-10,['HL'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 2,111610,1012,2024-01-03,NA,6666,0,3,483.8,training,-10,['LH'],True,NA,comb,no,-15.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 3,111616,1012,2024-01-03,NA,6666,2,4,394.5,training,-10,['HL'],True,NA,comb,no,-3.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 4,111621,1012,2024-01-03,NA,6666,2,4,1174.1,training,-10,['HL'],True,NA,comb,no,-8.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 5,111627,1012,2024-01-03,NA,6666,0,3,4377.2,training,-10,['LH'],False,NA,comb,no,-3.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 6,111637,1012,2024-01-03,NA,6666,2,4,914.9000000000001,training,-10,['HL'],False,NA,comb,no,-16.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 7,111642,1012,2024-01-03,NA,6666,0,3,594.5,training,-10,['LH'],False,NA,comb,no,-4.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 8,111648,1012,2024-01-03,NA,6666,0,3,1959.1000000000001,training,-10,['LH'],False,NA,comb,no,-4.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 9,111655,1012,2024-01-03,NA,6666,0,3,793.6,training,-10,['LH'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 10,111701,1012,2024-01-03,NA,6666,0,3,1302.4,training,-10,['LH'],False,NA,comb,no,-9.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 11,111707,1012,2024-01-03,NA,6666,0,3,1534.5,training,-10,['LH'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 12,111713,1012,2024-01-03,NA,6666,0,3,638.7,training,-10,['LH'],False,NA,comb,no,-8.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 13,111719,1012,2024-01-03,NA,6666,0,3,688.6,training,-10,['LH'],True,NA,comb,no,-16.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 14,111724,1012,2024-01-03,NA,6666,2,4,843.9,training,-10,['HL'],False,NA,comb,no,-17.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 15,111730,1012,2024-01-03,NA,6666,2,4,645.5,training,-10,['HL'],False,NA,comb,no,-12.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 16,111736,1012,2024-01-03,NA,6666,2,4,1355.2,training,-10,['HL'],True,NA,comb,no,-5.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 17,111742,1012,2024-01-03,NA,6666,0,3,567.2,training,-10,['LH'],True,NA,comb,no,-12.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 18,111748,1012,2024-01-03,NA,6666,2,4,645.2,training,-10,['HL'],True,NA,comb,no,-9.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 19,111753,1012,2024-01-03,NA,6666,0,3,641.2,training,-10,['LH'],True,NA,comb,no,-11.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 20,111759,1012,2024-01-03,NA,6666,2,4,427.9,training,-10,['HL'],False,NA,comb,no,-15.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 21,111804,1012,2024-01-03,NA,6666,2,4,660.0,training,-10,['HL'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 22,111810,1012,2024-01-03,NA,6666,2,4,491.20000000000005,training,-10,['HL'],False,NA,comb,no,-17.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 23,111815,1012,2024-01-03,NA,6666,2,4,1841.0,training,-10,['HL'],False,NA,comb,no,-11.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 24,111822,1012,2024-01-03,NA,6666,2,4,536.3,training,-10,['HL'],True,NA,comb,no,-5.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 25,111828,1012,2024-01-03,NA,6666,0,3,566.4,training,-10,['LH'],True,NA,comb,no,-11.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 26,111833,1012,2024-01-03,NA,6666,2,4,533.0,training,-10,['HL'],True,NA,comb,no,-3.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 27,111838,1012,2024-01-03,NA,6666,2,4,570.0,training,-10,['HL'],True,NA,comb,no,-8.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 28,111844,1012,2024-01-03,NA,6666,0,3,583.3000000000001,training,-10,['LH'],False,NA,comb,no,-3.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 29,111850,1012,2024-01-03,NA,6666,0,3,670.6999999999999,training,-10,['LH'],True,NA,comb,no,-12.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 30,111855,1012,2024-01-03,NA,6666,2,4,424.70000000000005,training,-10,['HL'],False,NA,comb,no,-12.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 31,111900,1012,2024-01-03,NA,6666,2,4,405.7,training,-10,['HL'],True,NA,comb,no,-4.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 32,111906,1012,2024-01-03,NA,6666,0,3,504.29999999999995,training,-10,['LH'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 33,111911,1012,2024-01-03,NA,6666,0,3,416.9,training,-10,['LH'],False,NA,comb,no,-5.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 34,111917,1012,2024-01-03,NA,6666,2,4,1766.0,training,-10,['HL'],False,NA,comb,no,-16.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 35,111923,1012,2024-01-03,NA,6666,2,4,380.0,training,-10,['HL'],False,NA,comb,no,-11.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 36,111929,1012,2024-01-03,NA,6666,2,4,472.6,training,-10,['HL'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 37,111934,1012,2024-01-03,NA,6666,2,4,371.09999999999997,training,-10,['HL'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 38,111939,1012,2024-01-03,NA,6666,0,3,635.3,training,-10,['LH'],False,NA,comb,no,-8.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 39,111945,1012,2024-01-03,NA,6666,0,3,364.0,training,-10,['LH'],False,NA,comb,no,-5.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 40,111950,1012,2024-01-03,NA,6666,2,4,2178.6,training,-10,['HL'],True,NA,comb,no,-9.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 41,111957,1012,2024-01-03,NA,6666,2,4,700.7,training,-10,['HL'],True,NA,comb,no,-4.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 42,112003,1012,2024-01-03,NA,6666,0,3,482.20000000000005,training,-10,['LH'],True,NA,comb,no,-16.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 43,112008,1012,2024-01-03,NA,6666,0,3,106.89999999999999,training,-10,['LH'],True,NA,comb,no,-17.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 44,112013,1012,2024-01-03,NA,6666,0,3,533.1,training,-10,['LH'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 45,112019,1012,2024-01-03,NA,6666,0,3,669.6,training,-10,['LH'],False,NA,comb,no,-9.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 46,112025,1012,2024-01-03,NA,6666,2,4,390.5,training,-10,['HL'],False,NA,comb,no,-15.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 47,112030,1012,2024-01-03,NA,6666,0,3,330.90000000000003,training,-10,['LH'],True,NA,comb,no,-17.0,NA,NA,NA,NA,NA,view,NA,NA
loop: 0_option: 0,112101,1012,2024-01-03,0.4,1,6,7,2312.3999999999996,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 1,112103,1012,2024-01-03,0.4,0,6,7,1193.8999999999999,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-4
loop: 0_option: 2,112105,1012,2024-01-03,0.4,1,6,7,1210.8000000000002,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-16
loop: 0_option: 3,112107,1012,2024-01-03,0.4,1,6,7,904.8000000000001,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-17
loop: 0_option: 4,112108,1012,2024-01-03,0.4,1,6,7,856.3,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-15
loop: 0_option: 5,112110,1012,2024-01-03,0.4,1,6,7,937.5,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,0,-11
loop: 0_option: 6,112111,1012,2024-01-03,0.4,1,6,7,664.5,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 7,112112,1012,2024-01-03,0.4,1,6,7,729.7,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 8,112113,1012,2024-01-03,0.4,0,6,7,840.5,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-3
loop: 0_option: 9,112115,1012,2024-01-03,0.4,1,6,7,682.2,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 10,112116,1012,2024-01-03,0.4,1,6,7,747.3,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-16
loop: 0_option: 11,112117,1012,2024-01-03,0.4,1,6,7,937.9,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 12,112119,1012,2024-01-03,0.4,1,6,7,1256.6,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 13,112120,1012,2024-01-03,0.4,1,6,7,586.0999999999999,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-15
loop: 0_option: 14,112121,1012,2024-01-03,0.4,0,6,7,600.5,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-4
loop: 0_option: 15,112123,1012,2024-01-03,0.4,1,6,7,858.1999999999999,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-9
loop: 0_option: 16,112124,1012,2024-01-03,0.4,0,6,7,792.4,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-5
loop: 0_option: 17,112125,1012,2024-01-03,0.4,1,6,7,634.0,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,0,-17
loop: 0_option: 18,112126,1012,2024-01-03,0.4,1,6,7,680.2,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-9
loop: 0_option: 19,112128,1012,2024-01-03,0.4,1,6,7,760.5,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 20,112129,1012,2024-01-03,0.4,1,6,7,535.1,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 21,112130,1012,2024-01-03,0.4,0,6,7,649.9,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-3
loop: 0_option: 22,112131,1012,2024-01-03,0.4,1,6,7,536.5999999999999,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-11
loop: 0_option: 23,112132,1012,2024-01-03,0.4,0,6,7,936.3000000000001,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-5
loop: 1_option: 0,112141,1012,2024-01-03,0.4,1,6,7,779.0,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 1,112142,1012,2024-01-03,0.4,0,6,7,745.6,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-4
loop: 1_option: 2,112144,1012,2024-01-03,0.4,1,6,7,711.0999999999999,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 3,112145,1012,2024-01-03,0.4,0,6,7,917.9000000000001,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,1,-5
loop: 1_option: 4,112146,1012,2024-01-03,0.4,1,6,7,488.0,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,1,-15
loop: 1_option: 5,112147,1012,2024-01-03,0.4,1,6,7,585.5,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 6,112148,1012,2024-01-03,0.4,0,6,7,632.4,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,1,-3
loop: 1_option: 7,112149,1012,2024-01-03,0.4,1,6,7,777.5999999999999,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 8,112151,1012,2024-01-03,0.4,1,6,7,679.6999999999999,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,1,-9
loop: 1_option: 9,112152,1012,2024-01-03,0.4,1,6,7,442.2,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-17
loop: 1_option: 10,112153,1012,2024-01-03,0.4,1,6,7,504.4,training,-10,LH,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,1,-11
loop: 1_option: 11,112154,1012,2024-01-03,0.4,1,6,7,556.6,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 12,112155,1012,2024-01-03,0.4,1,6,7,438.59999999999997,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,1,-11
loop: 1_option: 13,112156,1012,2024-01-03,0.4,1,6,7,1177.8999999999999,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 14,112158,1012,2024-01-03,0.4,1,6,7,504.49999999999994,training,-10,LH,0,NA,comb,yes,-11,NA,NA,NA,NA,NA,NA,1,-16
loop: 1_option: 15,112159,1012,2024-01-03,0.4,1,6,7,456.6,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,1,-16
loop: 1_option: 16,112200,1012,2024-01-03,0.4,1,6,7,439.0,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,1,-10
