trial,time,id,Date,text_stim,text_time,fix_time,match_array,response,image_stim,latency,Block
280,092850,1011,2024-01-03,7,0.299,0.509,1,1,7,423.4,0
281,092852,1011,2024-01-03,4,0.362,0.94,1,1,4,316.3,0
282,092854,1011,2024-01-03,6,0.306,0.672,1,1,6,315.90000000000003,0
283,092856,1011,2024-01-03,3,0.331,0.897,1,1,3,519.9,0
284,092858,1011,2024-01-03,0,0.264,0.789,1,1,0,423.4,0
285,092900,1011,2024-01-03,1,0.343,0.72,1,1,1,445.40000000000003,0
286,092902,1011,2024-01-03,3,0.327,0.709,0,0,5,459.6,0
287,092904,1011,2024-01-03,2,0.378,0.763,1,0,2,651.4,0
288,092907,1011,2024-01-03,1,0.356,0.864,0,0,6,651.0,0
289,092909,1011,2024-01-03,0,0.381,0.73,1,1,0,328.40000000000003,0
290,092911,1011,2024-01-03,6,0.287,0.922,0,0,7,399.1,0
291,092913,1011,2024-01-03,2,0.263,0.779,1,1,2,298.4,0
292,092915,1011,2024-01-03,6,0.3,0.514,0,0,3,542.1,0
293,092917,1011,2024-01-03,1,0.285,0.974,1,1,1,386.29999999999995,0
294,092919,1011,2024-01-03,4,0.371,0.524,1,1,4,710.0999999999999,0
295,092922,1011,2024-01-03,5,0.328,0.698,1,1,5,468.0,0
296,092924,1011,2024-01-03,1,0.392,0.964,1,1,1,468.6,0
297,092926,1011,2024-01-03,3,0.312,0.814,1,1,3,350.2,0
298,092928,1011,2024-01-03,4,0.267,0.922,1,1,4,437.8,0
299,092930,1011,2024-01-03,7,0.351,0.624,1,1,7,393.29999999999995,0
300,092932,1011,2024-01-03,6,0.393,0.792,1,1,6,383.90000000000003,0
301,092934,1011,2024-01-03,5,0.26,0.604,1,1,5,375.40000000000003,0
302,092936,1011,2024-01-03,5,0.328,0.955,0,0,0,411.9,0
303,092938,1011,2024-01-03,5,0.338,0.872,0,0,2,560.8,0
304,092941,1011,2024-01-03,2,0.382,0.957,1,1,2,359.70000000000005,0
305,092943,1011,2024-01-03,4,0.374,0.748,1,1,4,419.20000000000005,0
306,092945,1011,2024-01-03,5,0.265,0.849,1,1,5,366.09999999999997,0
307,092947,1011,2024-01-03,1,0.324,0.682,1,1,1,358.3,0
308,092949,1011,2024-01-03,5,0.335,0.699,0,0,3,465.2,0
309,092951,1011,2024-01-03,7,0.27,0.904,1,1,7,605.6,0
310,092953,1011,2024-01-03,0,0.394,0.724,1,1,0,327.7,0
311,092955,1011,2024-01-03,3,0.384,0.881,0,0,6,539.5,0
312,092958,1011,2024-01-03,2,0.269,0.812,1,1,2,346.1,0
313,093000,1011,2024-01-03,1,0.324,0.715,1,1,1,371.40000000000003,0
314,093002,1011,2024-01-03,7,0.35,0.753,1,1,7,537.2,0
315,093004,1011,2024-01-03,2,0.37,0.571,0,0,4,432.90000000000003,0
316,093006,1011,2024-01-03,3,0.398,0.559,1,1,3,380.40000000000003,0
317,093008,1011,2024-01-03,5,0.309,0.629,1,1,5,636.6,0
318,093010,1011,2024-01-03,0,0.345,0.855,1,1,0,534.0,0
319,093012,1011,2024-01-03,2,0.253,0.529,0,0,6,679.2,0
320,093014,1011,2024-01-03,7,0.251,0.532,1,1,7,524.1,0
321,093016,1011,2024-01-03,6,0.354,0.735,1,1,6,338.6,0
