trial,time,id,Date,fix_time,response,side_1_stim,side_2_stim,latency,Block,Mu,SD,head,outcome,task,gamble_trial,loss,est_mu,est_low,est_high,conf_mu,conf_range,current_task,use_imagery,sure_option
loop: 0_option: 0,122140,1013,2024-01-03,0.4,0,8,9,28206.2,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 1,122209,1013,2024-01-03,0.4,1,8,9,3813.1,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 2,122213,1013,2024-01-03,0.4,0,8,9,3446.8999999999996,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 3,122217,1013,2024-01-03,0.4,0,8,9,4805.3,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 4,122223,1013,2024-01-03,0.4,0,8,9,1286.8999999999999,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 5,122224,1013,2024-01-03,0.4,1,8,9,1541.4,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 6,122227,1013,2024-01-03,0.4,0,8,9,2422.8,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 7,122229,1013,2024-01-03,0.4,1,8,9,1141.6,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 8,122231,1013,2024-01-03,0.4,0,8,9,905.5999999999999,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 9,122232,1013,2024-01-03,0.4,1,8,9,981.8,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 10,122234,1013,2024-01-03,0.4,1,8,9,1849.0,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 11,122236,1013,2024-01-03,0.4,1,8,9,1941.7,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 12,122239,1013,2024-01-03,0.4,1,8,9,2103.2000000000003,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 13,122241,1013,2024-01-03,0.4,0,8,9,1669.5,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 14,122243,1013,2024-01-03,0.4,0,8,9,1254.8,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 15,122245,1013,2024-01-03,0.4,1,8,9,1432.1,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-14
loop: 0_option: 16,122247,1013,2024-01-03,0.4,0,8,9,2662.9,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 17,122250,1013,2024-01-03,0.4,0,8,9,1909.7,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,0,-6
loop: 0_option: 18,122253,1013,2024-01-03,0.4,1,8,9,5399.7,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 19,122259,1013,2024-01-03,0.4,0,8,9,1267.8,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 20,122300,1013,2024-01-03,0.4,1,8,9,1030.8999999999999,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,0,-13
loop: 0_option: 21,122302,1013,2024-01-03,0.4,0,8,9,1221.6,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-7
loop: 0_option: 22,122304,1013,2024-01-03,0.4,1,8,9,1269.4,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 23,122305,1013,2024-01-03,0.4,0,8,9,1702.0,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 1_option: 0,122323,1013,2024-01-03,0.4,0,8,9,1558.2,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 1,122325,1013,2024-01-03,0.4,1,8,9,2437.5,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 2,122328,1013,2024-01-03,0.4,1,8,9,1638.6000000000001,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 3,122330,1013,2024-01-03,0.4,1,8,9,2884.7,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 4,122334,1013,2024-01-03,0.4,0,8,9,1143.0,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 5,122335,1013,2024-01-03,0.4,0,8,9,936.2,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 6,122337,1013,2024-01-03,0.4,1,8,9,1060.5,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 7,122338,1013,2024-01-03,0.4,0,8,9,757.1999999999999,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 8,122339,1013,2024-01-03,0.4,0,8,9,2329.5,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 9,122342,1013,2024-01-03,0.4,0,8,9,789.5,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 10,122343,1013,2024-01-03,0.4,1,8,9,743.0,training,-10,MM,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 11,122345,1013,2024-01-03,0.4,1,8,9,1349.6,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 12,122347,1013,2024-01-03,0.4,1,8,9,2323.4,training,-10,MM,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 13,122349,1013,2024-01-03,0.4,0,8,9,694.9,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 14,122351,1013,2024-01-03,0.4,0,8,9,1286.7,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 15,122352,1013,2024-01-03,0.4,0,8,9,757.6,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-6
loop: 1_option: 16,122354,1013,2024-01-03,0.4,1,8,9,1863.0,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 17,122356,1013,2024-01-03,0.4,1,8,9,773.2,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 18,122357,1013,2024-01-03,0.4,0,8,9,1014.9999999999999,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-7
loop: 1_option: 19,122359,1013,2024-01-03,0.4,1,8,9,981.7,training,-10,MM,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 20,122400,1013,2024-01-03,0.4,1,8,9,1241.7,training,-10,MM,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,1,-14
loop: 1_option: 21,122402,1013,2024-01-03,0.4,0,8,9,2292.8,training,-10,MM,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 22,122405,1013,2024-01-03,0.4,1,8,9,1137.6,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-13
loop: 1_option: 23,122406,1013,2024-01-03,0.4,1,8,9,884.8000000000001,training,-10,MM,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-14
loop: 1,122526,1013,2024-01-03,NA,NA,8,9,NA,training,-10,MM,0,1.0,comb,no,NA,-10.8,-5.9,-14.1,10.0,19.0,NA,NA,NA
trial_learning: 0,122526,1013,2024-01-03,NA,6666,1,4,25539.0,training,-10,['LH'],True,NA,comb,no,-5.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 1,122556,1013,2024-01-03,NA,6666,0,2,3041.1000000000004,training,-10,['HL'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 2,122604,1013,2024-01-03,NA,6666,1,4,1241.6000000000001,training,-10,['LH'],True,NA,comb,no,-5.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 3,122611,1013,2024-01-03,NA,6666,1,4,184.29999999999998,training,-10,['LH'],False,NA,comb,no,-17.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 4,122616,1013,2024-01-03,NA,6666,1,4,79.39999999999999,training,-10,['LH'],True,NA,comb,no,-8.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 5,122621,1013,2024-01-03,NA,6666,0,2,3507.1,training,-10,['HL'],True,NA,comb,no,-17.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 6,122629,1013,2024-01-03,NA,6666,1,4,5323.299999999999,training,-10,['LH'],False,NA,comb,no,-11.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 7,122639,1013,2024-01-03,NA,6666,0,2,1150.8,training,-10,['HL'],True,NA,comb,no,-15.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 8,122646,1013,2024-01-03,NA,6666,1,4,2242.7000000000003,training,-10,['LH'],True,NA,comb,no,-4.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 9,122653,1013,2024-01-03,NA,6666,1,4,1288.7,training,-10,['LH'],True,NA,comb,no,-9.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 10,122659,1013,2024-01-03,NA,6666,1,4,3168.1,training,-10,['LH'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 11,122707,1013,2024-01-03,NA,6666,1,4,2366.8999999999996,training,-10,['LH'],False,NA,comb,no,-16.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 12,122714,1013,2024-01-03,NA,6666,1,4,2558.7,training,-10,['LH'],False,NA,comb,no,-11.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 13,122722,1013,2024-01-03,NA,6666,0,2,2638.1,training,-10,['HL'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 14,122729,1013,2024-01-03,NA,6666,1,4,4010.5000000000005,training,-10,['LH'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 15,122738,1013,2024-01-03,NA,6666,0,2,3632.1,training,-10,['HL'],False,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 16,122747,1013,2024-01-03,NA,6666,1,4,981.0,training,-10,['LH'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 17,122753,1013,2024-01-03,NA,6666,1,4,1068.0,training,-10,['LH'],False,NA,comb,no,-12.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 18,122759,1013,2024-01-03,NA,6666,0,2,1574.0,training,-10,['HL'],True,NA,comb,no,-11.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 19,122805,1013,2024-01-03,NA,6666,1,4,2394.8,training,-10,['LH'],False,NA,comb,no,-16.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 20,122813,1013,2024-01-03,NA,6666,0,2,1316.8999999999999,training,-10,['HL'],False,NA,comb,no,-3.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 21,122819,1013,2024-01-03,NA,6666,1,4,1200.6,training,-10,['LH'],True,NA,comb,no,-4.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 22,122825,1013,2024-01-03,NA,6666,1,4,1039.1,training,-10,['LH'],False,NA,comb,no,-12.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 23,122831,1013,2024-01-03,NA,6666,0,2,8045.500000000001,training,-10,['HL'],True,NA,comb,no,-15.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 24,122844,1013,2024-01-03,NA,6666,0,2,3241.2999999999997,training,-10,['HL'],True,NA,comb,no,-17.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 25,122852,1013,2024-01-03,NA,6666,0,2,2469.1,training,-10,['HL'],False,NA,comb,no,-9.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 26,122900,1013,2024-01-03,NA,6666,0,2,1984.8,training,-10,['HL'],False,NA,comb,no,-8.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 27,122907,1013,2024-01-03,NA,6666,1,4,6065.9,training,-10,['LH'],True,NA,comb,no,-3.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 28,122918,1013,2024-01-03,NA,6666,1,4,1092.1000000000001,training,-10,['LH'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 29,122924,1013,2024-01-03,NA,6666,0,2,5981.4,training,-10,['HL'],False,NA,comb,no,-9.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 30,122934,1013,2024-01-03,NA,6666,0,2,1392.1,training,-10,['HL'],False,NA,comb,no,-5.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 31,122941,1013,2024-01-03,NA,6666,0,2,629.3,training,-10,['HL'],True,NA,comb,no,-16.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 32,122946,1013,2024-01-03,NA,6666,0,2,567.3000000000001,training,-10,['HL'],True,NA,comb,no,-16.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 33,122952,1013,2024-01-03,NA,6666,0,2,16012.3,training,-10,['HL'],True,NA,comb,no,-11.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 34,123013,1013,2024-01-03,NA,6666,0,2,2799.7999999999997,training,-10,['HL'],True,NA,comb,no,-12.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 35,123021,1013,2024-01-03,NA,6666,1,4,2003.3,training,-10,['LH'],True,NA,comb,no,-3.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 36,123028,1013,2024-01-03,NA,6666,0,2,1901.3,training,-10,['HL'],False,NA,comb,no,-4.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 37,123034,1013,2024-01-03,NA,6666,0,2,3853.2000000000003,training,-10,['HL'],False,NA,comb,no,-3.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 38,123043,1013,2024-01-03,NA,6666,1,4,1574.2,training,-10,['LH'],False,NA,comb,no,-17.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 39,123050,1013,2024-01-03,NA,6666,0,2,1534.5,training,-10,['HL'],True,NA,comb,no,-12.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 40,123056,1013,2024-01-03,NA,6666,0,2,685.6999999999999,training,-10,['HL'],True,NA,comb,no,-10.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 41,123102,1013,2024-01-03,NA,6666,0,2,1667.5,training,-10,['HL'],False,NA,comb,no,-5.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 42,123108,1013,2024-01-03,NA,6666,0,2,1533.1999999999998,training,-10,['HL'],False,NA,comb,no,-4.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 43,123115,1013,2024-01-03,NA,6666,0,2,3147.1,training,-10,['HL'],False,NA,comb,no,-8.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 44,123123,1013,2024-01-03,NA,6666,1,4,1331.3999999999999,training,-10,['LH'],True,NA,comb,no,-9.0,NA,NA,NA,NA,NA,img,NA,NA
trial_learning: 45,123129,1013,2024-01-03,NA,6666,1,4,11561.8,training,-10,['LH'],False,NA,comb,no,-15.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 46,123146,1013,2024-01-03,NA,6666,1,4,1084.1000000000001,training,-10,['LH'],False,NA,comb,no,-15.0,NA,NA,NA,NA,NA,view,NA,NA
trial_learning: 47,123152,1013,2024-01-03,NA,6666,1,4,1233.5,training,-10,['LH'],True,NA,comb,no,-8.0,NA,NA,NA,NA,NA,img,NA,NA
loop: 0_option: 0,123230,1013,2024-01-03,0.4,0,0,2,13062.8,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 1,123244,1013,2024-01-03,0.4,0,0,2,4107.1,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-3
loop: 0_option: 2,123249,1013,2024-01-03,0.4,0,0,2,2235.3999999999996,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 3,123251,1013,2024-01-03,0.4,0,0,2,2314.1,training,-10,LH,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,0,-9
loop: 0_option: 4,123254,1013,2024-01-03,0.4,1,0,2,1547.6000000000001,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-16
loop: 0_option: 5,123256,1013,2024-01-03,0.4,0,0,2,1082.0,training,-10,LH,0,NA,comb,yes,-3,NA,NA,NA,NA,NA,NA,0,-3
loop: 0_option: 6,123258,1013,2024-01-03,0.4,1,0,2,1803.6000000000001,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 7,123300,1013,2024-01-03,0.4,1,0,2,2058.1,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,0,-16
loop: 0_option: 8,123303,1013,2024-01-03,0.4,1,0,2,1387.3,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 9,123305,1013,2024-01-03,0.4,0,0,2,1065.9,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-5
loop: 0_option: 10,123306,1013,2024-01-03,0.4,0,0,2,1387.8,training,-10,LH,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,0,-9
loop: 0_option: 11,123308,1013,2024-01-03,0.4,1,0,2,793.9000000000001,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-17
loop: 0_option: 12,123309,1013,2024-01-03,0.4,1,0,2,1402.9,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-15
loop: 0_option: 13,123311,1013,2024-01-03,0.4,1,0,2,1930.1,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,0,-11
loop: 0_option: 14,123314,1013,2024-01-03,0.4,0,0,2,830.4,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,0,-5
loop: 0_option: 15,123315,1013,2024-01-03,0.4,1,0,2,2361.6000000000004,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-11
loop: 0_option: 16,123318,1013,2024-01-03,0.4,1,0,2,1019.3000000000001,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,0,-12
loop: 0_option: 17,123319,1013,2024-01-03,0.4,0,0,2,2281.7,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,0,-8
loop: 0_option: 18,123322,1013,2024-01-03,0.4,0,0,2,811.6999999999999,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-4
loop: 0_option: 19,123323,1013,2024-01-03,0.4,1,0,2,3498.1,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 20,123327,1013,2024-01-03,0.4,0,0,2,2811.4,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-4
loop: 0_option: 21,123331,1013,2024-01-03,0.4,1,0,2,9386.0,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,0,-10
loop: 0_option: 22,123341,1013,2024-01-03,0.4,1,0,2,1691.2,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,0,-15
loop: 0_option: 23,123343,1013,2024-01-03,0.4,1,0,2,1434.5,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,0,-17
loop: 1_option: 0,123402,1013,2024-01-03,0.4,1,0,2,17374.199999999997,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 1,123420,1013,2024-01-03,0.4,0,0,2,2361.4,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 2,123423,1013,2024-01-03,0.4,1,0,2,1435.5,training,-10,LH,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-11
loop: 1_option: 3,123424,1013,2024-01-03,0.4,1,0,2,1610.0,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-16
loop: 1_option: 4,123427,1013,2024-01-03,0.4,1,0,2,6614.5,training,-10,LH,0,NA,comb,yes,-17,NA,NA,NA,NA,NA,NA,1,-12
loop: 1_option: 5,123434,1013,2024-01-03,0.4,1,0,2,1417.5,training,-10,LH,0,NA,comb,yes,-16,NA,NA,NA,NA,NA,NA,1,-17
loop: 1_option: 6,123436,1013,2024-01-03,0.4,0,0,2,5755.9,training,-10,LH,0,NA,comb,yes,-10,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 7,123442,1013,2024-01-03,0.4,0,0,2,1001.3000000000001,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-4
loop: 1_option: 8,123443,1013,2024-01-03,0.4,1,0,2,3339.7000000000003,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,1,-11
loop: 1_option: 9,123447,1013,2024-01-03,0.4,0,0,2,1161.8999999999999,training,-10,LH,0,NA,comb,yes,-4,NA,NA,NA,NA,NA,NA,1,-4
loop: 1_option: 10,123449,1013,2024-01-03,0.4,0,0,2,1278.1,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 11,123451,1013,2024-01-03,0.4,0,0,2,4921.1,training,-10,LH,0,NA,comb,yes,-8,NA,NA,NA,NA,NA,NA,1,-8
loop: 1_option: 12,123456,1013,2024-01-03,0.4,0,0,2,1627.2,training,-10,LH,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,1,-9
loop: 1_option: 13,123458,1013,2024-01-03,0.4,0,0,2,712.7,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,1,-5
loop: 1_option: 14,123459,1013,2024-01-03,0.4,1,0,2,1947.3,training,-10,LH,0,NA,comb,yes,-12,NA,NA,NA,NA,NA,NA,1,-10
loop: 1_option: 15,123502,1013,2024-01-03,0.4,0,0,2,2841.0,training,-10,LH,0,NA,comb,yes,-9,NA,NA,NA,NA,NA,NA,1,-9
