trial,time,id,Date,text_stim,text_time,fix_time,match_array,response,image_stim,latency,Block
39,101748,1000,2022-07-06,6,0.374,0.893,1,1,6,403.0,0
40,101750,1000,2022-07-06,5,0.393,0.873,1,1,5,276.7,0
41,101752,1000,2022-07-06,6,0.264,0.734,1,1,6,266.5,0
42,101754,1000,2022-07-06,3,0.255,0.955,1,1,3,432.0,0
43,101757,1000,2022-07-06,0,0.32,0.985,1,1,0,278.7,0
44,101759,1000,2022-07-06,4,0.395,0.808,1,1,4,254.0,0
45,101801,1000,2022-07-06,7,0.338,0.59,1,1,7,415.6,0
46,101803,1000,2022-07-06,1,0.358,0.917,1,1,1,259.79999999999995,0
47,101805,1000,2022-07-06,7,0.288,0.534,0,0,2,441.3,0
48,101806,1000,2022-07-06,3,0.26,0.622,1,1,3,272.8,0
49,101808,1000,2022-07-06,4,0.26,0.71,0,0,7,428.20000000000005,0
50,101810,1000,2022-07-06,5,0.308,0.588,0,1,4,403.6,0
51,101812,1000,2022-07-06,2,0.299,0.968,1,1,2,204.1,0
52,101814,1000,2022-07-06,1,0.339,0.852,1,1,1,274.1,0
53,101816,1000,2022-07-06,5,0.337,0.757,0,0,6,428.0,0
54,101818,1000,2022-07-06,0,0.351,0.559,1,1,0,275.1,0
55,101820,1000,2022-07-06,5,0.256,0.663,1,1,5,264.40000000000003,0
56,101822,1000,2022-07-06,7,0.338,0.72,1,1,7,764.9,0
57,101824,1000,2022-07-06,1,0.326,0.944,1,1,1,253.5,0
58,101826,1000,2022-07-06,0,0.358,0.52,1,1,0,303.8,0
59,101828,1000,2022-07-06,6,0.375,0.739,1,1,6,163.1,0
60,101830,1000,2022-07-06,5,0.348,0.827,1,1,5,210.29999999999998,0
61,101832,1000,2022-07-06,4,0.327,0.609,1,1,4,427.0,0
62,101834,1000,2022-07-06,2,0.331,0.787,1,1,2,620.5,0
63,101836,1000,2022-07-06,3,0.256,0.792,1,0,3,821.6,0
64,101838,1000,2022-07-06,1,0.369,0.851,1,1,1,246.2,0
65,101840,1000,2022-07-06,0,0.29,0.661,1,1,0,269.0,0
66,101842,1000,2022-07-06,4,0.3,0.62,1,1,4,220.0,0
67,101844,1000,2022-07-06,2,0.28,0.922,0,0,7,418.8,0
68,101846,1000,2022-07-06,6,0.332,0.527,0,0,3,487.0,0
69,101848,1000,2022-07-06,2,0.265,0.624,1,1,2,384.7,0
70,101850,1000,2022-07-06,5,0.266,0.547,0,0,6,770.2,0
71,101852,1000,2022-07-06,5,0.304,0.965,1,1,5,301.0,0
72,101854,1000,2022-07-06,5,0.251,0.829,1,1,5,286.3,0
73,101856,1000,2022-07-06,3,0.269,0.97,1,1,3,279.8,0
74,101858,1000,2022-07-06,4,0.372,0.768,1,1,4,297.5,0
75,101900,1000,2022-07-06,6,0.308,0.847,1,1,6,315.59999999999997,0
76,101902,1000,2022-07-06,7,0.385,0.641,1,1,7,321.1,0
77,101904,1000,2022-07-06,0,0.315,0.97,1,1,0,288.3,0
78,101906,1000,2022-07-06,7,0.373,0.977,0,0,1,433.7,0
79,101908,1000,2022-07-06,2,0.254,0.863,1,1,2,424.09999999999997,0
80,101910,1000,2022-07-06,1,0.307,0.628,1,1,1,337.3,0
81,101912,1000,2022-07-06,3,0.253,0.772,1,1,3,311.2,0
82,101914,1000,2022-07-06,2,0.255,0.517,1,1,2,286.2,0
83,101916,1000,2022-07-06,5,0.335,0.84,1,1,5,317.2,0
84,101918,1000,2022-07-06,7,0.377,0.734,0,0,0,485.20000000000005,0
85,101920,1000,2022-07-06,4,0.265,0.545,1,1,4,325.1,0
86,101922,1000,2022-07-06,6,0.358,0.842,1,1,6,333.9,0
87,101924,1000,2022-07-06,7,0.274,0.538,1,1,7,331.8,0
88,101926,1000,2022-07-06,7,0.263,0.597,0,0,1,408.3,0
89,101927,1000,2022-07-06,3,0.258,0.581,1,1,3,264.0,0
90,101929,1000,2022-07-06,5,0.382,0.938,1,1,5,287.7,0
91,101931,1000,2022-07-06,0,0.308,0.773,1,1,0,360.0,0
92,101933,1000,2022-07-06,7,0.289,0.638,1,1,7,467.7,0
93,101935,1000,2022-07-06,6,0.305,0.933,1,1,6,428.09999999999997,0
94,101937,1000,2022-07-06,4,0.284,0.651,1,1,4,238.1,0
95,101939,1000,2022-07-06,2,0.358,0.683,1,1,2,262.6,0
96,101941,1000,2022-07-06,6,0.251,0.767,1,1,6,227.5,0
97,101943,1000,2022-07-06,2,0.379,0.644,1,1,2,259.7,0
98,101945,1000,2022-07-06,2,0.267,0.831,0,0,0,763.5,0
99,101947,1000,2022-07-06,3,0.329,0.736,1,1,3,255.9,0
100,101949,1000,2022-07-06,1,0.374,0.766,1,1,1,281.9,0
101,101951,1000,2022-07-06,5,0.389,0.619,1,1,5,293.2,0
102,101953,1000,2022-07-06,7,0.385,0.922,1,1,7,338.3,0
103,101955,1000,2022-07-06,4,0.328,0.964,1,1,4,272.4,0
104,101957,1000,2022-07-06,4,0.386,0.702,1,1,4,301.59999999999997,0
105,101959,1000,2022-07-06,5,0.354,0.508,1,1,5,633.3,0
106,102001,1000,2022-07-06,6,0.282,0.977,1,1,6,281.9,0
107,102003,1000,2022-07-06,2,0.334,0.767,1,1,2,260.29999999999995,0
108,102005,1000,2022-07-06,3,0.309,0.664,1,1,3,269.1,0
109,102007,1000,2022-07-06,0,0.357,0.995,1,1,0,265.5,0
110,102009,1000,2022-07-06,0,0.375,0.698,0,0,1,443.0,0
111,102011,1000,2022-07-06,7,0.318,0.884,1,1,7,352.0,0
112,102013,1000,2022-07-06,5,0.389,0.659,1,1,5,510.29999999999995,0
113,102015,1000,2022-07-06,7,0.32,0.76,1,1,7,410.4,0
114,102017,1000,2022-07-06,3,0.321,0.756,1,1,3,277.9,0
115,102019,1000,2022-07-06,7,0.275,0.562,0,0,2,743.1,0
116,102021,1000,2022-07-06,0,0.349,0.587,0,0,6,414.5,0
117,102023,1000,2022-07-06,1,0.34,0.954,1,1,1,332.9,0
118,102026,1000,2022-07-06,0,0.378,0.524,1,1,0,326.79999999999995,0
119,102027,1000,2022-07-06,4,0.309,0.916,1,1,4,272.8,0
120,102029,1000,2022-07-06,4,0.254,0.726,0,1,0,350.2,0
121,102031,1000,2022-07-06,7,0.305,0.978,0,0,3,437.5,0
122,102034,1000,2022-07-06,3,0.272,0.949,0,1,6,562.8,0
123,102036,1000,2022-07-06,7,0.352,0.526,1,1,7,343.8,0
124,102038,1000,2022-07-06,1,0.332,0.647,1,1,1,285.5,0
125,102040,1000,2022-07-06,5,0.332,0.562,1,1,5,235.2,0
126,102041,1000,2022-07-06,2,0.29,0.733,1,1,2,251.2,0
127,102043,1000,2022-07-06,4,0.319,0.717,1,1,4,402.6,0
128,102045,1000,2022-07-06,7,0.339,0.524,1,1,7,422.8,0
129,102047,1000,2022-07-06,4,0.35,0.561,1,1,4,274.6,0
130,102049,1000,2022-07-06,0,0.384,0.732,1,999,0,1000.0,0
131,102051,1000,2022-07-06,3,0.332,0.952,1,1,3,273.5,0
132,102053,1000,2022-07-06,6,0.352,0.876,1,1,6,181.10000000000002,0
133,102055,1000,2022-07-06,3,0.385,0.591,0,1,1,766.4,0
134,102058,1000,2022-07-06,6,0.338,0.594,0,1,2,469.5,0
135,102100,1000,2022-07-06,5,0.257,0.977,1,1,5,260.2,0
136,102102,1000,2022-07-06,1,0.361,0.747,1,1,1,534.5999999999999,0
137,102104,1000,2022-07-06,6,0.341,0.557,1,1,6,461.6,0
138,102106,1000,2022-07-06,3,0.312,0.659,1,1,3,292.7,0
139,102108,1000,2022-07-06,0,0.29,0.763,1,1,0,271.6,0
140,102110,1000,2022-07-06,2,0.293,0.64,0,0,7,651.3,0
141,102112,1000,2022-07-06,2,0.279,0.873,1,999,2,1000.0,0
142,102114,1000,2022-07-06,4,0.325,0.615,1,1,4,436.0,0
143,102116,1000,2022-07-06,5,0.38,0.92,1,1,5,699.3000000000001,0
144,102119,1000,2022-07-06,7,0.356,0.648,0,1,4,391.0,0
145,102121,1000,2022-07-06,0,0.384,0.607,1,1,0,272.0,0
146,102123,1000,2022-07-06,7,0.284,0.738,1,1,7,394.1,0
147,102125,1000,2022-07-06,6,0.341,0.756,1,1,6,284.7,0
148,102127,1000,2022-07-06,7,0.391,0.52,0,1,2,395.5,0
149,102128,1000,2022-07-06,3,0.252,0.879,1,1,3,231.4,0
150,102130,1000,2022-07-06,0,0.277,0.963,0,1,5,182.79999999999998,0
151,102132,1000,2022-07-06,1,0.281,0.725,1,1,1,422.59999999999997,0
152,102134,1000,2022-07-06,6,0.252,0.608,1,1,6,336.0,0
153,102136,1000,2022-07-06,4,0.276,0.68,1,1,4,389.5,0
154,102138,1000,2022-07-06,3,0.321,0.983,0,0,0,503.70000000000005,0
155,102140,1000,2022-07-06,6,0.337,0.894,0,0,1,382.5,0
156,102143,1000,2022-07-06,2,0.32,0.829,1,0,2,363.20000000000005,0
157,102145,1000,2022-07-06,5,0.271,0.744,1,1,5,252.4,0
158,102146,1000,2022-07-06,3,0.338,0.664,1,1,3,243.29999999999998,0
159,102148,1000,2022-07-06,7,0.382,0.857,1,1,7,335.7,0
160,102150,1000,2022-07-06,3,0.267,0.632,1,1,3,478.9,0
161,102152,1000,2022-07-06,1,0.306,0.85,1,1,1,259.79999999999995,0
162,102154,1000,2022-07-06,5,0.294,0.988,1,1,5,266.29999999999995,0
163,102156,1000,2022-07-06,3,0.384,0.658,0,0,6,433.2,0
164,102158,1000,2022-07-06,0,0.383,0.627,1,1,0,339.2,0
165,102200,1000,2022-07-06,1,0.361,0.738,0,1,2,381.0,0
166,102202,1000,2022-07-06,4,0.368,0.632,1,1,4,256.29999999999995,0
167,102204,1000,2022-07-06,7,0.352,0.534,1,1,7,274.0,0
168,102206,1000,2022-07-06,1,0.393,0.82,1,1,1,280.1,0
169,102208,1000,2022-07-06,4,0.252,0.626,1,1,4,326.7,0
170,102210,1000,2022-07-06,1,0.334,0.921,0,0,7,426.5,0
171,102212,1000,2022-07-06,1,0.3,0.955,0,0,0,544.6,0
172,102214,1000,2022-07-06,2,0.254,0.774,1,1,2,396.3,0
173,102216,1000,2022-07-06,5,0.386,0.503,1,1,5,351.9,0
174,102218,1000,2022-07-06,3,0.329,0.755,1,1,3,257.40000000000003,0
175,102220,1000,2022-07-06,6,0.274,0.773,1,1,6,241.29999999999998,0
176,102222,1000,2022-07-06,2,0.269,0.8,1,1,2,257.1,0
177,102224,1000,2022-07-06,1,0.293,0.678,1,1,1,221.0,0
178,102225,1000,2022-07-06,6,0.339,0.654,1,1,6,191.0,0
179,102227,1000,2022-07-06,1,0.254,0.568,0,0,5,610.3,0
180,102229,1000,2022-07-06,3,0.32,0.921,1,1,3,252.9,0
181,102231,1000,2022-07-06,4,0.343,0.702,1,1,4,253.2,0
182,102233,1000,2022-07-06,3,0.302,0.543,0,0,0,521.8000000000001,0
183,102235,1000,2022-07-06,7,0.302,0.791,1,1,7,419.09999999999997,0
184,102237,1000,2022-07-06,6,0.307,0.782,1,1,6,172.0,0
185,102239,1000,2022-07-06,1,0.3,0.76,0,0,3,486.09999999999997,0
186,102241,1000,2022-07-06,1,0.33,0.681,1,1,1,428.09999999999997,0
187,102243,1000,2022-07-06,0,0.251,0.598,1,1,0,257.79999999999995,0
188,102245,1000,2022-07-06,2,0.303,0.642,1,1,2,246.29999999999998,0
189,102246,1000,2022-07-06,7,0.276,0.788,1,1,7,314.3,0
190,102248,1000,2022-07-06,5,0.383,0.689,1,1,5,247.0,0
191,102250,1000,2022-07-06,4,0.3,0.659,1,1,4,207.2,0
192,102252,1000,2022-07-06,7,0.263,0.71,0,0,2,419.09999999999997,0
193,102254,1000,2022-07-06,3,0.344,0.835,0,0,6,586.0,0
194,102256,1000,2022-07-06,0,0.272,0.839,1,1,0,88.1,0
195,102258,1000,2022-07-06,1,0.266,0.678,1,1,1,220.6,0
196,102300,1000,2022-07-06,5,0.393,0.994,1,1,5,379.3,0
197,102302,1000,2022-07-06,7,0.367,0.897,1,1,7,257.0,0
198,102304,1000,2022-07-06,4,0.38,0.81,1,1,4,242.0,0
199,102306,1000,2022-07-06,3,0.354,0.994,1,1,3,277.2,0
200,102308,1000,2022-07-06,2,0.341,0.562,1,1,2,434.40000000000003,0
201,102310,1000,2022-07-06,4,0.28,0.598,1,1,4,334.3,0
202,102312,1000,2022-07-06,7,0.25,0.732,1,1,7,387.2,0
203,102314,1000,2022-07-06,6,0.371,0.609,1,1,6,291.2,0
204,102316,1000,2022-07-06,0,0.287,0.717,1,1,0,395.2,0
205,102318,1000,2022-07-06,1,0.393,0.77,1,1,1,319.0,0
206,102320,1000,2022-07-06,5,0.301,0.621,1,1,5,258.6,0
207,102322,1000,2022-07-06,3,0.363,0.725,1,1,3,257.7,0
208,102323,1000,2022-07-06,1,0.294,0.625,1,1,1,261.29999999999995,0
209,102325,1000,2022-07-06,2,0.3,0.609,1,1,2,413.3,0
210,102327,1000,2022-07-06,0,0.363,0.691,1,1,0,242.0,0
211,102329,1000,2022-07-06,6,0.357,0.941,1,1,6,52.5,0
212,102331,1000,2022-07-06,7,0.395,0.596,1,1,7,335.1,0
213,102333,1000,2022-07-06,4,0.313,0.863,1,1,4,252.4,0
214,102335,1000,2022-07-06,3,0.354,0.698,1,1,3,263.29999999999995,0
215,102337,1000,2022-07-06,3,0.269,0.914,0,0,5,413.0,0
216,102339,1000,2022-07-06,0,0.325,0.571,0,0,1,472.8,0
217,102341,1000,2022-07-06,4,0.261,0.606,1,1,4,239.8,0
218,102342,1000,2022-07-06,3,0.322,0.786,1,1,3,263.79999999999995,0
219,102344,1000,2022-07-06,7,0.395,0.795,1,1,7,337.4,0
220,102346,1000,2022-07-06,2,0.387,0.774,1,1,2,254.6,0
221,102348,1000,2022-07-06,5,0.384,0.744,1,1,5,191.89999999999998,0
222,102350,1000,2022-07-06,6,0.346,0.601,1,1,6,196.6,0
223,102352,1000,2022-07-06,0,0.261,0.508,1,1,0,99.7,0
224,102353,1000,2022-07-06,7,0.3,0.587,1,1,7,216.1,0
225,102355,1000,2022-07-06,1,0.286,0.873,1,1,1,181.29999999999998,0
226,102357,1000,2022-07-06,4,0.257,0.587,0,1,3,240.7,0
227,102358,1000,2022-07-06,6,0.343,0.688,0,1,0,165.8,0
228,102400,1000,2022-07-06,6,0.362,0.949,1,1,6,263.40000000000003,0
229,102402,1000,2022-07-06,5,0.286,0.926,1,1,5,319.7,0
230,102404,1000,2022-07-06,2,0.339,0.554,1,1,2,423.59999999999997,0
231,102406,1000,2022-07-06,4,0.318,0.956,1,1,4,138.0,0
232,102408,1000,2022-07-06,1,0.279,0.966,1,1,1,245.0,0
233,102410,1000,2022-07-06,3,0.311,0.916,1,1,3,247.9,0
234,102412,1000,2022-07-06,2,0.328,0.551,0,0,0,484.8,0
235,102414,1000,2022-07-06,5,0.273,0.94,1,1,5,402.3,0
236,102416,1000,2022-07-06,7,0.321,0.902,1,1,7,256.2,0
237,102419,1000,2022-07-06,2,0.353,0.72,1,1,2,249.5,0
238,102420,1000,2022-07-06,4,0.363,0.662,1,1,4,255.5,0
239,102422,1000,2022-07-06,2,0.391,0.86,0,0,6,401.4,0
240,102424,1000,2022-07-06,0,0.279,0.797,1,1,0,242.4,0
241,102426,1000,2022-07-06,7,0.357,0.656,1,1,7,353.1,0
242,102428,1000,2022-07-06,4,0.279,0.682,1,1,4,316.5,0
243,102430,1000,2022-07-06,1,0.294,0.794,1,1,1,336.0,0
244,102432,1000,2022-07-06,6,0.298,0.649,1,1,6,324.0,0
245,102434,1000,2022-07-06,3,0.3,0.64,0,0,2,383.90000000000003,0
246,102436,1000,2022-07-06,3,0.294,0.889,1,1,3,250.7,0
247,102438,1000,2022-07-06,5,0.297,0.602,1,1,5,230.8,0
248,102439,1000,2022-07-06,4,0.258,0.77,1,1,4,320.6,0
249,102441,1000,2022-07-06,0,0.349,0.901,1,1,0,314.0,0
250,102443,1000,2022-07-06,7,0.344,0.724,0,0,5,386.5,0
251,102445,1000,2022-07-06,1,0.315,0.779,1,1,1,299.09999999999997,0
252,102447,1000,2022-07-06,5,0.328,0.753,0,1,2,343.9,0
253,102449,1000,2022-07-06,6,0.318,0.856,1,1,6,364.20000000000005,0
254,102452,1000,2022-07-06,7,0.341,0.783,1,1,7,340.8,0
255,102454,1000,2022-07-06,3,0.358,0.972,1,1,3,264.1,0
256,102456,1000,2022-07-06,7,0.382,0.607,1,1,7,282.9,0
257,102458,1000,2022-07-06,6,0.275,0.929,1,1,6,195.1,0
258,102459,1000,2022-07-06,3,0.362,0.72,1,1,3,256.40000000000003,0
259,102501,1000,2022-07-06,1,0.254,0.848,1,1,1,288.5,0
260,102503,1000,2022-07-06,2,0.26,0.838,1,1,2,224.70000000000002,0
261,102505,1000,2022-07-06,0,0.331,0.61,1,1,0,325.6,0
262,102507,1000,2022-07-06,4,0.346,0.741,1,1,4,180.10000000000002,0
263,102509,1000,2022-07-06,5,0.298,0.593,1,1,5,362.5,0
264,102511,1000,2022-07-06,1,0.383,0.554,1,1,1,331.8,0
265,102512,1000,2022-07-06,6,0.342,0.693,1,1,6,232.4,0
266,102514,1000,2022-07-06,2,0.301,0.5,1,1,2,340.0,0
267,102516,1000,2022-07-06,5,0.273,0.591,1,1,5,264.1,0
268,102518,1000,2022-07-06,4,0.313,0.56,1,1,4,282.9,0
269,102519,1000,2022-07-06,0,0.269,0.825,1,1,0,232.6,0
270,102521,1000,2022-07-06,7,0.306,0.91,1,1,7,231.0,0
271,102523,1000,2022-07-06,4,0.25,0.587,0,0,3,444.2,0
272,102525,1000,2022-07-06,1,0.354,0.738,1,1,1,308.3,0
273,102527,1000,2022-07-06,3,0.341,0.938,1,1,3,171.9,0
274,102529,1000,2022-07-06,4,0.339,0.875,1,1,4,286.1,0
275,102531,1000,2022-07-06,0,0.36,0.664,1,1,0,213.5,0
276,102533,1000,2022-07-06,7,0.257,0.521,1,1,7,652.9000000000001,0
277,102535,1000,2022-07-06,2,0.268,0.509,1,1,2,304.8,0
278,102537,1000,2022-07-06,5,0.276,0.656,1,1,5,242.29999999999998,0
279,102538,1000,2022-07-06,6,0.266,0.792,1,1,6,194.6,0
280,102540,1000,2022-07-06,6,0.315,0.969,1,1,6,196.0,0
281,102542,1000,2022-07-06,5,0.371,0.762,1,1,5,292.4,0
282,102544,1000,2022-07-06,7,0.254,0.727,0,1,2,287.3,0
283,102546,1000,2022-07-06,4,0.334,0.506,1,1,4,218.79999999999998,0
284,102548,1000,2022-07-06,7,0.301,0.806,1,1,7,482.20000000000005,0
285,102550,1000,2022-07-06,1,0.345,0.511,1,1,1,232.2,0
286,102551,1000,2022-07-06,0,0.372,0.816,1,1,0,252.0,0
287,102553,1000,2022-07-06,1,0.3,0.733,0,1,3,203.0,0
288,102555,1000,2022-07-06,5,0.348,0.747,1,1,5,183.2,0
289,102557,1000,2022-07-06,2,0.262,0.945,1,1,2,256.5,0
290,102559,1000,2022-07-06,2,0.261,0.781,0,0,1,401.4,0
291,102601,1000,2022-07-06,3,0.291,0.642,1,1,3,202.0,0
292,102603,1000,2022-07-06,6,0.367,0.769,1,1,6,181.2,0
293,102605,1000,2022-07-06,6,0.275,0.719,0,1,4,327.6,0
294,102606,1000,2022-07-06,0,0.295,0.684,1,1,0,272.8,0
295,102608,1000,2022-07-06,7,0.309,0.714,1,1,7,312.5,0
296,102610,1000,2022-07-06,3,0.374,0.663,1,1,3,218.20000000000002,0
297,102612,1000,2022-07-06,1,0.397,0.602,1,1,1,250.3,0
298,102614,1000,2022-07-06,4,0.317,0.671,1,1,4,246.4,0
299,102616,1000,2022-07-06,6,0.284,0.68,1,1,6,386.2,0
300,102617,1000,2022-07-06,0,0.269,0.863,1,1,0,180.2,0
301,102619,1000,2022-07-06,2,0.309,0.579,1,1,2,244.4,0
