trial,time,id,Date,text_stim,text_time,fix_time,match_array,response,image_stim,latency,Block
103,084935,1004,2023-05-03,5,0.359,0.865,1,1,5,376.5,0
104,084937,1004,2023-05-03,1,0.319,0.909,1,1,1,518.3,0
105,084939,1004,2023-05-03,7,0.359,0.839,0,1,4,433.5,0
106,084941,1004,2023-05-03,7,0.323,0.836,0,0,5,453.7,0
107,084943,1004,2023-05-03,6,0.386,0.817,1,1,6,562.6,0
108,084946,1004,2023-05-03,0,0.335,0.766,1,1,0,358.9,0
109,084948,1004,2023-05-03,7,0.314,0.963,1,1,7,506.90000000000003,0
110,084950,1004,2023-05-03,6,0.339,0.807,0,0,2,668.9000000000001,0
111,084952,1004,2023-05-03,3,0.376,0.951,1,1,3,397.4,0
112,084955,1004,2023-05-03,3,0.391,0.637,0,1,7,558.9,0
113,084957,1004,2023-05-03,5,0.276,0.661,1,0,5,474.5,0
114,084959,1004,2023-05-03,6,0.306,0.758,0,1,4,732.0,0
115,085001,1004,2023-05-03,1,0.326,0.603,1,1,1,433.8,0
116,085003,1004,2023-05-03,7,0.392,0.561,0,0,0,661.0,0
117,085005,1004,2023-05-03,2,0.374,0.799,1,1,2,415.8,0
118,085007,1004,2023-05-03,4,0.389,0.934,0,0,6,611.5,0
119,085010,1004,2023-05-03,3,0.259,0.93,1,1,3,347.9,0
120,085012,1004,2023-05-03,1,0.369,0.725,0,0,3,706.5,0
121,085014,1004,2023-05-03,5,0.347,0.822,0,0,7,639.5,0
122,085017,1004,2023-05-03,4,0.256,0.807,1,1,4,392.0,0
123,085019,1004,2023-05-03,0,0.337,0.549,1,1,0,378.8,0
124,085021,1004,2023-05-03,1,0.378,0.927,1,1,1,529.8000000000001,0
125,085023,1004,2023-05-03,5,0.334,0.979,1,1,5,639.9,0
126,085026,1004,2023-05-03,6,0.369,0.548,1,1,6,251.5,0
127,085027,1004,2023-05-03,2,0.343,0.953,1,1,2,290.2,0
128,085029,1004,2023-05-03,7,0.386,0.733,1,1,7,373.2,0
129,085031,1004,2023-05-03,2,0.267,0.695,1,1,2,308.7,0
130,085033,1004,2023-05-03,6,0.295,0.618,1,1,6,366.09999999999997,0
131,085035,1004,2023-05-03,0,0.359,0.82,1,1,0,342.6,0
132,085037,1004,2023-05-03,4,0.259,0.651,0,0,1,613.4,0
133,085039,1004,2023-05-03,7,0.272,0.729,0,0,4,416.8,0
134,085041,1004,2023-05-03,5,0.399,0.951,1,0,5,350.7,0
135,085043,1004,2023-05-03,3,0.365,0.737,1,1,3,281.6,0
136,085045,1004,2023-05-03,2,0.266,0.703,1,1,2,633.7,0
137,085048,1004,2023-05-03,5,0.304,0.591,1,1,5,383.90000000000003,0
138,085049,1004,2023-05-03,1,0.356,0.86,1,1,1,511.2,0
139,085052,1004,2023-05-03,0,0.314,0.722,1,1,0,408.5,0
140,085054,1004,2023-05-03,0,0.353,0.542,0,0,6,415.1,0
141,085056,1004,2023-05-03,7,0.299,0.962,1,1,7,356.1,0
142,085058,1004,2023-05-03,3,0.295,0.759,1,1,3,474.0,0
143,085100,1004,2023-05-03,4,0.292,0.736,1,1,4,413.7,0
144,085102,1004,2023-05-03,0,0.36,0.515,0,0,1,497.90000000000003,0
145,085104,1004,2023-05-03,4,0.305,0.801,1,1,4,733.0,0
146,085106,1004,2023-05-03,3,0.309,0.821,1,1,3,293.3,0
147,085108,1004,2023-05-03,6,0.279,0.776,1,1,6,324.6,0
148,085110,1004,2023-05-03,7,0.321,0.646,1,1,7,496.3,0
149,085112,1004,2023-05-03,1,0.282,0.572,0,0,2,461.1,0
150,085114,1004,2023-05-03,7,0.394,0.724,0,0,0,516.5,0
151,085116,1004,2023-05-03,5,0.392,0.588,1,1,5,684.1,0
152,085118,1004,2023-05-03,1,0.265,0.767,1,999,1,1000.0,0
153,085121,1004,2023-05-03,6,0.398,0.892,1,1,6,282.5,0
154,085123,1004,2023-05-03,1,0.276,0.571,0,0,7,942.5,0
155,085126,1004,2023-05-03,5,0.262,0.596,1,1,5,571.6,0
156,085128,1004,2023-05-03,0,0.318,0.641,1,1,0,405.3,0
157,085129,1004,2023-05-03,4,0.305,0.958,1,1,4,498.0,0
158,085132,1004,2023-05-03,0,0.317,0.595,0,1,3,557.1,0
159,085134,1004,2023-05-03,3,0.27,0.986,0,0,2,434.8,0
160,085136,1004,2023-05-03,7,0.287,0.501,1,1,7,502.90000000000003,0
161,085138,1004,2023-05-03,4,0.336,0.569,0,1,6,537.8,0
162,085140,1004,2023-05-03,2,0.338,0.976,1,0,2,541.6,0
163,085142,1004,2023-05-03,5,0.309,0.747,0,0,3,733.9,0
164,085145,1004,2023-05-03,0,0.327,0.554,1,1,0,511.49999999999994,0
165,085147,1004,2023-05-03,1,0.383,0.824,1,1,1,676.1,0
166,085149,1004,2023-05-03,6,0.298,0.671,0,0,4,624.6,0
167,085151,1004,2023-05-03,0,0.29,0.699,0,0,5,485.0,0
168,085153,1004,2023-05-03,6,0.392,0.577,1,1,6,303.5,0
169,085155,1004,2023-05-03,7,0.337,0.925,1,1,7,482.20000000000005,0
170,085157,1004,2023-05-03,3,0.332,0.799,1,1,3,399.1,0
171,085159,1004,2023-05-03,2,0.372,0.717,1,1,2,717.1999999999999,0
172,085202,1004,2023-05-03,1,0.33,0.518,1,1,1,392.79999999999995,0
173,085204,1004,2023-05-03,5,0.29,0.627,1,1,5,472.5,0
174,085206,1004,2023-05-03,0,0.318,0.863,1,1,0,504.6,0
175,085208,1004,2023-05-03,4,0.278,0.99,1,1,4,543.8,0
176,085210,1004,2023-05-03,5,0.374,0.633,0,0,7,610.0,0
177,085212,1004,2023-05-03,3,0.255,0.883,1,1,3,295.4,0
178,085214,1004,2023-05-03,0,0.273,0.704,1,1,0,385.6,0
179,085216,1004,2023-05-03,6,0.261,0.996,1,1,6,516.9,0
180,085219,1004,2023-05-03,1,0.373,0.869,1,1,1,503.4,0
181,085221,1004,2023-05-03,2,0.29,0.655,1,1,2,642.3,0
182,085223,1004,2023-05-03,4,0.296,0.694,1,1,4,543.0,0
183,085225,1004,2023-05-03,5,0.392,0.728,1,0,5,557.5,0
184,085227,1004,2023-05-03,1,0.391,0.861,1,1,1,797.0,0
185,085230,1004,2023-05-03,6,0.371,0.66,1,1,6,276.6,0
186,085232,1004,2023-05-03,0,0.296,0.555,1,1,0,441.40000000000003,0
187,085234,1004,2023-05-03,5,0.311,0.95,1,1,5,479.0,0
188,085236,1004,2023-05-03,3,0.292,0.636,0,0,7,788.8,0
189,085238,1004,2023-05-03,2,0.258,0.915,1,1,2,451.0,0
190,085241,1004,2023-05-03,3,0.284,0.706,1,1,3,340.6,0
191,085242,1004,2023-05-03,4,0.376,0.882,1,1,4,517.2,0
192,085245,1004,2023-05-03,5,0.262,0.931,1,1,5,333.3,0
193,085247,1004,2023-05-03,0,0.32,0.613,1,1,0,479.4,0
194,085249,1004,2023-05-03,3,0.389,0.882,1,1,3,313.7,0
195,085251,1004,2023-05-03,5,0.316,0.69,0,0,6,795.2,0
196,085253,1004,2023-05-03,4,0.379,0.824,1,1,4,759.1999999999999,0
197,085256,1004,2023-05-03,2,0.267,0.799,0,0,7,667.1,0
198,085258,1004,2023-05-03,1,0.374,0.867,1,1,1,567.6,0
199,085300,1004,2023-05-03,2,0.324,0.947,1,1,2,639.2,0
200,085303,1004,2023-05-03,6,0.395,0.819,1,1,6,620.1,0
201,085305,1004,2023-05-03,2,0.395,0.939,1,1,2,624.1,0
202,085308,1004,2023-05-03,0,0.274,0.8,1,1,0,498.2,0
203,085310,1004,2023-05-03,5,0.391,0.936,1,1,5,787.8,0
204,085313,1004,2023-05-03,4,0.327,0.834,1,1,4,718.8,0
205,085315,1004,2023-05-03,7,0.267,0.689,1,1,7,836.3000000000001,0
206,085317,1004,2023-05-03,7,0.396,0.788,0,999,1,1000.0,0
207,085320,1004,2023-05-03,3,0.306,0.539,1,1,3,353.3,0
208,085322,1004,2023-05-03,1,0.339,0.549,0,0,5,593.6,0
209,085324,1004,2023-05-03,4,0.324,0.982,1,1,4,521.0,0
210,085326,1004,2023-05-03,6,0.264,0.712,1,1,6,357.5,0
211,085328,1004,2023-05-03,2,0.335,0.74,1,1,2,534.1,0
212,085330,1004,2023-05-03,7,0.314,0.868,1,1,7,703.2,0
213,085333,1004,2023-05-03,7,0.3,0.93,0,0,1,725.3,0
214,085335,1004,2023-05-03,3,0.356,0.561,1,1,3,292.8,0
215,085337,1004,2023-05-03,6,0.353,0.711,0,0,0,539.3,0
216,085339,1004,2023-05-03,4,0.325,0.997,1,1,4,424.59999999999997,0
217,085342,1004,2023-05-03,6,0.385,0.504,0,0,5,426.9,0
218,085344,1004,2023-05-03,5,0.379,0.793,0,0,6,471.4,0
219,085346,1004,2023-05-03,0,0.359,0.928,1,1,0,378.59999999999997,0
220,085348,1004,2023-05-03,2,0.256,0.871,1,1,2,306.0,0
221,085350,1004,2023-05-03,0,0.331,0.621,0,1,1,496.3,0
222,085352,1004,2023-05-03,3,0.39,0.668,1,1,3,251.9,0
223,085354,1004,2023-05-03,7,0.293,0.534,1,1,7,449.1,0
224,085356,1004,2023-05-03,3,0.323,0.631,1,1,3,549.9000000000001,0
225,085358,1004,2023-05-03,7,0.367,0.756,1,1,7,579.5,0
226,085400,1004,2023-05-03,0,0.341,0.925,1,1,0,319.40000000000003,0
227,085402,1004,2023-05-03,5,0.334,0.746,1,1,5,486.70000000000005,0
228,085404,1004,2023-05-03,2,0.381,0.803,1,1,2,328.1,0
229,085406,1004,2023-05-03,1,0.394,0.569,1,1,1,331.8,0
230,085408,1004,2023-05-03,6,0.328,0.983,1,1,6,531.5,0
231,085411,1004,2023-05-03,4,0.374,0.665,1,1,4,513.5,0
232,085413,1004,2023-05-03,2,0.373,0.876,1,1,2,574.1,0
233,085415,1004,2023-05-03,3,0.37,0.563,1,1,3,312.3,0
234,085417,1004,2023-05-03,1,0.336,0.724,1,1,1,476.5,0
235,085419,1004,2023-05-03,4,0.345,0.962,1,1,4,515.7,0
236,085421,1004,2023-05-03,5,0.3,0.923,1,1,5,475.9,0
237,085424,1004,2023-05-03,6,0.287,0.812,1,1,6,420.3,0
238,085426,1004,2023-05-03,0,0.314,0.84,1,1,0,418.1,0
239,085428,1004,2023-05-03,7,0.363,0.507,1,1,7,461.8,0
240,085430,1004,2023-05-03,1,0.321,0.748,1,1,1,575.7,0
241,085432,1004,2023-05-03,2,0.339,0.776,1,1,2,472.3,0
242,085434,1004,2023-05-03,4,0.314,0.95,1,1,4,560.4,0
243,085436,1004,2023-05-03,7,0.258,0.737,1,1,7,307.7,0
244,085438,1004,2023-05-03,6,0.315,0.826,1,1,6,785.5999999999999,0
245,085441,1004,2023-05-03,5,0.3,0.692,1,1,5,688.9,0
246,085443,1004,2023-05-03,0,0.261,0.522,1,1,0,465.6,0
247,085445,1004,2023-05-03,3,0.357,0.969,1,1,3,267.79999999999995,0
248,085447,1004,2023-05-03,4,0.343,0.963,0,0,1,628.8000000000001,0
249,085450,1004,2023-05-03,0,0.308,0.656,1,1,0,364.9,0
250,085451,1004,2023-05-03,3,0.356,0.852,1,1,3,326.6,0
251,085453,1004,2023-05-03,7,0.379,0.972,1,1,7,447.6,0
252,085456,1004,2023-05-03,2,0.318,0.619,1,1,2,462.7,0
253,085458,1004,2023-05-03,6,0.259,0.503,1,1,6,463.6,0
254,085500,1004,2023-05-03,2,0.308,0.608,0,0,4,539.5,0
255,085502,1004,2023-05-03,5,0.334,0.562,1,1,5,416.0,0
256,085503,1004,2023-05-03,0,0.365,0.98,0,0,6,467.1,0
257,085506,1004,2023-05-03,7,0.356,0.648,1,1,7,536.1,0
258,085508,1004,2023-05-03,2,0.369,0.877,1,1,2,505.70000000000005,0
259,085510,1004,2023-05-03,3,0.253,0.953,1,1,3,343.8,0
260,085512,1004,2023-05-03,0,0.33,0.887,1,1,0,445.0,0
261,085515,1004,2023-05-03,5,0.304,0.967,1,1,5,410.2,0
262,085517,1004,2023-05-03,1,0.286,0.503,1,1,1,468.4,0
263,085519,1004,2023-05-03,4,0.38,0.553,1,1,4,397.1,0
264,085521,1004,2023-05-03,0,0.37,0.885,0,0,3,553.6999999999999,0
265,085523,1004,2023-05-03,0,0.374,0.748,0,1,4,478.4,0
266,085525,1004,2023-05-03,5,0.348,0.796,1,1,5,231.4,0
267,085527,1004,2023-05-03,7,0.361,0.58,1,1,7,264.0,0
268,085529,1004,2023-05-03,5,0.375,0.684,0,0,2,656.4,0
269,085531,1004,2023-05-03,6,0.372,0.665,0,0,1,534.2,0
270,085533,1004,2023-05-03,4,0.35,0.508,0,0,0,464.5,0
271,085535,1004,2023-05-03,6,0.286,0.992,1,1,6,260.79999999999995,0
272,085537,1004,2023-05-03,1,0.344,0.734,1,1,1,377.5,0
273,085539,1004,2023-05-03,3,0.361,0.589,1,1,3,254.7,0
274,085541,1004,2023-05-03,5,0.38,0.622,1,1,5,299.4,0
275,085543,1004,2023-05-03,0,0.366,0.525,1,1,0,290.6,0
276,085545,1004,2023-05-03,7,0.314,0.552,1,1,7,301.9,0
277,085546,1004,2023-05-03,2,0.28,0.813,1,1,2,274.4,0
278,085548,1004,2023-05-03,3,0.311,0.565,0,0,6,420.09999999999997,0
279,085550,1004,2023-05-03,0,0.251,0.577,0,0,4,465.1,0
280,085552,1004,2023-05-03,7,0.317,0.674,1,1,7,404.5,0
281,085554,1004,2023-05-03,4,0.273,0.745,1,1,4,860.1,0
282,085556,1004,2023-05-03,0,0.344,0.879,1,1,0,340.2,0
283,085558,1004,2023-05-03,6,0.356,0.627,1,1,6,464.1,0
284,085600,1004,2023-05-03,3,0.346,0.683,1,1,3,257.29999999999995,0
285,085602,1004,2023-05-03,1,0.308,0.551,1,1,1,327.40000000000003,0
