trial,time,id,Date,text_stim,text_time,fix_time,match_array,response,image_stim,latency,Block
51,124906,1001,2022-07-19,7,0.373,0.562,1,1,7,305.0,0
52,124908,1001,2022-07-19,0,0.288,0.78,1,1,0,291.9,0
53,124910,1001,2022-07-19,6,0.335,0.85,1,1,6,388.40000000000003,0
54,124912,1001,2022-07-19,3,0.357,0.598,1,1,3,306.90000000000003,0
55,124914,1001,2022-07-19,4,0.376,0.516,1,1,4,357.59999999999997,0
56,124916,1001,2022-07-19,1,0.268,0.685,1,1,1,313.2,0
57,124917,1001,2022-07-19,4,0.266,0.793,1,1,4,524.7,0
58,124920,1001,2022-07-19,6,0.379,0.955,1,1,6,370.0,0
59,124922,1001,2022-07-19,1,0.26,0.834,0,0,7,583.4,0
60,124924,1001,2022-07-19,3,0.33,0.939,1,1,3,301.59999999999997,0
61,124926,1001,2022-07-19,2,0.312,0.99,1,1,2,561.1,0
62,124929,1001,2022-07-19,7,0.373,0.776,0,1,0,552.6999999999999,0
63,124931,1001,2022-07-19,5,0.258,0.537,1,1,5,351.2,0
64,124933,1001,2022-07-19,5,0.362,0.994,1,1,5,417.7,0
65,124935,1001,2022-07-19,7,0.306,0.846,1,1,7,420.09999999999997,0
66,124937,1001,2022-07-19,6,0.373,0.961,1,1,6,454.29999999999995,0
67,124939,1001,2022-07-19,3,0.343,0.673,1,1,3,304.09999999999997,0
68,124941,1001,2022-07-19,2,0.258,0.895,1,1,2,295.59999999999997,0
69,124943,1001,2022-07-19,0,0.371,0.559,1,1,0,400.3,0
70,124945,1001,2022-07-19,1,0.338,0.907,1,1,1,325.90000000000003,0
71,124947,1001,2022-07-19,4,0.279,0.785,1,1,4,322.0,0
72,124949,1001,2022-07-19,6,0.355,0.507,1,1,6,312.90000000000003,0
73,124951,1001,2022-07-19,1,0.386,0.677,1,1,1,393.5,0
74,124953,1001,2022-07-19,7,0.252,0.974,1,1,7,314.8,0
75,124955,1001,2022-07-19,0,0.387,0.73,1,1,0,296.4,0
76,124957,1001,2022-07-19,2,0.379,0.563,1,1,2,316.40000000000003,0
77,124959,1001,2022-07-19,5,0.278,0.953,1,1,5,422.09999999999997,0
78,125001,1001,2022-07-19,3,0.272,0.678,1,1,3,334.5,0
79,125003,1001,2022-07-19,4,0.367,0.692,1,1,4,289.7,0
80,125005,1001,2022-07-19,1,0.294,0.76,1,1,1,321.1,0
81,125007,1001,2022-07-19,2,0.369,0.749,1,1,2,606.7,0
82,125009,1001,2022-07-19,7,0.385,0.504,1,1,7,428.8,0
83,125011,1001,2022-07-19,2,0.266,0.777,0,0,0,539.2,0
84,125013,1001,2022-07-19,6,0.273,0.792,1,1,6,268.0,0
85,125015,1001,2022-07-19,3,0.308,0.857,1,1,3,252.8,0
86,125017,1001,2022-07-19,5,0.361,0.694,1,1,5,403.7,0
87,125019,1001,2022-07-19,4,0.313,0.534,1,1,4,339.0,0
88,125021,1001,2022-07-19,3,0.303,0.785,1,1,3,274.7,0
89,125023,1001,2022-07-19,7,0.336,0.795,0,0,0,695.3000000000001,0
90,125025,1001,2022-07-19,1,0.359,0.862,0,0,5,941.4,0
91,125028,1001,2022-07-19,7,0.305,0.871,1,1,7,424.8,0
92,125030,1001,2022-07-19,6,0.339,0.878,1,1,6,370.7,0
93,125032,1001,2022-07-19,2,0.375,0.565,1,1,2,360.70000000000005,0
94,125034,1001,2022-07-19,4,0.31,0.566,1,1,4,678.8,0
95,125036,1001,2022-07-19,1,0.356,0.808,1,1,1,367.59999999999997,0
96,125038,1001,2022-07-19,3,0.389,0.557,1,1,3,465.0,0
97,125040,1001,2022-07-19,0,0.362,0.813,1,1,0,394.1,0
98,125042,1001,2022-07-19,4,0.375,0.72,1,1,4,328.40000000000003,0
99,125044,1001,2022-07-19,7,0.326,0.679,1,1,7,305.70000000000005,0
100,125046,1001,2022-07-19,4,0.366,0.891,0,0,5,519.3,0
101,125048,1001,2022-07-19,3,0.367,0.619,0,0,2,759.8000000000001,0
102,125051,1001,2022-07-19,5,0.303,0.817,0,0,1,524.1,0
103,125053,1001,2022-07-19,6,0.33,0.77,1,1,6,464.6,0
104,125055,1001,2022-07-19,5,0.261,0.861,1,1,5,427.5,0
105,125057,1001,2022-07-19,4,0.325,0.75,0,0,3,777.2,0
106,125100,1001,2022-07-19,6,0.26,0.801,0,0,0,637.1,0
107,125102,1001,2022-07-19,7,0.311,0.524,1,1,7,477.8,0
108,125104,1001,2022-07-19,7,0.381,0.757,0,0,1,464.7,0
109,125106,1001,2022-07-19,0,0.353,0.69,0,0,2,686.3000000000001,0
110,125108,1001,2022-07-19,6,0.279,0.787,1,1,6,857.7,0
111,125111,1001,2022-07-19,3,0.374,0.59,0,0,4,794.6,0
112,125113,1001,2022-07-19,6,0.341,0.634,1,1,6,464.3,0
113,125115,1001,2022-07-19,4,0.255,0.698,0,0,7,647.8000000000001,0
114,125117,1001,2022-07-19,2,0.274,0.879,1,1,2,857.9,0
115,125120,1001,2022-07-19,3,0.299,0.967,1,1,3,383.79999999999995,0
116,125122,1001,2022-07-19,0,0.266,0.94,0,0,4,538.4,0
117,125124,1001,2022-07-19,6,0.352,0.796,0,999,1,1000.0,0
118,125127,1001,2022-07-19,6,0.389,0.507,0,0,0,619.5,0
119,125129,1001,2022-07-19,5,0.267,0.607,1,1,5,970.4000000000001,0
120,125131,1001,2022-07-19,6,0.302,0.997,0,0,3,884.1,0
121,125134,1001,2022-07-19,0,0.301,0.664,1,1,0,536.6999999999999,0
122,125136,1001,2022-07-19,4,0.35,0.537,1,1,4,443.2,0
123,125138,1001,2022-07-19,1,0.299,0.817,1,1,1,422.59999999999997,0
124,125140,1001,2022-07-19,5,0.391,0.767,1,1,5,370.09999999999997,0
125,125142,1001,2022-07-19,6,0.274,0.593,1,1,6,519.7,0
126,125144,1001,2022-07-19,3,0.357,0.676,0,0,7,579.2,0
127,125146,1001,2022-07-19,2,0.395,0.771,1,1,2,632.0,0
128,125149,1001,2022-07-19,2,0.368,0.831,1,1,2,776.5,0
129,125151,1001,2022-07-19,4,0.327,0.708,1,1,4,364.9,0
130,125153,1001,2022-07-19,1,0.337,0.727,0,999,5,1000.0,0
131,125156,1001,2022-07-19,0,0.291,0.955,1,1,0,941.9,0
132,125159,1001,2022-07-19,5,0.371,0.594,0,999,1,1000.0,0
133,125201,1001,2022-07-19,7,0.254,0.812,1,1,7,379.5,0
134,125203,1001,2022-07-19,6,0.33,0.628,1,1,6,374.59999999999997,0
135,125205,1001,2022-07-19,3,0.381,0.63,1,1,3,295.0,0
136,125207,1001,2022-07-19,6,0.252,0.69,0,0,0,607.0,0
137,125209,1001,2022-07-19,2,0.312,0.75,0,0,5,490.9,0
138,125211,1001,2022-07-19,3,0.39,0.82,1,1,3,304.9,0
139,125213,1001,2022-07-19,4,0.346,0.571,1,1,4,297.4,0
140,125215,1001,2022-07-19,1,0.315,0.899,1,1,1,339.9,0
141,125217,1001,2022-07-19,6,0.388,0.994,1,1,6,294.8,0
142,125219,1001,2022-07-19,2,0.347,0.908,1,1,2,415.2,0
143,125222,1001,2022-07-19,7,0.396,0.954,1,1,7,273.3,0
144,125224,1001,2022-07-19,3,0.25,0.672,1,1,3,291.5,0
145,125226,1001,2022-07-19,1,0.399,0.589,0,0,4,474.7,0
146,125228,1001,2022-07-19,0,0.392,0.741,1,1,0,351.2,0
147,125230,1001,2022-07-19,2,0.396,0.531,1,1,2,358.8,0
148,125232,1001,2022-07-19,1,0.327,0.982,1,1,1,355.9,0
149,125234,1001,2022-07-19,7,0.343,0.65,1,1,7,289.4,0
150,125236,1001,2022-07-19,6,0.315,0.722,1,1,6,308.5,0
151,125237,1001,2022-07-19,5,0.366,0.685,1,1,5,294.0,0
152,125239,1001,2022-07-19,5,0.337,0.584,1,1,5,364.20000000000005,0
153,125241,1001,2022-07-19,3,0.293,0.645,1,1,3,279.1,0
154,125243,1001,2022-07-19,1,0.395,0.758,1,1,1,361.3,0
155,125245,1001,2022-07-19,7,0.371,0.75,1,1,7,387.1,0
156,125247,1001,2022-07-19,4,0.352,0.694,0,0,6,692.9,0
157,125249,1001,2022-07-19,4,0.351,0.554,1,1,4,440.5,0
158,125251,1001,2022-07-19,0,0.393,0.609,1,1,0,441.7,0
159,125253,1001,2022-07-19,2,0.333,0.803,1,1,2,386.2,0
160,125255,1001,2022-07-19,5,0.318,0.649,0,0,6,605.5,0
161,125258,1001,2022-07-19,4,0.303,0.543,1,1,4,429.3,0
162,125259,1001,2022-07-19,4,0.265,0.656,0,0,1,534.6999999999999,0
163,125301,1001,2022-07-19,5,0.339,0.815,1,1,5,517.4,0
164,125304,1001,2022-07-19,0,0.376,0.855,1,1,0,260.5,0
165,125306,1001,2022-07-19,7,0.35,0.535,1,1,7,305.8,0
166,125307,1001,2022-07-19,2,0.275,0.609,1,1,2,359.70000000000005,0
167,125309,1001,2022-07-19,3,0.27,0.537,1,1,3,267.29999999999995,0
168,125311,1001,2022-07-19,4,0.381,0.65,1,1,4,268.1,0
169,125313,1001,2022-07-19,5,0.327,0.623,0,0,6,431.0,0
170,125315,1001,2022-07-19,3,0.368,0.898,0,1,5,861.1999999999999,0
171,125317,1001,2022-07-19,7,0.292,0.548,1,1,7,301.70000000000005,0
172,125319,1001,2022-07-19,1,0.345,0.804,1,1,1,419.70000000000005,0
173,125321,1001,2022-07-19,0,0.357,0.516,1,1,0,404.8,0
174,125323,1001,2022-07-19,2,0.258,0.641,1,1,2,525.5,0
175,125325,1001,2022-07-19,3,0.399,0.94,1,1,3,349.3,0
176,125327,1001,2022-07-19,5,0.378,0.616,0,0,0,472.7,0
177,125329,1001,2022-07-19,2,0.392,0.908,1,1,2,726.1999999999999,0
178,125332,1001,2022-07-19,1,0.289,0.98,1,1,1,462.9,0
179,125334,1001,2022-07-19,7,0.313,0.514,1,1,7,284.7,0
180,125336,1001,2022-07-19,4,0.369,0.733,1,1,4,387.6,0
181,125338,1001,2022-07-19,3,0.321,0.681,1,1,3,313.5,0
182,125340,1001,2022-07-19,5,0.373,0.803,1,1,5,347.7,0
183,125342,1001,2022-07-19,6,0.375,0.568,1,1,6,365.20000000000005,0
184,125344,1001,2022-07-19,0,0.33,0.883,1,1,0,308.0,0
185,125346,1001,2022-07-19,5,0.284,0.584,1,1,5,366.09999999999997,0
186,125348,1001,2022-07-19,7,0.343,0.727,1,1,7,743.4,0
187,125350,1001,2022-07-19,4,0.343,0.834,1,1,4,319.2,0
188,125352,1001,2022-07-19,1,0.366,0.928,0,0,6,472.4,0
189,125354,1001,2022-07-19,1,0.26,0.714,1,1,1,331.9,0
190,125356,1001,2022-07-19,3,0.251,0.96,1,1,3,304.70000000000005,0
191,125358,1001,2022-07-19,2,0.354,0.841,1,1,2,270.3,0
192,125400,1001,2022-07-19,4,0.371,0.646,0,0,2,538.3,0
193,125402,1001,2022-07-19,3,0.335,0.619,1,1,3,261.1,0
194,125404,1001,2022-07-19,4,0.319,0.655,1,1,4,381.1,0
195,125406,1001,2022-07-19,1,0.256,0.702,1,1,1,524.8000000000001,0
196,125408,1001,2022-07-19,7,0.262,0.882,1,1,7,242.29999999999998,0
197,125410,1001,2022-07-19,5,0.306,0.77,1,1,5,351.6,0
198,125412,1001,2022-07-19,0,0.399,0.683,1,1,0,356.0,0
199,125414,1001,2022-07-19,6,0.39,0.745,1,1,6,377.59999999999997,0
200,125416,1001,2022-07-19,2,0.309,0.583,1,1,2,471.0,0
201,125418,1001,2022-07-19,5,0.359,0.856,1,1,5,280.1,0
202,125420,1001,2022-07-19,3,0.273,0.782,0,0,0,510.6000000000001,0
203,125422,1001,2022-07-19,6,0.301,0.744,1,1,6,479.2,0
204,125424,1001,2022-07-19,4,0.32,0.926,1,1,4,341.1,0
205,125426,1001,2022-07-19,3,0.283,0.796,1,1,3,314.40000000000003,0
206,125428,1001,2022-07-19,3,0.283,0.538,0,0,1,532.0,0
207,125430,1001,2022-07-19,7,0.348,0.935,1,1,7,331.2,0
208,125432,1001,2022-07-19,4,0.303,0.589,0,0,1,494.2,0
209,125434,1001,2022-07-19,6,0.334,0.571,1,1,6,325.29999999999995,0
210,125436,1001,2022-07-19,5,0.318,0.675,1,1,5,359.9,0
211,125438,1001,2022-07-19,0,0.272,0.907,1,1,0,353.4,0
212,125440,1001,2022-07-19,3,0.394,0.966,1,1,3,257.79999999999995,0
213,125442,1001,2022-07-19,7,0.376,0.58,1,1,7,250.4,0
214,125444,1001,2022-07-19,4,0.384,0.61,1,1,4,362.20000000000005,0
215,125446,1001,2022-07-19,2,0.374,0.809,1,1,2,297.4,0
216,125448,1001,2022-07-19,5,0.322,0.77,1,1,5,428.4,0
217,125450,1001,2022-07-19,1,0.381,0.789,1,1,1,347.1,0
218,125452,1001,2022-07-19,7,0.278,0.633,1,1,7,440.59999999999997,0
219,125454,1001,2022-07-19,3,0.328,0.578,1,1,3,328.0,0
220,125456,1001,2022-07-19,0,0.25,0.833,1,1,0,283.4,0
221,125458,1001,2022-07-19,4,0.304,0.612,1,1,4,255.9,0
222,125500,1001,2022-07-19,6,0.32,0.95,1,1,6,254.9,0
223,125502,1001,2022-07-19,2,0.362,0.712,1,1,2,303.0,0
224,125504,1001,2022-07-19,6,0.33,0.816,1,1,6,444.1,0
225,125506,1001,2022-07-19,6,0.306,0.599,0,0,1,642.5999999999999,0
226,125508,1001,2022-07-19,5,0.286,0.882,1,1,5,376.09999999999997,0
227,125510,1001,2022-07-19,3,0.389,0.956,1,1,3,331.9,0
228,125512,1001,2022-07-19,4,0.295,0.549,1,1,4,370.59999999999997,0
229,125514,1001,2022-07-19,0,0.296,0.636,1,1,0,342.5,0
230,125516,1001,2022-07-19,7,0.32,0.784,1,1,7,337.3,0
231,125518,1001,2022-07-19,2,0.332,0.631,1,1,2,306.09999999999997,0
232,125520,1001,2022-07-19,0,0.308,0.55,0,0,7,558.2,0
233,125522,1001,2022-07-19,6,0.331,0.697,1,1,6,272.9,0
234,125524,1001,2022-07-19,3,0.397,0.929,1,1,3,344.9,0
235,125526,1001,2022-07-19,1,0.254,0.724,1,1,1,478.3,0
236,125528,1001,2022-07-19,4,0.264,0.677,1,1,4,308.2,0
237,125530,1001,2022-07-19,0,0.303,0.682,1,1,0,310.2,0
238,125531,1001,2022-07-19,2,0.28,0.808,1,1,2,676.0,0
239,125534,1001,2022-07-19,5,0.315,0.885,1,1,5,240.6,0
240,125536,1001,2022-07-19,4,0.299,0.967,1,1,4,297.5,0
241,125538,1001,2022-07-19,6,0.382,0.842,1,1,6,312.0,0
242,125540,1001,2022-07-19,3,0.25,0.701,1,1,3,314.5,0
243,125542,1001,2022-07-19,7,0.332,0.533,0,0,0,493.4,0
244,125544,1001,2022-07-19,0,0.275,0.645,0,0,7,698.5,0
245,125546,1001,2022-07-19,5,0.381,0.597,1,1,5,452.2,0
246,125548,1001,2022-07-19,1,0.267,0.885,1,1,1,492.5,0
247,125550,1001,2022-07-19,2,0.341,0.867,1,1,2,322.1,0
248,125552,1001,2022-07-19,1,0.378,0.821,1,1,1,725.1,0
249,125555,1001,2022-07-19,7,0.392,0.667,1,1,7,367.59999999999997,0
250,125557,1001,2022-07-19,4,0.289,0.792,1,1,4,273.4,0
251,125559,1001,2022-07-19,5,0.252,0.86,1,1,5,331.5,0
252,125601,1001,2022-07-19,2,0.27,0.542,1,1,2,328.7,0
253,125602,1001,2022-07-19,0,0.393,0.826,1,1,0,358.8,0
254,125604,1001,2022-07-19,3,0.289,0.57,1,1,3,504.09999999999997,0
255,125606,1001,2022-07-19,6,0.393,0.671,1,1,6,847.7,0
256,125609,1001,2022-07-19,0,0.356,0.612,1,1,0,309.40000000000003,0
257,125611,1001,2022-07-19,3,0.323,0.733,1,1,3,241.0,0
258,125612,1001,2022-07-19,4,0.274,0.871,1,1,4,332.3,0
259,125615,1001,2022-07-19,1,0.253,0.956,1,1,1,396.0,0
260,125617,1001,2022-07-19,5,0.393,0.79,1,1,5,273.1,0
261,125619,1001,2022-07-19,3,0.383,0.519,0,0,2,442.40000000000003,0
262,125621,1001,2022-07-19,7,0.354,0.71,1,1,7,415.6,0
263,125623,1001,2022-07-19,6,0.393,0.647,1,1,6,428.9,0
264,125625,1001,2022-07-19,2,0.298,0.541,1,1,2,320.79999999999995,0
265,125626,1001,2022-07-19,5,0.323,0.524,1,1,5,434.40000000000003,0
266,125628,1001,2022-07-19,0,0.353,0.926,0,0,1,523.5,0
267,125631,1001,2022-07-19,0,0.329,0.595,0,1,4,401.2,0
268,125632,1001,2022-07-19,7,0.358,0.898,1,1,7,348.9,0
269,125635,1001,2022-07-19,3,0.337,0.525,1,1,3,300.09999999999997,0
270,125636,1001,2022-07-19,6,0.357,0.958,1,1,6,386.79999999999995,0
271,125639,1001,2022-07-19,0,0.336,0.776,1,1,0,359.3,0
272,125641,1001,2022-07-19,4,0.278,0.735,1,1,4,347.1,0
273,125643,1001,2022-07-19,2,0.353,0.626,1,1,2,277.2,0
274,125644,1001,2022-07-19,3,0.332,0.642,1,1,3,231.8,0
275,125646,1001,2022-07-19,1,0.275,0.869,1,1,1,325.40000000000003,0
276,125648,1001,2022-07-19,5,0.306,0.751,1,1,5,394.2,0
277,125650,1001,2022-07-19,6,0.342,0.767,1,1,6,281.7,0
278,125652,1001,2022-07-19,0,0.291,0.614,1,1,0,340.7,0
279,125654,1001,2022-07-19,0,0.332,0.968,0,0,7,386.90000000000003,0
280,125656,1001,2022-07-19,2,0.395,0.844,1,1,2,495.0,0
