trial,time,id,Date,fix_time,response,side_1_stim,side_2_stim,latency,Block,Mu,SD,head,outcome,task,gamble_trial,loss,est_mu,est_low,est_high,conf_mu,conf_range,current_task,sure_option
0,184408,,2022-07-06,0.4,0,1,3,94.7,training,-6,LH,0,NA,view,yes,-0.5,NA,NA,NA,NA,NA,NA,-1
0,184409,,2022-07-06,0.4,0,1,3,184.0,training,-6,LH,0,NA,view,yes,-1.5,NA,NA,NA,NA,NA,NA,-3
0,184409,,2022-07-06,0.4,0,1,3,126.4,training,-6,LH,0,NA,view,yes,-5.0,NA,NA,NA,NA,NA,NA,-10
0,184410,,2022-07-06,0.4,0,1,3,78.8,training,-6,LH,0,NA,view,yes,-1.0,NA,NA,NA,NA,NA,NA,-2
0,184410,,2022-07-06,0.4,0,1,3,63.2,training,-6,LH,0,NA,view,yes,-4.5,NA,NA,NA,NA,NA,NA,-9
0,184417,,2022-07-06,NA,NA,1,3,NA,training,-6,LH,0,0,view,no,NA,-5.7,-1.2,-13.0,18.5,16.8,NA,NA
1,184418,,2022-07-06,0.835,6666,2,3,2363.1000000000004,training,-6,HL,0,0,img,no,-10,NA,NA,NA,NA,NA,img,NA
1,184426,,2022-07-06,0.559,6666,2,3,13.2,training,-6,HL,0,1,img,no,-2,NA,NA,NA,NA,NA,img,NA
1,184431,,2022-07-06,0.505,6666,2,3,25.9,training,-6,HL,0,1,img,no,-1,NA,NA,NA,NA,NA,img,NA
1,184437,,2022-07-06,0.929,6666,2,3,256.1,training,-6,HL,0,1,img,no,-1,NA,NA,NA,NA,NA,img,NA
1,184443,,2022-07-06,0.724,6666,2,3,142.0,training,-6,HL,0,1,img,no,-3,NA,NA,NA,NA,NA,img,NA
1,184448,,2022-07-06,0.978,6666,2,3,126.9,training,-6,HL,0,0,img,no,-11,NA,NA,NA,NA,NA,img,NA
1,184454,,2022-07-06,0.566,6666,2,3,158.1,training,-6,HL,0,0,img,no,-10,NA,NA,NA,NA,NA,img,NA
1,184500,,2022-07-06,0.615,6666,2,3,355.1,training,-6,HL,0,0,img,no,-9,NA,NA,NA,NA,NA,img,NA
1,184506,,2022-07-06,0.866,6666,2,3,80.19999999999999,training,-6,HL,0,0,img,no,-11,NA,NA,NA,NA,NA,img,NA
1,184512,,2022-07-06,0.976,6666,2,3,252.5,training,-6,HL,0,1,img,no,-3,NA,NA,NA,NA,NA,img,NA
1,184518,,2022-07-06,0.723,6666,2,3,27.2,training,-6,HL,0,1,img,no,-2,NA,NA,NA,NA,NA,img,NA
1,184523,,2022-07-06,0.963,6666,2,3,45.1,training,-6,HL,0,0,img,no,-9,NA,NA,NA,NA,NA,img,NA
1,184531,,2022-07-06,0.4,1,2,3,966.8,training,-6,HL,0,NA,img,yes,-11,NA,NA,NA,NA,NA,NA,-2
1,184533,,2022-07-06,0.4,1,2,3,187.20000000000002,training,-6,HL,0,NA,img,yes,-2,NA,NA,NA,NA,NA,NA,-1
1,184534,,2022-07-06,0.4,1,2,3,111.69999999999999,training,-6,HL,0,NA,img,yes,-3,NA,NA,NA,NA,NA,NA,-11
1,184534,,2022-07-06,0.4,1,2,3,125.4,training,-6,HL,0,NA,img,yes,-10,NA,NA,NA,NA,NA,NA,-9
1,184535,,2022-07-06,0.4,1,2,3,79.60000000000001,training,-6,HL,0,NA,img,yes,-3,NA,NA,NA,NA,NA,NA,-3
1,184535,,2022-07-06,0.4,1,2,3,143.7,training,-6,HL,0,NA,img,yes,-11,NA,NA,NA,NA,NA,NA,-10
1,184536,,2022-07-06,0.4,1,2,3,88.0,training,-6,HL,0,NA,img,yes,-11,NA,NA,NA,NA,NA,NA,-9
1,184536,,2022-07-06,0.4,1,2,3,191.39999999999998,training,-6,HL,0,NA,img,yes,-11,NA,NA,NA,NA,NA,NA,-11
1,184537,,2022-07-06,0.4,1,2,3,103.9,training,-6,HL,0,NA,img,yes,-9,NA,NA,NA,NA,NA,NA,-1
1,184538,,2022-07-06,0.4,1,2,3,86.2,training,-6,HL,0,NA,img,yes,-1,NA,NA,NA,NA,NA,NA,-10
1,184538,,2022-07-06,0.4,1,2,3,85.7,training,-6,HL,0,NA,img,yes,-9,NA,NA,NA,NA,NA,NA,-3
1,184539,,2022-07-06,0.4,1,2,3,102.2,training,-6,HL,0,NA,img,yes,-2,NA,NA,NA,NA,NA,NA,-2
1,184539,,2022-07-06,0.4,0,2,3,62.300000000000004,training,-6,HL,0,NA,img,yes,-5.0,NA,NA,NA,NA,NA,NA,-10
1,184540,,2022-07-06,0.4,0,2,3,153.10000000000002,training,-6,HL,0,NA,img,yes,-0.5,NA,NA,NA,NA,NA,NA,-1
1,184541,,2022-07-06,0.4,0,2,3,96.10000000000001,training,-6,HL,0,NA,img,yes,-1.5,NA,NA,NA,NA,NA,NA,-3
1,184541,,2022-07-06,0.4,0,2,3,490.5,training,-6,HL,0,NA,img,yes,-5.5,NA,NA,NA,NA,NA,NA,-11
1,184542,,2022-07-06,0.4,0,2,3,399.7,training,-6,HL,0,NA,img,yes,-4.5,NA,NA,NA,NA,NA,NA,-9
1,184543,,2022-07-06,0.4,1,2,3,111.60000000000001,training,-6,HL,0,NA,img,yes,-9,NA,NA,NA,NA,NA,NA,-2
1,184543,,2022-07-06,0.4,1,2,3,395.1,training,-6,HL,0,NA,img,yes,-9,NA,NA,NA,NA,NA,NA,-2
1,184544,,2022-07-06,0.4,1,2,3,169.1,training,-6,HL,0,NA,img,yes,-3,NA,NA,NA,NA,NA,NA,-3
1,184545,,2022-07-06,0.4,0,2,3,175.6,training,-6,HL,0,NA,img,yes,-5.0,NA,NA,NA,NA,NA,NA,-10
1,184546,,2022-07-06,0.4,0,2,3,238.8,training,-6,HL,0,NA,img,yes,-0.5,NA,NA,NA,NA,NA,NA,-1
1,184546,,2022-07-06,0.4,0,2,3,229.4,training,-6,HL,0,NA,img,yes,-4.5,NA,NA,NA,NA,NA,NA,-9
1,184547,,2022-07-06,0.4,0,2,3,255.0,training,-6,HL,0,NA,img,yes,-5.5,NA,NA,NA,NA,NA,NA,-11
1,184548,,2022-07-06,0.4,0,2,3,159.0,training,-6,HL,0,NA,img,yes,-1.0,NA,NA,NA,NA,NA,NA,-2
1,184548,,2022-07-06,0.4,0,2,3,169.7,training,-6,HL,0,NA,img,yes,-5.0,NA,NA,NA,NA,NA,NA,-10
1,184549,,2022-07-06,0.4,0,2,3,175.1,training,-6,HL,0,NA,img,yes,-1.5,NA,NA,NA,NA,NA,NA,-3
1,184550,,2022-07-06,0.4,0,2,3,143.0,training,-6,HL,0,NA,img,yes,-0.5,NA,NA,NA,NA,NA,NA,-1
1,184550,,2022-07-06,0.4,0,2,3,158.70000000000002,training,-6,HL,0,NA,img,yes,-5.5,NA,NA,NA,NA,NA,NA,-11
1,184551,,2022-07-06,0.4,0,2,3,406.1,training,-6,HL,0,NA,img,yes,-4.5,NA,NA,NA,NA,NA,NA,-9
1,184557,,2022-07-06,NA,NA,2,3,NA,training,-6,HL,0,0,img,no,NA,-4.2,-1.2,-14.1,18.0,16.5,NA,NA
2,184559,,2022-07-06,0.538,6666,1,5,714.6,training,-10,LH,0,1,comb,no,-7,NA,NA,NA,NA,NA,view,NA
2,184605,,2022-07-06,0.93,6666,1,5,131.20000000000002,training,-10,LH,0,1,comb,no,-6,NA,NA,NA,NA,NA,view,NA
2,184611,,2022-07-06,0.961,6666,1,5,928.9,training,-10,LH,0,0,comb,no,-13,NA,NA,NA,NA,NA,view,NA
2,184618,,2022-07-06,0.549,6666,1,5,170.0,training,-10,LH,0,0,comb,no,-15,NA,NA,NA,NA,NA,view,NA
2,184624,,2022-07-06,0.932,6666,1,5,146.1,training,-10,LH,0,0,comb,no,-14,NA,NA,NA,NA,NA,view,NA
2,184630,,2022-07-06,0.858,6666,1,5,29.2,training,-10,LH,0,1,comb,no,-5,NA,NA,NA,NA,NA,view,NA
2,184636,,2022-07-06,0.703,6666,1,5,171.5,training,-10,LH,0,0,comb,no,-5,NA,NA,NA,NA,NA,view,NA
2,184642,,2022-07-06,0.765,6666,1,5,182.7,training,-10,LH,0,1,comb,no,-7,NA,NA,NA,NA,NA,view,NA
2,184648,,2022-07-06,0.767,6666,1,5,278.7,training,-10,LH,0,0,comb,no,-15,NA,NA,NA,NA,NA,view,NA
2,184654,,2022-07-06,0.71,6666,1,5,368.70000000000005,training,-10,LH,0,1,comb,no,-13,NA,NA,NA,NA,NA,view,NA
2,184700,,2022-07-06,0.724,6666,1,5,320.7,training,-10,LH,0,0,comb,no,-14,NA,NA,NA,NA,NA,view,NA
2,184706,,2022-07-06,0.814,6666,1,5,296.70000000000005,training,-10,LH,0,1,comb,no,-6,NA,NA,NA,NA,NA,view,NA
2,184712,,2022-07-06,0.899,6666,1,5,261.2,training,-10,LH,0,1,comb,no,-9,NA,NA,NA,NA,NA,img,NA
2,184718,,2022-07-06,0.801,6666,1,5,402.2,training,-10,LH,0,0,comb,no,-12,NA,NA,NA,NA,NA,img,NA
2,184725,,2022-07-06,0.902,6666,1,5,407.4,training,-10,LH,0,0,comb,no,-12,NA,NA,NA,NA,NA,img,NA
2,184731,,2022-07-06,0.721,6666,1,5,336.5,training,-10,LH,0,1,comb,no,-8,NA,NA,NA,NA,NA,img,NA
2,184737,,2022-07-06,0.935,6666,1,5,662.1,training,-10,LH,0,1,comb,no,-10,NA,NA,NA,NA,NA,img,NA
2,184744,,2022-07-06,0.767,6666,1,5,378.5,training,-10,LH,0,0,comb,no,-11,NA,NA,NA,NA,NA,img,NA
2,184750,,2022-07-06,0.909,6666,1,5,261.40000000000003,training,-10,LH,0,0,comb,no,-11,NA,NA,NA,NA,NA,img,NA
2,184756,,2022-07-06,0.754,6666,1,5,516.5,training,-10,LH,0,1,comb,no,-12,NA,NA,NA,NA,NA,img,NA
2,184802,,2022-07-06,0.826,6666,1,5,261.79999999999995,training,-10,LH,0,0,comb,no,-10,NA,NA,NA,NA,NA,img,NA
2,184809,,2022-07-06,0.562,6666,1,5,381.6,training,-10,LH,0,1,comb,no,-12,NA,NA,NA,NA,NA,img,NA
2,184815,,2022-07-06,0.972,6666,1,5,391.1,training,-10,LH,0,0,comb,no,-8,NA,NA,NA,NA,NA,img,NA
2,184821,,2022-07-06,0.503,6666,1,5,399.1,training,-10,LH,0,1,comb,no,-9,NA,NA,NA,NA,NA,img,NA
2,184829,,2022-07-06,0.4,1,1,5,802.1,training,-10,LH,0,NA,comb,yes,-7,NA,NA,NA,NA,NA,NA,-14
2,184830,,2022-07-06,0.4,1,1,5,207.1,training,-10,LH,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,-15
2,184831,,2022-07-06,0.4,1,1,5,127.8,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,-7
2,184832,,2022-07-06,0.4,1,1,5,62.0,training,-10,LH,0,NA,comb,yes,-14,NA,NA,NA,NA,NA,NA,-5
2,184832,,2022-07-06,0.4,0,1,5,408.7,training,-10,LH,0,NA,comb,yes,-3.0,NA,NA,NA,NA,NA,NA,-6
2,184833,,2022-07-06,0.4,1,1,5,415.8,training,-10,LH,0,NA,comb,yes,-13,NA,NA,NA,NA,NA,NA,-13
2,184834,,2022-07-06,0.4,0,1,5,255.9,training,-10,LH,0,NA,comb,yes,-3.0,NA,NA,NA,NA,NA,NA,-6
2,184835,,2022-07-06,0.4,1,1,5,254.4,training,-10,LH,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,-13
2,184835,,2022-07-06,0.4,0,1,5,202.2,training,-10,LH,0,NA,comb,yes,-2.5,NA,NA,NA,NA,NA,NA,-5
2,184836,,2022-07-06,0.4,1,1,5,160.1,training,-10,LH,0,NA,comb,yes,-15,NA,NA,NA,NA,NA,NA,-15
2,184837,,2022-07-06,0.4,0,1,5,223.8,training,-10,LH,0,NA,comb,yes,-3.5,NA,NA,NA,NA,NA,NA,-7
2,184837,,2022-07-06,0.4,1,1,5,235.8,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,-14
2,184838,,2022-07-06,0.4,0,1,5,192.1,training,-10,LH,0,NA,comb,yes,-6.5,NA,NA,NA,NA,NA,NA,-13
2,184839,,2022-07-06,0.4,1,1,5,143.7,training,-10,LH,0,NA,comb,yes,-5,NA,NA,NA,NA,NA,NA,-6
2,184839,,2022-07-06,0.4,0,1,5,206.1,training,-10,LH,0,NA,comb,yes,-7.5,NA,NA,NA,NA,NA,NA,-15
2,184840,,2022-07-06,0.4,1,1,5,79.60000000000001,training,-10,LH,0,NA,comb,yes,-6,NA,NA,NA,NA,NA,NA,-14
2,184840,,2022-07-06,0.4,0,1,5,125.9,training,-10,LH,0,NA,comb,yes,-2.5,NA,NA,NA,NA,NA,NA,-5
2,184841,,2022-07-06,0.4,0,1,5,431.3,training,-10,LH,0,NA,comb,yes,-3.5,NA,NA,NA,NA,NA,NA,-7
2,184842,,2022-07-06,0.4,0,1,5,302.9,training,-10,LH,0,NA,comb,yes,-6.5,NA,NA,NA,NA,NA,NA,-13
2,184843,,2022-07-06,0.4,0,1,5,351.0,training,-10,LH,0,NA,comb,yes,-7.5,NA,NA,NA,NA,NA,NA,-15
2,184844,,2022-07-06,0.4,0,1,5,255.1,training,-10,LH,0,NA,comb,yes,-7.0,NA,NA,NA,NA,NA,NA,-14
2,184844,,2022-07-06,0.4,0,1,5,215.5,training,-10,LH,0,NA,comb,yes,-3.0,NA,NA,NA,NA,NA,NA,-6
2,184845,,2022-07-06,0.4,0,1,5,92.39999999999999,training,-10,LH,0,NA,comb,yes,-3.5,NA,NA,NA,NA,NA,NA,-7
2,184846,,2022-07-06,0.4,0,1,5,78.8,training,-10,LH,0,NA,comb,yes,-2.5,NA,NA,NA,NA,NA,NA,-5
2,184846,,2022-07-06,0.4,0,1,5,94.8,training,-10,LH,0,NA,comb,yes,-7.5,NA,NA,NA,NA,NA,NA,-15
2,184847,,2022-07-06,0.4,0,1,5,58.6,training,-10,LH,0,NA,comb,yes,-2.5,NA,NA,NA,NA,NA,NA,-5
2,184847,,2022-07-06,0.4,0,1,5,111.10000000000001,training,-10,LH,0,NA,comb,yes,-3.5,NA,NA,NA,NA,NA,NA,-7
2,184848,,2022-07-06,0.4,0,1,5,383.2,training,-10,LH,0,NA,comb,yes,-7.0,NA,NA,NA,NA,NA,NA,-14
2,184849,,2022-07-06,0.4,0,1,5,269.5,training,-10,LH,0,NA,comb,yes,-6.5,NA,NA,NA,NA,NA,NA,-13
2,184849,,2022-07-06,0.4,0,1,5,127.2,training,-10,LH,0,NA,comb,yes,-3.0,NA,NA,NA,NA,NA,NA,-6
2,184856,,2022-07-06,NA,NA,1,5,NA,training,-10,LH,0,1,comb,no,NA,-5.1,-2.7,-9.8,15.9,17.7,NA,NA
