0.7410 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
20.8923 	EXP 	Set movie finished
20.8933 	EXP 	New trial (rep=1, index=1): {'side1': 1, 'side2': 5}
20.9011 	EXP 	coin: autoDraw = False
20.9011 	EXP 	coin: autoDraw = False
20.9011 	EXP 	cross: autoDraw = False
20.9011 	EXP 	movie: autoDraw = False
20.9011 	EXP 	coin: image = 'data/Stim01.png'
20.9011 	EXP 	cross: autoDraw = True
21.3919 	EXP 	coin: autoDraw = True
21.4088 	EXP 	cross: autoDraw = False
22.3947 	EXP 	coin: autoDraw = False
22.3947 	EXP 	Set movie finished
22.3947 	EXP 	movie: autoDraw = True
22.3947 	EXP 	Set movie finished
22.3959 	EXP 	New trial (rep=1, index=2): {'side1': 3, 'side2': 7}
22.4030 	EXP 	coin: autoDraw = False
22.4030 	EXP 	cross: autoDraw = False
22.4030 	EXP 	movie: autoDraw = False
22.4030 	EXP 	coin: image = 'data/Stim01.png'
22.4030 	EXP 	cross: autoDraw = True
22.8946 	EXP 	coin: autoDraw = True
22.9029 	EXP 	cross: autoDraw = False
23.8987 	EXP 	coin: autoDraw = False
23.8987 	EXP 	Set movie finished
23.8987 	EXP 	movie: autoDraw = True
23.8987 	EXP 	Set movie finished
23.8998 	EXP 	New trial (rep=1, index=3): {'side1': 2, 'side2': 6}
23.9073 	EXP 	coin: autoDraw = False
23.9073 	EXP 	cross: autoDraw = False
23.9073 	EXP 	movie: autoDraw = False
23.9073 	EXP 	coin: image = 'data/Stim01.png'
23.9073 	EXP 	cross: autoDraw = True
24.4053 	EXP 	coin: autoDraw = True
24.4136 	EXP 	cross: autoDraw = False
25.4072 	EXP 	coin: autoDraw = False
25.4072 	EXP 	Set movie finished
25.4072 	EXP 	movie: autoDraw = True
25.4072 	EXP 	Set movie finished
25.4081 	EXP 	New trial (rep=2, index=0): {'side1': 3, 'side2': 7}
25.4160 	EXP 	coin: autoDraw = False
25.4160 	EXP 	cross: autoDraw = False
25.4160 	EXP 	movie: autoDraw = False
25.4160 	EXP 	coin: image = 'data/Stim01.png'
25.4160 	EXP 	cross: autoDraw = True
25.9077 	EXP 	coin: autoDraw = True
25.9161 	EXP 	cross: autoDraw = False
26.9108 	EXP 	coin: autoDraw = False
26.9108 	EXP 	Set movie finished
26.9108 	EXP 	movie: autoDraw = True
26.9108 	EXP 	Set movie finished
26.9119 	EXP 	New trial (rep=2, index=1): {'side1': 2, 'side2': 6}
26.9186 	EXP 	coin: autoDraw = False
26.9186 	EXP 	cross: autoDraw = False
26.9186 	EXP 	movie: autoDraw = False
26.9186 	EXP 	coin: image = 'data/Stim01.png'
26.9186 	EXP 	cross: autoDraw = True
27.4178 	EXP 	coin: autoDraw = True
27.4261 	EXP 	cross: autoDraw = False
28.4121 	EXP 	Set movie finished
28.4121 	EXP 	movie: autoDraw = True
28.4121 	EXP 	Set movie finished
28.4135 	EXP 	New trial (rep=2, index=2): {'side1': 4, 'side2': 8}
28.4207 	EXP 	coin: autoDraw = False
28.4207 	EXP 	coin: autoDraw = False
28.4207 	EXP 	cross: autoDraw = False
28.4207 	EXP 	movie: autoDraw = False
28.4207 	EXP 	coin: image = 'data/Stim01.png'
28.4207 	EXP 	cross: autoDraw = True
28.9211 	EXP 	coin: autoDraw = True
28.9211 	EXP 	cross: autoDraw = False
29.9142 	EXP 	Set movie finished
29.9142 	EXP 	movie: autoDraw = True
29.9142 	EXP 	Set movie finished
29.9151 	EXP 	New trial (rep=2, index=3): {'side1': 1, 'side2': 5}
29.9232 	EXP 	coin: autoDraw = False
29.9232 	EXP 	coin: autoDraw = False
29.9232 	EXP 	cross: autoDraw = False
29.9232 	EXP 	movie: autoDraw = False
29.9232 	EXP 	coin: image = 'data/Stim01.png'
29.9232 	EXP 	cross: autoDraw = True
30.4140 	EXP 	coin: autoDraw = True
30.4309 	EXP 	cross: autoDraw = False
31.4165 	EXP 	coin: autoDraw = False
31.4165 	EXP 	Set movie finished
31.4165 	EXP 	movie: autoDraw = True
31.4165 	EXP 	Set movie finished
31.4178 	EXP 	New trial (rep=3, index=0): {'side1': 3, 'side2': 7}
31.4252 	EXP 	coin: autoDraw = False
31.4252 	EXP 	cross: autoDraw = False
31.4252 	EXP 	movie: autoDraw = False
31.4252 	EXP 	coin: image = 'data/Stim01.png'
31.4252 	EXP 	cross: autoDraw = True
31.9166 	EXP 	coin: autoDraw = True
31.9250 	EXP 	cross: autoDraw = False
32.9189 	EXP 	coin: autoDraw = False
32.9189 	EXP 	Set movie finished
32.9189 	EXP 	movie: autoDraw = True
32.9189 	EXP 	Set movie finished
32.9201 	EXP 	New trial (rep=3, index=1): {'side1': 1, 'side2': 5}
32.9273 	EXP 	coin: autoDraw = False
32.9273 	EXP 	cross: autoDraw = False
32.9273 	EXP 	movie: autoDraw = False
32.9273 	EXP 	coin: image = 'data/Stim01.png'
32.9273 	EXP 	cross: autoDraw = True
33.4190 	EXP 	coin: autoDraw = True
33.4274 	EXP 	cross: autoDraw = False
34.4210 	EXP 	coin: autoDraw = False
34.4210 	EXP 	Set movie finished
34.4210 	EXP 	movie: autoDraw = True
34.4210 	EXP 	Set movie finished
34.4220 	EXP 	New trial (rep=3, index=2): {'side1': 2, 'side2': 6}
34.4299 	EXP 	coin: autoDraw = False
34.4299 	EXP 	cross: autoDraw = False
34.4299 	EXP 	movie: autoDraw = False
34.4299 	EXP 	coin: image = 'data/Stim01.png'
34.4299 	EXP 	cross: autoDraw = True
34.9208 	EXP 	coin: autoDraw = True
34.9299 	EXP 	cross: autoDraw = False
35.9229 	EXP 	coin: autoDraw = False
35.9229 	EXP 	Set movie finished
35.9229 	EXP 	movie: autoDraw = True
35.9229 	EXP 	Set movie finished
35.9240 	EXP 	New trial (rep=3, index=3): {'side1': 4, 'side2': 8}
35.9322 	EXP 	coin: autoDraw = False
35.9322 	EXP 	cross: autoDraw = False
35.9322 	EXP 	movie: autoDraw = False
35.9322 	EXP 	coin: image = 'data/Stim01.png'
35.9322 	EXP 	cross: autoDraw = True
36.4230 	EXP 	coin: autoDraw = True
36.4399 	EXP 	cross: autoDraw = False
